Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:02,00:02,RE 3138,Hennigsdorf(b Berlin) (ab 23:00),1
00:03,00:03,RB 21962,Flughafen BER (ab 23:42),7
00:09,00:09,RE 73749,Magdeburg Hbf (ab 22:07),1
00:09,00:09,RE 73826,Frankfurt(Oder) (ab 23:07),6
00:15,00:15,RE 3745,Senftenberg (ab 22:26),7
00:15,00:15,RE 7,Gera Hbf (ab 06:17),
00:23 (+23),00:46,ICE 2281,Hamburg-Altona (ab 21:26),
00:23 (+23),00:46,ICE 901,Hamburg-Altona (ab 21:26),1
00:36,00:36,ICE 947,Köln Hbf (ab 19:27),3
00:37,00:37,RE 3141,Cottbus Hbf (ab 23:03),6
00:41,00:41,RE 73796,Frankfurt(Oder) (ab 23:32),
01:14,01:14,RE 3742,Dessau Hbf (ab 23:23),2
01:32,01:32,RE 73791,Potsdam Park Sanssouci (ab 00:47),1
01:40 (+14),01:54,ICE 1707,Hamburg-Altona (ab 22:34),
01:47,01:47,RE 73791,Magdeburg Hbf (ab 23:21),1
02:07 (+8),02:15,ICE 274,Basel SBB (ab 18:16),2
02:30 (+46),03:16,ICE 647,Köln Hbf (ab 21:26),2
04:45,04:45,RE 73716,Frankfurt(Oder) (ab 03:38),7
04:50 (+11),05:01,RB 21813,Berlin-Charlottenburg (ab 04:29),1
04:56,04:56,RE 3702,Bad Belzig (ab 03:41),2
05:10,05:10,RE 73758,Frankfurt(Oder) (ab 04:15),7
05:23,05:23,RE 3103,Cottbus Hbf (ab 04:00),7
05:26,05:26,RE 73753,Kirchmöser (ab 04:16),1
05:36,05:36,RE 3102,Hennigsdorf(b Berlin) (ab 04:33),1
05:44,05:44,RE 73718,Eisenhüttenstadt (ab 04:21),7
05:46 (+28),06:14,ICE 1541,Köln Hbf (ab 23:28),2
06:05,06:05,EC 430,Przemysl Glowny (ab 18:49),7
06:10,06:10,RE 73760,Frankfurt(Oder) (ab 05:08),7
06:24,06:24,RB 73803,Brandenburg Hbf (ab 05:22),1
06:36,06:36,RE 3104,Hennigsdorf(b Berlin) (ab 05:35),1
06:46,06:46,RE 73755,Brandenburg Hbf (ab 05:44),1
06:47,06:47,RE 73720,Frankfurt(Oder) (ab 05:42),6
06:56,06:56,RE 3706,Dessau Hbf (ab 05:05),2
07:02,07:02,ICE 1272,Frankfurt(Main)Hbf (ab 23:35),3
07:09,07:09,RE 73715,Magdeburg Hbf (ab 05:01),1
07:09,07:09,RE 73762,Eisenhüttenstadt (ab 05:36),7
07:09,07:09,RE 94762,Werder(Havel) (ab 15:41),
07:13 (+5),07:18,IC 2432,Cottbus Hbf (ab 06:01),6
07:24,07:24,RE 73805,Magdeburg Hbf (ab 05:31),1
07:46,07:46,RE 73757,Brandenburg Hbf (ab 06:44),1
07:47,07:47,RE 73722,Eisenhüttenstadt (ab 06:20),7
07:56,07:56,RE 3708,Dessau Hbf (ab 06:05),2
08:03,08:03,ICE 649,Hannover Hbf (ab 05:50),
08:09,08:09,RE 73717,Magdeburg Hbf (ab 06:12),1
08:09,08:09,RE 73764,Eisenhüttenstadt (ab 06:20),
08:21 (+5),08:26,RB 18145,Potsdam Hbf (ab 07:41),3
08:24 (+6),08:30,RE 73807,Brandenburg Hbf (ab 07:22),1
08:28 (+16),08:44,ICE 851,Hannover Hbf (ab 06:09),2
08:36,08:36,RE 3108,Hennigsdorf(b Berlin) (ab 07:35),1
08:42,08:42,IC 2231,Magdeburg Hbf (ab 07:02),2
08:42,08:42,IC 2833,Magdeburg Hbf (ab 07:02),2
08:46 (+1),08:47,RE 73759,Brandenburg Hbf (ab 07:44),1
08:47 (+3),08:50,RE 73724,Frankfurt(Oder) (ab 07:41),7
09:03 (+15),09:18,ICE 841,Hannover Hbf (ab 06:50),2
09:09,09:09,RE 73719,Magdeburg Hbf (ab 07:12),1
09:10 (+1),09:11,RE 73766,Frankfurt(Oder) (ab 08:11),7
09:21,09:21,RB 18147,Potsdam Hbf (ab 08:41),3
09:24,09:24,RE 73809,Brandenburg Hbf (ab 08:22),1
09:28 (+6),09:34,ICE 541,Köln Hbf (ab 04:25),2
09:36 (+3),09:39,RE 3110,Hennigsdorf(b Berlin) (ab 08:35),1
09:42 Ausfall,--:--,ICE 676,Kassel-Wilhelmshöhe (ab 06:45),3
