Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:08 (+80),01:28,ICE 947,Düsseldorf Hbf (ab 19:50),5
00:08 (+80),01:28,ICE 957,Köln Hbf (ab 19:38),5
00:14 (+45),00:59,ICE 1540,Berlin Südkreuz (ab 23:52),4
00:14 (+45),00:59,ICE 2824,Berlin Südkreuz (ab 23:52),4
00:21,00:21,RE 62038,Wismar (ab 21:21),5
00:27,00:27,RB 62086,Berlin Südkreuz (ab 00:08),
01:03,01:03,RE 3165,Berlin Hbf (ab 00:53),
01:36,01:36,RB 62087,Nauen (ab 01:13),
01:39 (+4),01:43,IC 2388,Basel SBB (ab 18:16),5
01:39 (+3),01:42,ICE 274,Basel SBB (ab 18:16),5
02:08,02:08,RB 93188,Berlin Hbf (ab 01:57),
02:34,02:34,RB 62089,Nauen (ab 02:11),
03:08,03:08,RB 10,Mainz Hbf (ab 16:44),
03:08,03:08,RE 62090,Berlin Hbf (ab 02:57),
03:31,03:31,RB 62091,Nauen (ab 03:08),
04:08,04:08,RB 10,Berlin Hbf (ab 03:57),
04:16,04:16,RB 18241,Berlin Gesundbrunnen (ab 04:02),
04:27,04:27,RE 62040,Nauen (ab 04:03),
04:33,04:33,RE 62001,Berlin Hbf (ab 04:21),3
04:33,04:33,RE 8,Würzburg Hbf (ab 14:37),
04:38 (+1),04:39,ICE 646,Berlin Südkreuz (ab 04:18),4
04:42,04:42,ICE 277,Berlin Südkreuz (ab 04:25),3
04:52,04:52,RE 3144,Rathenow (ab 04:09),
04:53,04:53,RE 3101,Berlin Gesundbrunnen (ab 04:38),
05:04,05:04,RE 3102,Nauen (ab 04:39),
05:04,05:04,RE 3145,Berlin Hbf (ab 04:54),
05:20,05:20,RE 62000,Wittenberge (ab 04:02),
05:27,05:27,RB 18240,Potsdam Hbf (ab 04:36),
05:28,05:28,RB 18243,Berlin Gesundbrunnen (ab 05:14),
05:35,05:35,RB 18601,Nauen (ab 05:11),
05:35,05:35,RE 62003,Baruth(Mark) (ab 04:19),4
05:35,05:35,RE 8,Berlin Hbf (ab 04:21),
05:42,05:42,RE 3601,Neuruppin West (ab 04:26),5
05:45 (+1),05:46,ICE 946,Berlin Südkreuz (ab 05:26),4
05:45 (+1),05:46,ICE 956,Berlin Südkreuz (ab 05:26),4
05:52,05:52,RE 3103,Berlin-Schöneweide (ab 05:17),
05:52,05:52,RE 3164,Stendal Hbf (ab 04:48),
05:52,05:52,RE 4,Rheydt Hbf (ab 00:54),
06:04,06:04,RE 3104,Nauen (ab 05:39),
06:04,06:04,RE 3167,Jüterbog (ab 05:02),4
