Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:05,00:05,RE 92082,Stendal Hbf (ab 22:50),
00:10 (+24),00:34,ICE 1000,München Hbf (ab 19:18),5
00:10,00:10,ICE 2890,München Hbf (ab 14:45),5
00:10,00:10,ICE 594,München Hbf (ab 14:45),5
00:10,00:10,RE 3521,Stralsund Hbf (ab 21:06),
00:15,00:15,RB 62086,Baruth(Mark) (ab 23:19),
00:23 (+9),00:32,ICE 1500,München Hbf (ab 20:21),5
00:30,00:30,RE 3319,Stralsund Hbf (ab 21:10),
00:31,00:31,ICE 276,Brig (ab 13:45),7
00:31,00:31,ICE 2900,Karlsruhe Hbf (ab 17:59),7
00:36,00:36,RE 8,Breddin (ab 00:33),
00:46 (+42),01:28,RJ 2579,Flughafen BER (ab 01:39),
00:46,00:46,RJ 479,Hamburg-Harburg (ab 21:39),4
00:49,00:49,ICE 947,Düsseldorf Hbf (ab 19:50),2
00:49,00:49,ICE 957,Köln Hbf (ab 19:46),
01:33,01:33,RE 3361,Schwedt(Oder) (ab 00:04),
01:44,01:44,RB 21800,Flughafen BER (ab 01:22),6
01:49,01:49,RB 62087,Nauen (ab 01:13),
02:00,02:00,RE 3362,Lutherstadt Wittenberg Hbf (ab 00:34),
02:47,02:47,RB 62089,Nauen (ab 02:11),
03:44,03:44,RB 62091,Nauen (ab 03:08),
04:23,04:23,RB 21806,Flughafen BER (ab 04:01),
04:25 (+1),04:26,ICE 646,Berlin Südkreuz (ab 04:18),4
04:40,04:40,RE 62040,Nauen (ab 04:03),2
04:45,04:45,RE 3369,Eberswalde Hbf (ab 04:03),
04:53,04:53,FEX,Rostock Hbf (ab 18:34),
05:04 (+64),06:08,RJ 2578,Praha hl.n. (ab 00:33),
05:04 (+64),06:08,RJ 478,Praha hl.n. (ab 00:33),5
05:06,05:06,RE 3144,Rathenow (ab 04:09),2
05:11,05:11,RB 21817,Neustrelitz Hbf (ab 03:49),3
05:11,05:11,RE 4351,Neustrelitz Hbf (ab 03:49),
