Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:10,00:10,RB 93045,Lübbenau(Spreewald) (ab 23:08),2
00:31,00:31,RE 3141,Cottbus Hbf (ab 23:03),2
01:07,01:07,RE 3140,Berlin-Charlottenburg (ab 00:42),1
02:38,02:38,RB 21802,Flughafen BER (ab 02:22),2
03:13,03:13,RB 21803,Berlin-Charlottenburg (ab 02:48),1
04:25,04:25,RE 73751,Berlin Zoologischer Garten (ab 04:04),1
04:39,04:39,RB 18300,Wünsdorf-Waldstadt (ab 03:43),14
04:44,04:44,RE 73716,Frankfurt(Oder) (ab 03:38),2
04:56,04:56,RE 3707,Lübbenau(Spreewald) (ab 03:53),2
05:05,05:05,RE 73758,Frankfurt(Oder) (ab 04:15),2
05:18,05:18,RE 3103,Cottbus Hbf (ab 04:00),2
05:30,05:30,RE 73753,Kirchmöser (ab 04:16),1
05:39,05:39,RB 18302,Blankenfelde(Teltow-Fläming) (ab 05:09),14
05:39,05:39,RE 73718,Eisenhüttenstadt (ab 04:21),2
05:40,05:40,RE 3102,Hennigsdorf(b Berlin) (ab 04:33),1
05:56,05:56,RE 3709,Lübbenau(Spreewald) (ab 04:53),2
05:59,05:59,RE 3704,Dessau Hbf (ab 04:05),1
06:05,06:05,RE 73760,Frankfurt(Oder) (ab 05:08),2
06:18,06:18,RE 3105,Cottbus Hbf (ab 04:57),2
06:40,06:40,RE 3104,Hennigsdorf(b Berlin) (ab 05:35),1
06:42,06:42,RE 73720,Frankfurt(Oder) (ab 05:42),2
06:51,06:51,RE 73755,Brandenburg Hbf (ab 05:44),1
06:57,06:57,RE 3711,Senftenberg (ab 05:11),2
07:00,07:00,RE 3706,Dessau Hbf (ab 05:05),1
07:02,07:02,RE 73762,Eisenhüttenstadt (ab 05:36),2
07:10 (+4),07:14,IC 2432,Cottbus Hbf (ab 06:01),2
07:14 (+14),07:28,RE 73715,Magdeburg Hbf (ab 05:01),1
07:18,07:18,RE 3107,Cottbus Hbf (ab 06:07),2
07:20 (+10),07:30,RB 18307,Eberswalde Hbf (ab 06:35),13
07:35,07:35,RE 83711,Berlin Ostbahnhof (ab 07:33),1
07:39 (+1),07:40,RB 18306,Blankenfelde(Teltow-Fläming) (ab 07:09),14
07:40 (+21),08:01,RE 3106,Hennigsdorf(b Berlin) (ab 06:35),1
07:42,07:42,RE 73722,Eisenhüttenstadt (ab 06:20),2
07:44,07:44,RB 18207,Berlin-Lichtenberg (ab 07:41),13
07:48,07:48,RB 61186,Werneuchen (ab 07:04),
07:51 (+10),08:01,RE 73757,Brandenburg Hbf (ab 06:44),1
07:56 (+3),07:59,RE 3713,Senftenberg (ab 06:14),2
08:00 (+4),08:04,RE 3708,Dessau Hbf (ab 06:05),1
08:02,08:02,RE 73764,Eisenhüttenstadt (ab 06:20),2
08:13,08:13,RB 61425,Müncheberg(Mark) (ab 07:25),7
08:14 (+2),08:16,RE 73717,Magdeburg Hbf (ab 06:12),1
08:16,08:16,RB 18206,Ludwigsfelde (ab 07:38),14
08:17,08:17,RB 61224,Werneuchen (ab 07:34),8
08:18 (+3),08:21,RE 3109,Cottbus Hbf (ab 07:03),2
08:20,08:20,RB 18309,Eberswalde Hbf (ab 07:35),13
08:40,08:40,RE 3108,Hennigsdorf(b Berlin) (ab 07:35),1
08:42,08:42,RE 73724,Frankfurt(Oder) (ab 07:41),2
08:51,08:51,RE 73759,Brandenburg Hbf (ab 07:44),1
08:56,08:56,RE 3715,Senftenberg (ab 07:14),2
09:00,09:00,RE 3710,Dessau Hbf (ab 07:05),1
09:05,09:05,RE 73766,Frankfurt(Oder) (ab 08:11),2
09:14,09:14,RE 73719,Magdeburg Hbf (ab 07:12),1
09:40,09:40,RE 3110,Hennigsdorf(b Berlin) (ab 08:35),1
09:42,09:42,RE 73726,Frankfurt(Oder) (ab 08:38),2
09:51,09:51,RE 73761,Brandenburg Hbf (ab 08:44),1
09:56,09:56,RE 3717,Senftenberg (ab 08:14),2
10:00,10:00,RE 3712,Dessau Hbf (ab 08:05),1
10:03,10:03,RE 73768,Frankfurt(Oder) (ab 09:08),2
10:14,10:14,RE 73721,Magdeburg Hbf (ab 08:12),1
10:31,10:31,RE 73811,Brandenburg Hbf (ab 09:22),1
10:40,10:40,RE 3112,Hennigsdorf(b Berlin) (ab 09:35),1
10:42,10:42,RE 73728,Frankfurt(Oder) (ab 09:38),2
10:51,10:51,RE 73763,Brandenburg Hbf (ab 09:44),1
10:56,10:56,RE 3719,Senftenberg (ab 09:14),2
11:00,11:00,RE 3714,Dessau Hbf (ab 09:05),1
11:02,11:02,RE 73770,Frankfurt(Oder) (ab 10:07),2
11:14,11:14,RE 73723,Magdeburg Hbf (ab 09:12),1
11:18 (+19),11:37,RE 3115,Cottbus Hbf (ab 10:03),2
11:20,11:20,RB 18315,Eberswalde Hbf (ab 10:35),13
11:39 (+1),11:40,RB 18314,Blankenfelde(Teltow-Fläming) (ab 11:09),14
11:40,11:40,RE 3114,Hennigsdorf(b Berlin) (ab 10:35),1
11:42,11:42,RE 73730,Frankfurt(Oder) (ab 10:38),2
11:44,11:44,RB 18215,Berlin-Lichtenberg (ab 11:41),13
11:48,11:48,RB 61194,Werneuchen (ab 11:04),14
11:51,11:51,RE 73765,Brandenburg Hbf (ab 10:44),1
11:56 (+10),12:06,RE 3721,Senftenberg (ab 10:14),2
12:00 (+3),12:03,RE 3716,Dessau Hbf (ab 10:05),1
12:02,12:02,RE 73772,Frankfurt(Oder) (ab 11:07),2
12:13,12:13,RB 61433,Müncheberg(Mark) (ab 11:25),
12:14 (+11),12:25,RE 73725,Magdeburg Hbf (ab 10:12),1
12:16,12:16,RB 18214,Ludwigsfelde (ab 11:38),14
12:18 (+27),12:45,RE 3117,Cottbus Hbf (ab 11:03),2
12:20 (+2),12:22,RB 18317,Eberswalde Hbf (ab 11:35),13
12:39,12:39,RB 18316,Blankenfelde(Teltow-Fläming) (ab 12:09),14
12:40,12:40,RE 3116,Hennigsdorf(b Berlin) (ab 11:35),1
12:42,12:42,RE 73732,Frankfurt(Oder) (ab 11:38),2
12:51,12:51,RE 73767,Brandenburg Hbf (ab 11:44),1
12:56,12:56,RE 3723,Senftenberg (ab 11:14),2
13:00,13:00,RE 3718,Dessau Hbf (ab 11:05),1
13:02,13:02,RE 73774,Frankfurt(Oder) (ab 12:07),2
13:14,13:14,RE 73727,Magdeburg Hbf (ab 11:12),1
13:18,13:18,RE 3119,Cottbus Hbf (ab 12:03),2
13:40,13:40,RE 3118,Hennigsdorf(b Berlin) (ab 12:35),1
13:42,13:42,RE 73734,Frankfurt(Oder) (ab 12:38),2
13:51,13:51,RE 73769,Brandenburg Hbf (ab 12:44),1
13:56,13:56,RE 3725,Senftenberg (ab 12:14),2
14:00,14:00,RE 3720,Dessau Hbf (ab 12:05),1
14:02,14:02,RE 73776,Frankfurt(Oder) (ab 13:07),2
14:14,14:14,RE 73729,Magdeburg Hbf (ab 12:12),1
14:18,14:18,RE 3121,Cottbus Hbf (ab 13:03),2
14:40,14:40,RE 3120,Hennigsdorf(b Berlin) (ab 13:35),1
14:42,14:42,RE 73736,Frankfurt(Oder) (ab 13:38),2
14:51,14:51,RE 73771,Brandenburg Hbf (ab 13:44),1
14:56,14:56,RE 3727,Senftenberg (ab 13:14),2
15:00,15:00,RE 3722,Dessau Hbf (ab 13:05),1
15:02,15:02,RE 73778,Frankfurt(Oder) (ab 14:07),2
15:14,15:14,RE 73731,Magdeburg Hbf (ab 13:12),1
15:18,15:18,RE 3123,Cottbus Hbf (ab 14:03),2
15:40,15:40,RE 3122,Hennigsdorf(b Berlin) (ab 14:35),1
15:42,15:42,RE 73738,Frankfurt(Oder) (ab 14:38),2
15:51,15:51,RE 73773,Brandenburg Hbf (ab 14:44),1
15:56,15:56,RE 3729,Troisvierges (ab 04:35),2
16:00,16:00,RE 3724,Dessau Hbf (ab 14:05),1
16:02,16:02,RE 73780,Frankfurt(Oder) (ab 15:07),2
16:14,16:14,RE 73733,Magdeburg Hbf (ab 14:12),1
16:18,16:18,RE 3125,Cottbus Hbf (ab 15:03),2
16:40,16:40,RE 3124,Hennigsdorf(b Berlin) (ab 15:34),1
16:42,16:42,RE 73740,Frankfurt(Oder) (ab 15:38),2
16:51,16:51,RE 73775,Brandenburg Hbf (ab 15:44),1
16:56,16:56,RE 3731,Senftenberg (ab 15:14),2
17:00,17:00,RE 3726,Dessau Hbf (ab 15:05),1
17:02,17:02,RE 73782,Frankfurt(Oder) (ab 16:07),2
17:14,17:14,RE 73735,Magdeburg Hbf (ab 15:12),1
17:18,17:18,RE 3127,Rudersberg-Oberndorf (ab 06:49),2
17:40,17:40,RE 3126,Hennigsdorf(b Berlin) (ab 16:34),1
17:42,17:42,RE 73742,Frankfurt(Oder) (ab 16:38),2
17:51,17:51,RE 73777,Brandenburg Hbf (ab 16:44),1
17:56,17:56,RE 3733,Senftenberg (ab 16:14),2
18:00,18:00,RE 3728,Dessau Hbf (ab 16:05),1
18:02,18:02,RE 73784,Frankfurt(Oder) (ab 17:07),2
18:14,18:14,RE 73737,Magdeburg Hbf (ab 16:12),1
