Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:01,00:01,RB 21965,Flughafen BER (an 00:14),3
00:08,00:08,RB 62086,Berlin Hbf (an 00:15),
00:12,00:12,RE 3360,Angermünde (an 01:26),
00:12,00:12,RE 3366,Eberswalde Hbf (an 01:04),7
00:15,00:15,FEX,Bruchsal (an 18:05),
00:15,00:15,RB 21964,Berlin Hbf (an 00:23),
00:24 (+68),01:32,ICE 592,Berlin Hbf (an 00:30),6
00:30 (+56),01:26,ICE 2800,Berlin Gesundbrunnen (an 00:43),6
00:30 (+32),01:02,ICE 700,Berlin Gesundbrunnen (an 00:43),6
00:30,00:30,RB 20389,Oldenzaal (an 22:41),6
00:31,00:31,RB 21966,Berlin Hbf (an 00:39),8
00:51,00:51,RE 3363,Jüterbog (an 01:41),4
04:29,04:29,ICE 1706,Hamburg Hbf (an 07:11),7
04:38,04:38,RB 62094,Berlin-Spandau (an 04:59),
04:45,04:45,RB 21808,Berlin Hbf (an 04:53),
04:55,04:55,RE 62040,Elsterwerda (an 06:29),
05:00,05:00,RE 21810,Berlin Hbf (an 05:08),
05:01,05:01,RE 56301,Schwerin Hbf (an 07:48),
05:06,05:06,RE 62003,Elstal (an 05:53),8
05:10,05:10,RE 3302,Stralsund Hbf (an 08:45),6
05:15,05:15,RE 21812,Berlin Hbf (an 05:23),
05:31,05:31,ICE 2820,Hamburg Hbf (an 08:15),
05:31,05:31,ICE 608,Hamburg Hbf (an 08:15),6
05:31,05:31,RB 21814,Berlin Hbf (an 05:39),8
05:34,05:34,RE 3504,Stralsund Hbf (an 08:51),4
05:35,05:35,ICE 593,München Hbf (an 13:15),5
05:38,05:38,RB 62050,Wustermark (an 06:19),7
05:42,05:42,ICE 1501,München Hbf (an 09:41),5
05:44,05:44,RE 3167,Stendal Hbf (an 07:13),7
05:45,05:45,RB 18501,Berlin Hbf (an 05:52),8
05:45,05:45,RE 18501,Berlin Hbf (an 05:52),
05:46,05:46,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),4
05:51,05:51,RE 62000,Elsterwerda (an 07:15),3
05:58 (+1),05:59,ICE 701,Graz Hbf (an 13:15),5
06:00,06:00,RE 21818,Berlin Hbf (an 06:08),
06:07,06:07,RE 62005,Elstal (an 06:49),8
06:12,06:12,RE 3342,Schwedt(Oder) (an 07:55),6
06:15,06:15,RE 21820,Berlin Hbf (an 06:23),
06:15,06:15,RE 3164,Jüterbog (an 06:54),5
06:16,06:16,RB 18500,Lübbenau(Spreewald) (an 07:17),3
06:19,06:19,RJ 251,Villach Hbf (an 18:27),4
06:19,06:19,RJX 251,Villach Hbf (an 18:27),4
06:23,06:23,RB 62051,Rangsdorf (an 06:38),3
06:26,06:26,ICE 1604,Berlin Gesundbrunnen (an 10:31),7
06:26,06:26,ICE 1704,Hamburg Hbf (an 09:18),7
06:26,06:26,ICE 1714,Köln Hbf (an 18:25),
06:26,06:26,ICE 904,Berlin Gesundbrunnen (an 06:37),6
06:31,06:31,RB 21822,Berlin Hbf (an 06:39),8
06:34,06:34,RE 4352,Rostock Hbf (an 09:26),4
06:35 (+1),06:36,ICE 503,München Hbf (an 11:07),5
06:38,06:38,RB 62052,Wustermark (an 07:18),8
06:42,06:42,ICE 1003,München Hbf (an 10:45),5
06:43,06:43,RE 3147,Rathenow (an 07:52),6
06:45 (+44),07:29,RB 18503,Berlin Hbf (an 06:53),8
06:45,06:45,RE 18503,Berlin Hbf (an 06:53),
06:49,06:49,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),4
06:54,06:54,RE 62002,Elsterwerda (an 08:31),3
07:00,07:00,RE 21826,Berlin Hbf (an 07:08),8
07:06,07:06,RE 62007,Elstal (an 07:53),8
07:10,07:10,RE 3304,Stralsund Hbf (an 10:44),6
07:13,07:13,ICE 9590,Paris Est (an 14:51),5
07:15,07:15,RB 21828,Berlin Hbf (an 07:23),
07:16 (+42),07:58,IC 60409,Berlin Hbf (an 07:22),7
07:16 (+42),07:58,NJ 409,Berlin Hbf (an 07:22),7
07:16,07:16,RB 18502,Lübbenau(Spreewald) (an 08:15),3
07:17,07:17,RE 3146,Falkenberg(Elster) (an 08:44),4
07:23 (+8),07:31,RB 62053,Rangsdorf (an 07:38),3
07:24,07:24,ICE 606,Hamburg-Altona (an 10:24),6
07:26,07:26,IC 2274,Rostock Hbf (an 09:37),7
07:31,07:31,RE 21830,Berlin Hbf (an 07:39),
07:34,07:34,RE 3506,Buchs SG (an 22:44),4
07:35,07:35,ICE 2823,München Hbf (an 15:14),5
07:35 (+8),07:43,ICE 2835,Nürnberg Hbf (an 23:53),5
07:35,07:35,ICE 595,München Hbf (an 15:14),5
07:36 (+49),08:25,EN 40476,Berlin Hbf (Tief) (an 07:41),8
07:36 (+49),08:25,NJ 456,Berlin Hbf (an 07:41),8
07:37 (+2),07:39,RJ 171,Bad Schandau (an 09:35),3
07:39,07:39,RB 62054,Berlin-Spandau (an 07:59),
07:42 (+5),07:47,ICE 1503,München Hbf (an 11:43),5
07:44,07:44,RE 3169,Stendal Hbf (an 09:30),6
07:45 (+6),07:51,RB 18505,Berlin Hbf (an 07:53),8
07:46,07:46,RE 3343,Luckenwalde (an 08:27),4
07:49,07:49,ICE 1131,Saarbrücken Hbf (an 14:17),7
07:51,07:51,RE 62004,Elsterwerda (an 09:14),3
08:00,08:00,ICE 698,Berlin Gesundbrunnen (an 08:14),6
08:00,08:00,ICE 703,München Hbf (an 12:42),5
08:00,08:00,RB 21834,Berlin Hbf (an 08:09),
08:04 (+3),08:07,FLX 1235,Stuttgart Hbf (an 13:45),4
08:07,08:07,RE 62009,Elstal (an 08:49),8
08:12,08:12,RE 3344,Schwedt(Oder) (an 09:55),6
08:15,08:15,RE 21836,Berlin Hbf (an 08:23),8
08:15,08:15,RE 3166,Jüterbog (an 08:54),5
08:16,08:16,RB 18504,Lübbenau(Spreewald) (an 09:15),
08:23,08:23,RJ 870,Berlin Hbf (an 08:28),8
08:28,08:28,DRF 1320,Köln Hbf (an 13:41),7
08:28 (+13),08:41,FLX 1320,Köln Hbf (an 13:41),7
08:31,08:31,RB 21838,Berlin Hbf (an 08:39),
08:34,08:34,RE 4354,Rostock Hbf (an 11:24),4
08:35,08:35,ICE 2831,München Hbf (an 10:49),
08:35,08:35,ICE 2845,Würzburg Hbf (an 17:28),5
08:35 (+4),08:39,ICE 505,München Hbf (an 13:08),5
08:36,08:36,IC 2173,Wien Franz-Josefs-Bahnhof (an 16:27),3
08:38,08:38,RB 62056,Berlin-Spandau (an 08:59),8
08:42 (+2),08:44,ICE 1005,München Hbf (an 12:46),5
08:43,08:43,RE 3149,Rathenow (an 09:54),6
08:45,08:45,RB 18507,Berlin Hbf (an 08:53),8
08:49,08:49,ICE 936,Ostseebad Binz (an 12:29),6
08:49,08:49,RE 3303,Lutherstadt Wittenberg Hbf (an 10:07),4
08:54,08:54,RE 62006,Elsterwerda (an 10:31),3
09:06,09:06,RE 62011,Elstal (an 09:55),8
09:10,09:10,RE 3306,Stralsund Hbf (an 12:44),
09:13,09:13,ICE 837,Frankfurt(Main)Hbf (an 12:56),5
09:16,09:16,RB 18506,Lübbenau(Spreewald) (an 10:15),3
09:17,09:17,ICE 1104,Berlin Gesundbrunnen (an 09:31),7
09:17,09:17,RE 3148,Falkenberg(Elster) (an 10:44),4
09:24,09:24,ICE 604,Hamburg-Altona (an 12:24),6
09:26 (+41),10:07,IC 2272,Rostock Hbf (an 11:37),7
09:26 (+41),10:07,IC 2824,Rostock Hbf (an 11:37),7
09:31,09:31,RB 21846,Berlin Hbf (an 09:39),
09:34,09:34,RE 3508,Buchs SG (an 23:47),4
09:35,09:35,ICE 2837,Eisenach Hbf (an 11:54),
09:35,09:35,ICE 597,München Hbf (an 17:16),5
09:37,09:37,RJ 173,Bad Schandau (an 11:35),3
09:38,09:38,RB 62058,Wustermark (an 10:18),6
09:42 (+1),09:43,ICE 1505,München Hbf (an 13:43),5
09:44,09:44,RE 3171,Stendal Hbf (an 11:30),6
09:45,09:45,RB 18509,Berlin Hbf (an 09:53),8
09:46,09:46,RE 3345,Luckenwalde (an 10:27),4
09:50 (+1),09:51,ICE 1073,Frankfurt(Main)Hbf (an 13:57),7
09:51,09:51,RE 62008,Baruth(Mark) (an 10:36),3
09:55 (+1),09:56,FLX 1234,Hamburg Hbf (an 12:34),6
10:00,10:00,ICE 804,Berlin Hbf (an 10:05),6
10:00 (+14),10:14,ICE 91,Nürnberg Hbf (an 13:30),5
10:00,10:00,RB 21850,Berlin Hbf (an 10:08),8
10:04 (+13),10:17,FLX 1237,Basel Bad Bf (an 17:12),4
10:07,10:07,RE 62013,Elstal (an 10:49),8
10:12,10:12,RE 3346,Schwedt(Oder) (an 11:55),6
10:15,10:15,RE 3168,Jüterbog (an 10:54),5
10:16,10:16,RB 18508,Lübben(Spreewald) (an 11:06),
10:16,10:16,RB 21852,Berlin Hbf (an 10:24),8
10:17,10:17,ICE 1714,Köln Hbf (an 18:25),
10:23 (+17),10:40,RJ 384,København H (an 19:38),8
10:23 (+17),10:40,RJ 394,Hamburg-Altona (an 13:37),8
10:24 (+1),10:25,ICE 2832,Hannover Hbf (an 14:32),6
10:31,10:31,RB 21854,Berlin Hbf (an 10:39),
10:34,10:34,RE 4356,Rostock Hbf (an 13:23),4
10:35 (+3),10:38,ICE 507,München Hbf (an 15:08),5
10:36,10:36,IC 2175,Dresden Hbf (an 12:28),3
10:38,10:38,RB 62060,Wustermark (an 11:18),6
10:42 (+13),10:55,ICE 1007,München Hbf (an 14:45),5
10:43,10:43,RE 3151,Rathenow (an 11:54),6
10:45,10:45,RB 18511,Berlin Hbf (an 10:53),
10:45,10:45,RE 18511,Berlin Hbf (an 10:53),8
10:48 (+4),10:52,ICE 934,Ostseebad Binz (an 14:29),6
10:49,10:49,RE 3305,Lutherstadt Wittenberg Hbf (an 12:07),4
10:49,10:49,RE 94005,Lutherstadt Wittenberg Hbf (an 12:07),
10:54 (+3),10:57,RE 62010,Elsterwerda (an 12:31),3
11:00,11:00,RB 21858,Berlin Hbf (an 11:08),
11:06 (+5),11:11,RE 62015,Elstal (an 11:53),8
11:10 (+1),11:11,RE 3308,Stralsund Hbf (an 14:44),6
11:13 (+38),11:51,ICE 839,Frankfurt(Main)Hbf (an 14:56),5
11:15,11:15,RB 21860,Berlin Hbf (an 11:23),
11:16,11:16,RB 18510,Lübbenau(Spreewald) (an 12:15),3
11:17 (+11),11:28,ICE 1102,Berlin Gesundbrunnen (an 11:31),7
11:17,11:17,RE 3150,Falkenberg(Elster) (an 12:44),4
11:24,11:24,ICE 602,Hamburg-Altona (an 14:24),6
11:26 (+2),11:28,IC 2270,Rostock Hbf (an 13:37),7
11:34,11:34,RE 3510,Stralsund Hbf (an 14:51),4
11:35,11:35,ICE 599,München Hbf (an 19:12),5
11:39,11:39,RB 62062,Berlin-Spandau (an 11:59),
11:41 Ausfall,--:--,ICE 1162,Berlin Gesundbrunnen (an 11:56),7
11:42 (+1),11:43,ICE 1507,München Hbf (an 15:43),5
11:45 (+2),11:47,RE 3173,Stendal Hbf (an 13:30),6
11:46,11:46,RE 3347,Luckenwalde (an 12:27),4
11:51,11:51,RE 62012,Baruth(Mark) (an 12:36),3
11:55 (+1),11:56,FLX 1236,Berlin Hbf (an 12:00),6
11:58 (+1),11:59,ICE 707,München Hbf (an 16:42),4
12:00,12:00,ICE 802,Berlin Gesundbrunnen (an 12:16),6
12:04 (+4),12:08,FLX 1239,Stuttgart Hbf (an 17:42),5
12:07 (+27),12:34,RE 62017,Elstal (an 12:49),8
12:12,12:12,RE 3348,Schwedt(Oder) (an 13:55),6
12:15 (+15),12:30,RE 3170,Jüterbog (an 12:54),5
12:17,12:17,ICE 1602,Berlin Gesundbrunnen (an 12:31),6
12:22,12:22,DRF 1324,Köln Hbf (an 17:43),7
12:22,12:22,FLX 1324,Köln Hbf (an 17:43),7
12:24,12:24,ICE 694,Berlin Gesundbrunnen (an 12:43),
12:34,12:34,RE 4358,Rostock Hbf (an 15:26),4
12:35 (+4),12:39,ICE 2819,München Hbf (an 17:09),
12:35 (+3),12:38,ICE 509,München Hbf (an 17:09),5
12:36,12:36,IC 2177,Dresden Hbf (an 14:28),3
12:38,12:38,RB 62064,Berlin-Spandau (an 12:59),
12:42,12:42,ICE 1009,München Hbf (an 16:45),5
12:43 (+5),12:48,RE 3153,Rathenow (an 13:54),6
12:48,12:48,ICE 932,Ostseebad Binz (an 16:41),6
12:49 (+5),12:54,RE 3307,Lutherstadt Wittenberg Hbf (an 14:07),4
12:54,12:54,RE 62014,Elsterwerda (an 14:31),3
13:06 (+3),13:09,RE 62019,Elstal (an 13:55),8
13:10,13:10,RE 3310,Stralsund Hbf (an 16:44),6
13:13,13:13,ICE 931,Frankfurt(Main)Hbf (an 16:56),5
13:17 (+22),13:39,ICE 1100,Berlin Gesundbrunnen (an 13:31),7
13:17,13:17,RE 3152,Falkenberg(Elster) (an 14:44),4
13:24,13:24,ICE 2830,Hamburg-Altona (an 22:24),
13:24,13:24,ICE 600,Hamburg-Altona (an 16:24),6
13:26 (+14),13:40,IC 2178,Rostock Hbf (an 15:35),7
13:34 (+10),13:44,ICE 691,München Hbf (an 21:15),5
13:34,13:34,RE 3512,Stralsund Hbf (an 16:51),4
13:38,13:38,RB 62066,Berlin-Spandau (an 13:59),
13:42 (+9),13:51,ICE 1509,München Hbf (an 17:43),5
13:44,13:44,RE 3175,Stendal Hbf (an 15:30),6
13:46,13:46,RE 3349,Luckenwalde (an 14:27),4
13:51,13:51,RE 62016,Elsterwerda (an 15:14),3
13:55 (+172),16:47,FLX 1238,Hamburg Hbf (an 16:34),7
14:00,14:00,ICE 800,Berlin Hbf (an 14:05),6
14:03 (+1),14:04,ICE 1205,Innsbruck Hbf (an 21:18),5
14:07 (+46),14:53,RE 62021,Elstal (an 14:49),8
14:12,14:12,RE 3350,Schwedt(Oder) (an 15:55),6
14:16,14:16,RB 18516,Lübbenau(Spreewald) (an 15:15),3
14:17 (+40),14:57,ICE 1600,Berlin Gesundbrunnen (an 14:31),7
14:23,14:23,RB 62067,Rangsdorf (an 14:39),3
14:24 (+6),14:30,ICE 692,Berlin Gesundbrunnen (an 14:43),6
14:31,14:31,RB 21886,Berlin Hbf (an 14:39),
14:34,14:34,RE 4360,Rostock Hbf (an 17:28),4
14:35 (+23),14:58,ICE 601,München Hbf (an 19:08),5
14:36 (+22),14:58,IC 2179,Dresden Hbf (an 16:28),3
14:36 (+22),14:58,IC 2841,Dresden Hbf (an 16:28),3
14:38,14:38,RB 62068,Berlin-Spandau (an 14:59),
14:42 (+2),14:44,ICE 1101,München Hbf (an 18:43),5
14:43 (+2),14:45,RE 3155,Berlin-Spandau (an 15:04),6
14:45,14:45,RB 18519,Berlin Hbf (an 14:53),
14:45,14:45,RE 18519,Berlin Hbf (an 14:53),8
14:48,14:48,ICE 2842,Fulda (an 21:41),
14:48,14:48,ICE 930,Ostseebad Binz (an 18:40),6
14:49,14:49,RE 3309,Lutherstadt Wittenberg Hbf (an 16:07),4
14:49,14:49,RE 94009,Lutherstadt Wittenberg Hbf (an 16:07),
14:54,14:54,RB 62018,Elsterwerda (an 16:31),3
14:54,14:54,RE 62018,Elsterwerda (an 16:31),3
15:00,15:00,RB 21890,Berlin Hbf (an 15:08),
15:06 (+2),15:08,RE 62023,Elstal (an 15:55),8
15:10,15:10,RE 3312,Stralsund Hbf (an 18:44),6
15:13 (+4),15:17,ICE 933,Frankfurt(Main)Hbf (an 18:56),5
15:15,15:15,RB 21892,Berlin Hbf (an 15:23),
15:16,15:16,RB 18518,Lübbenau(Spreewald) (an 16:15),3
15:17 (+35),15:52,ICE 1008,Berlin Gesundbrunnen (an 15:31),7
15:23,15:23,RB 62069,Rangsdorf (an 15:38),3
15:24 (+46),16:10,ICE 508,Hamburg-Altona (an 18:24),6
15:26,15:26,IC 2176,Rostock Hbf (an 17:37),7
15:31,15:31,RE 21894,Berlin Hbf (an 15:39),8
15:34,15:34,RE 3514,Stralsund Hbf (an 18:51),4
15:35 (+3),15:38,ICE 693,München Hbf (an 23:21),5
15:37,15:37,RJ 177,Wien Hbf (an 23:49),3
15:38 (+2),15:40,RB 62070,Wustermark (an 16:18),8
15:42 (+4),15:46,ICE 1601,München Hbf (an 19:43),5
15:44,15:44,RE 3177,Stendal Hbf (an 17:30),
15:45,15:45,RB 18521,Berlin Hbf (an 15:53),
15:46 (+2),15:48,RE 3351,Lutherstadt Wittenberg Hbf (an 17:06),
15:50,15:50,ICE 1139,Frankfurt(M) Flughafen Regionalbf (an 20:18),
15:51,15:51,RE 62020,Elsterwerda (an 17:15),3
15:55 (+121),17:56,FLX 1240,Berlin Hbf (an 16:00),7
15:58 (+3),16:01,ICE 801,München Hbf (an 20:42),4
