Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:02,00:02,RE 3138,Hennigsdorf(b Berlin) (ab 23:00),1
00:03 (+4),00:07,RB 21962,Flughafen BER (ab 23:42),7
00:09 (+11),00:20,RE 73749,Magdeburg Hbf (ab 22:07),1
00:09 (+3),00:12,RE 73826,Frankfurt(Oder) (ab 23:07),6
00:15,00:15,RE 3745,Senftenberg (ab 22:26),7
00:15,00:15,RE 93459,Gouda Goverwelle (ab 21:11),
00:23 (+5),00:28,ICE 901,Hamburg-Altona (ab 21:26),1
00:36 (+20),00:56,ICE 947,Köln Hbf (ab 19:27),3
00:37 (+28),01:05,RE 3141,Cottbus Hbf (ab 23:03),6
00:41,00:41,RE 73796,Frankfurt(Oder) (ab 23:32),7
00:51,00:51,RB 19944,Schönefeld(bei Berlin) (ab 00:34),
01:02,01:02,RE 3140,Berlin-Charlottenburg (ab 00:42),1
01:14,01:14,RE 3742,Dessau Hbf (ab 23:23),2
01:36,01:36,RE 73752,Frankfurt(Oder) (ab 00:29),6
01:40,01:40,ICE 1707,Hamburg-Altona (ab 22:34),
02:30 (+20),02:50,ICE 647,Köln Hbf (ab 21:26),2
02:48,02:48,RE 73793,Magdeburg Hbf (ab 00:42),1
02:55,02:55,RE 73754,Berlin Ostkreuz (ab 02:51),7
04:21,04:21,RE 73751,Brandenburg Hbf (ab 03:13),1
04:27,04:27,RE 73756,Berlin Ostkreuz (ab 04:23),6
04:40,04:40,RE 73801,Berlin-Charlottenburg (ab 04:20),2
04:50,04:50,RB 21813,Berlin-Charlottenburg (ab 04:29),1
05:02,05:02,RE 3707,Lübbenau(Spreewald) (ab 03:53),7
05:10,05:10,RE 73758,Frankfurt(Oder) (ab 04:15),7
05:23,05:23,RE 3103,Cottbus Hbf (ab 04:00),7
05:26,05:26,RE 73753,Brandenburg Hbf (ab 04:17),1
05:44,05:44,RE 73718,Frankfurt(Oder) (ab 04:39),7
05:46 (+81),07:07,ICE 1541,Köln Hbf (ab 23:27),2
05:55,05:55,RE 3704,Bad Belzig (ab 04:41),1
06:05,06:05,EC 430,Przemyśl Główny (ab 18:54),7
06:27,06:27,ES 453,Bruxelles Midi (ab 19:22),2
06:36,06:36,RE 3104,Hennigsdorf(b Berlin) (ab 05:35),1
06:47,06:47,RE 73720,Frankfurt(Oder) (ab 05:42),6
07:02,07:02,ICE 1272,Frankfurt(Main)Hbf (ab 23:35),3
07:02,07:02,RE 3711,Senftenberg (ab 05:11),7
07:09 (+4),07:13,RE 73715,Magdeburg Hbf (ab 05:01),1
07:09,07:09,RE 73762,Frankfurt(Oder) (ab 06:11),7
07:15,07:15,IC 2432,Cottbus Hbf (ab 06:01),6
07:23 (+8),07:31,RE 3107,Cottbus Hbf (ab 06:03),7
07:36 (+2),07:38,RE 3106,Hennigsdorf(b Berlin) (ab 06:35),1
07:46,07:46,RE 73757,Brandenburg Hbf (ab 06:44),1
07:47,07:47,RE 73722,Frankfurt(Oder) (ab 06:42),7
07:56,07:56,RE 3708,Bad Belzig (ab 06:41),2
08:09,08:09,RE 73717,Magdeburg Hbf (ab 06:12),1
08:09,08:09,RE 73764,Frankfurt(Oder) (ab 07:11),7
08:23,08:23,RE 3109,Cottbus Hbf (ab 07:04),7
08:28,08:28,ICE 851,Hannover Hbf (ab 06:09),2
08:36,08:36,RE 3108,Hennigsdorf(b Berlin) (ab 07:35),1
08:46,08:46,RE 73759,Brandenburg Hbf (ab 07:44),1
08:47,08:47,RE 73724,Frankfurt(Oder) (ab 07:41),7
08:56,08:56,RE 3710,Dessau Hbf (ab 07:05),2
09:02,09:02,RE 3715,Senftenberg (ab 07:14),7
09:03 (+1),09:04,ICE 841,Hannover Hbf (ab 06:50),2
09:09,09:09,RE 73719,Magdeburg Hbf (ab 07:12),1
09:23,09:23,RE 3111,Cottbus Hbf (ab 08:04),7
09:28 (+40),10:08,ICE 541,Köln Hbf (ab 04:25),2
09:36,09:36,RE 3110,Hennigsdorf(b Berlin) (ab 08:35),1
09:42 (+8),09:50,ICE 676,Kassel-Wilhelmshöhe (ab 06:45),3
09:46,09:46,RE 73761,Brandenburg Hbf (ab 08:44),1
09:47,09:47,RE 73726,Frankfurt(Oder) (ab 08:38),7
09:56,09:56,RE 3712,Bad Belzig (ab 08:41),2
10:02 (+13),10:15,ICE 741,Münster(Westf)Hbf (ab 06:24),2
10:02,10:02,RE 3717,Senftenberg (ab 08:14),7
10:06,10:06,EC 248,Warszawa Wschodnia (ab 04:49),7
10:09,10:09,RE 73721,Magdeburg Hbf (ab 08:12),1
