Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
04:20,04:20,RB 18301,Eberswalde Hbf (ab 03:34),13
04:39,04:39,RB 18300,Wünsdorf-Waldstadt (ab 03:43),14
04:58,04:58,RB 75800,Lübbenau(Spreewald) (ab 03:53),2
05:20,05:20,RB 18303,Eberswalde Hbf (ab 04:35),13
05:39,05:39,RB 18302,Blankenfelde(Teltow-Fläming) (ab 05:09),14
05:56,05:56,RE 75802,Senftenberg (ab 04:11),2
06:20,06:20,RB 18305,Eberswalde Hbf (ab 05:35),13
06:36,06:36,RE 3104,Nauen (ab 05:39),13
06:39,06:39,RB 18304,Blankenfelde(Teltow-Fläming) (ab 06:09),14
06:56,06:56,RB 75804,Senftenberg (ab 05:11),2
07:20,07:20,RB 18307,Eberswalde Hbf (ab 06:35),13
07:23,07:23,RE 3107,Cottbus Hbf (ab 06:00),14
07:32,07:32,IC 2274,Dresden Hbf (ab 05:35),14
07:36,07:36,RE 3106,Nauen (ab 06:39),13
07:39,07:39,RB 18306,Blankenfelde(Teltow-Fläming) (ab 07:09),14
07:59,07:59,RE 75807,Berlin Ostbahnhof (ab 07:56),1
08:20,08:20,RB 18309,Eberswalde Hbf (ab 07:35),13
08:26,08:26,IC 2173,Rostock Hbf (ab 06:20),13
08:38,08:38,RE 3108,Nauen (ab 07:39),13
08:39,08:39,RB 18308,Blankenfelde(Teltow-Fläming) (ab 08:09),14
08:50,08:50,RB 33759,Berlin Ostbahnhof (ab 08:47),1
09:14,09:14,RB 33719,Berlin Ostbahnhof (ab 09:11),1
09:20,09:20,RB 18311,Eberswalde Hbf (ab 08:35),13
09:23,09:23,RE 3111,Cottbus Hbf (ab 08:04),14
09:32 (+51),10:23,IC 2272,Chemnitz Hbf (ab 06:26),14
09:36,09:36,RE 3110,Nauen (ab 08:39),13
09:39,09:39,RB 18310,Blankenfelde(Teltow-Fläming) (ab 09:09),14
09:51,09:51,RB 33761,Berlin Ostbahnhof (ab 09:48),1
09:56,09:56,RB 75810,Senftenberg (ab 08:14),2
09:59,09:59,RE 75811,Berlin Ostbahnhof (ab 09:56),1
10:14,10:14,RB 33721,Berlin Ostbahnhof (ab 10:11),1
10:20,10:20,RB 18313,Eberswalde Hbf (ab 09:35),13
10:26,10:26,IC 2175,Rostock Hbf (ab 08:20),13
10:36,10:36,RE 3112,Nauen (ab 09:39),13
10:39,10:39,RB 18312,Blankenfelde(Teltow-Fläming) (ab 10:09),14
