Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:00 (+14),00:14,ICE 809,Hamburg-Altona (ab 21:36),4
00:05,00:05,RB 62086,Baruth(Mark) (ab 23:19),
00:08,00:08,RE 3360,Berlin Gesundbrunnen (ab 00:29),
00:08,00:08,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:52),
00:15 (+22),00:37,ICE 1500,München Hbf (ab 20:21),7
00:22 (+23),00:45,ICE 592,München Hbf (ab 16:45),6
00:29 (+43),01:12,ICE 947,Düsseldorf Hbf (ab 19:50),5
00:29,00:29,RB 21966,Flughafen BER (ab 00:16),8
00:43,00:43,RB 21968,Flughafen BER (ab 00:31),8
00:47,00:47,RE 3,Rüdnitz (ab 04:44),
00:47,00:47,RE 3363,Berlin Hbf (ab 00:40),4
00:59,00:59,RB 21967,Berlin Hbf (ab 00:52),3
01:34,01:34,RB 21800,Flughafen BER (ab 01:22),8
01:59,01:59,RB 21969,Berlin Hbf (ab 01:52),3
02:34,02:34,RB 21802,Flughafen BER (ab 02:22),8
03:14,03:14,RB 21803,Berlin Hbf (ab 03:07),3
04:52,04:52,RE 62040,Nauen (ab 04:03),3
05:04,05:04,RE 62003,Baruth(Mark) (ab 04:19),8
05:08 (+3),05:11,RE 3302,Jüterbog (ab 04:22),6
05:14,05:14,FEX,Flughafen BER (ab 00:31),
05:15,05:15,RE 3144,Rathenow (ab 04:09),
05:15,05:15,RE 4,Berlin Jungfernheide (ab 05:00),
05:23,05:23,RE 4351,Neustrelitz Hbf (ab 03:49),
05:32,05:32,ICE 593,Berlin Gesundbrunnen (ab 05:16),5
05:39,05:39,RE 3341,Schwedt(Oder) (ab 04:04),
05:40 (+1),05:41,ICE 1501,Berlin Gesundbrunnen (ab 05:26),5
05:42,05:42,RE 3167,Jüterbog (ab 05:02),
05:49,05:49,RE 62000,Wittenberge (ab 04:05),3
06:05 (+1),06:06,RE 62005,Elsterwerda (ab 04:29),8
06:09,06:09,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),
06:23,06:23,RE 3503,Neubrandenburg (ab 04:27),4
06:24,06:24,ICE 904,München Hbf (ab 23:12),6
06:33,06:33,ICE 503,Berlin Gesundbrunnen (ab 06:16),5
06:40 (+2),06:42,ICE 1003,Berlin Gesundbrunnen (ab 06:26),5
06:41,06:41,RE 3147,Falkenberg(Elster) (ab 05:14),
06:47,06:47,RE 3301,Pasewalk (ab 04:44),
06:51,06:51,RE 62002,Wittenberge (ab 05:05),3
06:58,06:58,RE 21826,Flughafen BER (ab 06:46),8
07:04 (+4),07:08,RE 62007,Elsterwerda (ab 05:29),8
07:08 (+1),07:09,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),6
07:10,07:10,ICE 2828,Berlin Gesundbrunnen (ab 06:56),5
07:10,07:10,ICE 750,Berlin Gesundbrunnen (ab 06:56),
07:13,07:13,IC 60409,Zürich HB (ab 19:59),7
07:13,07:13,NJ 409,Zürich HB (ab 19:59),7
07:15 (+4),07:19,RE 3146,Stendal Hbf (ab 05:48),4
07:22 (+9),07:31,ICE 2826,Erfurt Hbf (ab 14:16),
07:22,07:22,ICE 606,Erfurt Hbf (ab 05:25),6
07:23,07:23,RE 4353,Rostock Hbf (ab 04:34),4
07:32,07:32,ICE 2845,Berlin Hbf (ab 07:27),5
07:32,07:32,ICE 595,Berlin Hbf (ab 07:27),5
07:33,07:33,EN 40476,Budapest-Nyugati (ab 19:30),7
07:33,07:33,NJ 456,Graz Hbf (ab 19:21),7
07:35 (+5),07:40,EC 171,Hamburg-Altona (ab 05:17),3
07:35 (+5),07:40,RJ 171,Hamburg-Altona (ab 05:17),3
07:39 (+14),07:53,RE 3343,Schwedt(Oder) (ab 06:04),4
07:40 (+1),07:41,ICE 1503,Berlin Gesundbrunnen (ab 07:26),5
07:42,07:42,RE 3169,Jüterbog (ab 07:02),6
07:43,07:43,RB 18505,Flughafen BER (ab 07:31),8
07:49 (+2),07:51,RE 62004,Wismar (ab 04:26),3
07:51 (+6),07:57,ICE 649,Hannover Hbf (ab 05:50),4
07:58,07:58,ICE 698,München Hbf (ab 22:46),6
08:05 (+2),08:07,RE 62009,Elsterwerda (ab 06:40),8
08:14,08:14,RB 18504,Berlin Hbf (ab 08:07),3
08:20,08:20,RJ 870,Dresden Hbf (ab 06:53),8
08:33,08:33,ICE 505,Hamburg-Altona (ab 06:17),5
08:40 (+23),09:03,ICE 1005,Berlin Gesundbrunnen (ab 08:26),5
08:46 (+1),08:47,ICE 936,Eisenach Hbf (ab 06:37),6
08:47,08:47,RE 3303,Stralsund Hbf (ab 05:10),4
08:51,08:51,RE 62006,Wittenberge (ab 07:05),3
09:04,09:04,RE 62011,Elsterwerda (ab 07:29),8
09:08 (+1),09:09,RE 3306,Lutherstadt Wittenberg Hbf (ab 07:51),6
09:10,09:10,ICE 837,Berlin Gesundbrunnen (ab 08:56),5
09:18 (+4),09:22,ICE 541,Köln Hbf (ab 04:25),5
09:22 (+6),09:28,ICE 604,Nürnberg Hbf (ab 05:37),6
09:24,09:24,RE 4355,Rostock Hbf (ab 06:34),4
09:27,09:27,ICE 1104,München Hbf (ab 05:17),7
09:29,09:29,RB 21849,Berlin Hbf (ab 09:22),
09:33,09:33,ICE 597,Berlin Hbf (ab 09:27),5
09:35 (+16),09:51,EC 173,Kiel Hbf (ab 06:16),3
09:35 (+16),09:51,RJ 173,Kiel Hbf (ab 06:16),3
09:39,09:39,RE 3345,Schwedt(Oder) (ab 08:04),
09:40 (+3),09:43,ICE 1505,Berlin Gesundbrunnen (ab 09:26),5
09:42 (+18),10:00,RE 3171,Jüterbog (ab 09:02),
09:49,09:49,RE 62008,Wismar (ab 06:21),3
09:53,09:53,DRF 1234,Leipzig Hbf (ab 08:45),7
09:53,09:53,FLX 1234,Leipzig Hbf (ab 08:45),7
09:59 (+2),10:01,ICE 91,Hamburg-Altona (ab 07:34),5
10:02 (+5),10:07,FLX 1337,Berlin Hbf (ab 09:57),4
10:05,10:05,RE 62013,Elsterwerda (ab 08:40),8
10:09,10:09,RE 3346,Lutherstadt Wittenberg Hbf (ab 08:52),
10:13,10:13,RB 21852,Flughafen BER (ab 10:01),8
10:13 (+2),10:15,RE 3168,Stendal Hbf (ab 08:47),
10:14,10:14,RB 18508,Berlin Hbf (ab 10:07),3
10:15 (+79),11:34,ICE 1604,München Hbf (ab 06:19),7
10:15 (+2),10:17,ICE 1714,Frankfurt(Main)Hbf (ab 17:03),
10:20 (+49),11:09,ICE 843,Köln Hbf (ab 05:26),5
10:20 (+48),11:08,ICE 853,Köln Hbf (ab 05:38),5
10:20 (+5),10:25,RJ 384,Praha hl.n. (ab 06:31),8
10:22 (+15),10:37,ICE 696,Frankfurt(Main)Hbf (ab 06:15),6
10:24 (+5),10:29,RE 3507,Stralsund Hbf (ab 07:02),4
10:33 (+2),10:35,ICE 507,Kiel Hbf (ab 07:16),5
10:41 (+45),11:26,ICE 1007,Berlin Hbf (ab 10:37),5
10:41,10:41,RE 3151,Falkenberg(Elster) (ab 09:18),
10:46 (+5),10:51,ICE 2810,München Hbf (ab 22:52),6
10:46 (+4),10:50,ICE 934,Darmstadt Hbf (ab 06:37),6
10:47,10:47,RE 3305,Stralsund Hbf (ab 07:10),4
10:51 (+1),10:52,RE 62010,Wittenberge (ab 09:05),3
11:04 (+25),11:29,ICE 553,Köln Hbf (ab 06:45),4
11:04,11:04,RE 62015,Elsterwerda (ab 09:29),8
11:08,11:08,RE 3308,Lutherstadt Wittenberg Hbf (ab 09:51),6
11:10 (+1),11:11,ICE 839,Stralsund Hbf (ab 08:07),5
11:15 (+6),11:21,RE 3150,Rathenow (ab 10:02),
