Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:16 (+1),00:17,ICE 901,Berlin-Spandau (an 23:56),12
00:17 (+3),00:20,RB 21962,Berlin-Charlottenburg (an 00:26),14
00:22,00:22,RE 3360,Schwedt(Oder) (an 01:55),6
00:22 (+4),00:26,RE 3366,Eberswalde Hbf (an 01:04),6
00:23 (+4),00:27,RE 73826,Berlin Zoologischer Garten (an 00:28),14
00:25,00:25,RB 62086,Berlin-Spandau (an 00:35),7
00:29 (+1),00:30,RE 3745,Berlin-Charlottenburg (an 00:37),14
00:40,00:40,RE 3,Basel Bad Bf (an 23:17),
00:40,00:40,RE 3363,Halle(Saale)Hbf (an 03:12),
00:47,00:47,ICE 947,Berlin Ostbahnhof (an 00:53),12
00:50,00:50,RE 3141,Berlin-Charlottenburg (an 01:00),13
00:52,00:52,RE 3140,Cottbus Hbf (an 02:40),11
00:53,00:53,RE 3165,Berlin-Spandau (an 01:03),
00:55,00:55,ICE 276,Berlin Gesundbrunnen (an 00:59),6
00:55,00:55,RB 94796,Potsdam Hbf (an 01:22),
00:55,00:55,RE 91367,Potsdam Hbf (an 01:22),
01:04,01:04,RE 3742,Berlin Ostkreuz (an 01:20),
01:22 (+48),02:10,ICE 1500,Berlin Gesundbrunnen (an 01:26),6
01:22,01:22,RE 93994,Frankfurt(Oder) (an 02:38),
01:22 (+1),01:23,RE 94791,Frankfurt(Oder) (an 02:38),12
01:32 (+8),01:40,ICE 1707,Berlin Ostbahnhof (an 01:40),12
01:43,01:43,RB 21969,Naumburg(Saale)Hbf (an 13:50),12
01:57,01:57,RE 62088,Berlin-Spandau (an 02:08),
02:09,02:09,RE 3362,Eberswalde Hbf (an 02:48),6
02:30,02:30,RE 3701,Berlin-Wannsee (an 02:48),
02:30,02:30,RE 3703,Berlin-Wannsee (an 02:48),
02:37,02:37,RB 94793,Frankfurt(Oder) (an 03:55),
02:37,02:37,RE 94793,Frankfurt(Oder) (an 03:55),
02:50,02:50,ICE 647,Berlin Ostbahnhof (an 02:57),12
03:03,03:03,RE 62090,Berlin-Spandau (an 03:14),
03:57,03:57,RB 10,Koblenz Hbf (an 08:06),
03:57,03:57,RE 62092,Berlin-Spandau (an 04:09),
03:59,03:59,ICE 646,Köln Hbf (an 09:33),14
04:11,04:11,RE 94751,Frankfurt(Oder) (an 05:29),11
04:18,04:18,RE 3340,Stralsund Hbf (an 08:45),
04:25,04:25,RE 62047,Berlin-Spandau (an 04:35),
04:30,04:30,RE 1,Kaiserslautern Hbf (an 07:53),
04:30,04:30,RE 73801,Frankfurt(Oder) (an 05:36),11
04:39,04:39,ICE 1706,Hamburg Hbf (an 07:11),
04:47,04:47,RE 3369,Berlin Südkreuz (an 04:53),4
04:47,04:47,RE 62040,Berlin Südkreuz (an 04:53),1
05:03 (+1),05:04,RE 94716,Berlin-Wannsee (an 05:21),13
05:09,05:09,RE 3144,Berlin Südkreuz (an 05:15),
05:09,05:09,RE 4,Bützow (an 09:21),
05:10,05:10,RB 56801,Schwerin Hbf (an 07:48),
05:10,05:10,RE 56801,Schwerin Hbf (an 07:48),6
05:14,05:14,RE 4351,Berlin Südkreuz (an 05:23),
05:14,05:14,RE 5,Salzburg Hbf (an 23:45),
