Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:05,00:05,RB 62086,Baruth(Mark) (ab 23:19),8
00:10,00:10,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:39),7
00:13,00:13,FEX,Berlin Potsdamer Platz (ab 16:56),
00:13,00:13,RB 21964,Flughafen BER (ab 00:01),
00:28,00:28,ICE 2566,Baden-Baden (ab 17:39),
00:29,00:29,RB 21966,Flughafen BER (ab 00:16),8
00:47,00:47,RE 3,Züssow (ab 06:03),
00:47,00:47,RE 3363,Berlin Hbf (ab 00:40),4
00:53,00:53,RB 56816,Oranienburg (ab 00:15),
00:53,00:53,RE 56816,Oranienburg (ab 00:15),
00:59,00:59,RB 21967,Berlin Hbf (ab 00:52),
01:15,01:15,ICE 1500,München Hbf (ab 20:21),
03:59,03:59,FEX,Berlin Ostkreuz (ab 00:48),
04:53,04:53,RE 3,Wüstenfelde (ab 00:19),
04:53,04:53,RE 3369,Eberswalde Hbf (ab 03:58),
04:53,04:53,RE 62040,Wustermark (ab 04:16),
05:04,05:04,RE 62003,Baruth(Mark) (ab 04:19),8
05:08,05:08,RE 3302,Jüterbog (ab 04:22),6
05:15,05:15,RE 3144,Rathenow (ab 04:09),4
05:15,05:15,RE 4,Bräunlingen (ab 18:06),
05:23,05:23,RE 4351,Neustrelitz Hbf (ab 03:46),
05:23,05:23,RE 5,Koblenz Stadtmitte (ab 22:18),
05:39,05:39,RE 3341,Schwedt(Oder) (ab 04:04),4
05:40,05:40,ICE 1501,Berlin Gesundbrunnen (ab 05:26),5
05:42,05:42,RE 3167,Jüterbog (ab 05:02),7
05:43,05:43,RE 18501,Cottbus Hbf (ab 04:24),
05:49,05:49,RE 62000,Elstal (ab 05:07),3
05:56,05:56,ICE 2569,Berlin Hbf (ab 05:52),
06:05,06:05,RE 62005,Elsterwerda (ab 04:29),8
06:13,06:13,RE 3164,Stendal Hbf (ab 04:48),5
06:21,06:21,RB 62051,Wustermark (ab 05:39),3
06:23,06:23,RE 3503,Neubrandenburg (ab 04:27),4
06:24,06:24,ICE 904,München Hbf (ab 23:12),6
06:30 (+63),07:33,ICE 1541,Köln Hbf (ab 23:27),4
06:33,06:33,ICE 2523,Berlin Gesundbrunnen (ab 06:18),
06:40,06:40,ICE 1003,Berlin Hbf (ab 06:36),5
06:47,06:47,RE 3301,Pasewalk (ab 04:44),4
06:50,06:50,RJ 171,Berlin Hbf (ab 06:42),3
06:51,06:51,RE 62002,Elstal (ab 06:07),3
07:04,07:04,FLX 1235,Berlin Hbf (ab 06:57),4
07:04,07:04,RE 62007,Elsterwerda (ab 05:29),8
07:08,07:08,RB 18236,Lutherstadt Wittenberg Hbf (ab 05:51),6
07:08,07:08,RB 18502,Berlin Hbf (ab 07:00),3
07:08,07:08,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),6
07:10 (+1),07:11,ICE 595,Berlin Hbf (ab 07:06),5
07:15,07:15,RE 3146,Stendal Hbf (ab 05:48),4
07:19,07:19,IC 2274,Dresden Hbf (ab 05:27),7
07:21,07:21,RB 62053,Wustermark (ab 06:39),3
07:22 (+2),07:24,ICE 606,Erfurt Hbf (ab 05:05),6
07:23,07:23,RE 4353,Rostock Hbf (ab 04:34),4
07:34,07:34,EN 40476,Budapest-Nyugati (ab 19:30),
07:34 (+110),09:24,NJ 456,Graz Hbf (ab 19:41),
07:37,07:37,RB 62054,Rangsdorf (ab 07:23),
07:39,07:39,RE 3343,Schwedt(Oder) (ab 06:04),4
07:40 (+1),07:41,ICE 1503,Berlin Gesundbrunnen (ab 07:26),5
07:42,07:42,RE 3169,Jüterbog (ab 07:02),6
07:43,07:43,RB 18505,Cottbus Hbf (ab 06:12),8
07:43,07:43,RE 18505,Cottbus Hbf (ab 06:12),
07:47,07:47,DRF 1320,Dresden Hbf (ab 05:59),7
07:47 (+2),07:49,FLX 1320,Dresden Hbf (ab 05:59),6
07:49,07:49,RE 62004,Elstal (ab 07:07),3
07:58,07:58,ICE 2571,Berlin Gesundbrunnen (ab 07:41),
08:05,08:05,RE 62009,Görlitz (ab 05:43),8
08:08,08:08,RB 18504,Berlin Hbf (ab 08:00),3
08:13,08:13,RE 3166,Stendal Hbf (ab 06:47),5
08:21,08:21,RB 62055,Wustermark (ab 07:39),5
08:23,08:23,ICE 806,Erfurt Hbf (ab 06:11),6
08:24,08:24,RE 3505,Stralsund Hbf (ab 05:02),4
08:33,08:33,ICE 2525,Hamburg-Altona (ab 05:35),5
08:35,08:35,RJ 173,Berlin Hbf (ab 08:27),3
08:36,08:36,RB 62056,Rangsdorf (ab 08:21),8
08:40 (+1),08:41,ICE 1005,Berlin Gesundbrunnen (ab 08:26),5
08:41,08:41,RE 3149,Falkenberg(Elster) (ab 07:18),
08:43,08:43,RE 18507,Lübbenau(Spreewald) (ab 07:44),
08:46,08:46,ICE 936,Eisenach Hbf (ab 06:37),6
08:47,08:47,RE 3303,Stralsund Hbf (ab 05:10),4
08:51,08:51,RE 62006,Elstal (ab 08:07),3
09:00,09:00,ICE 2824,München Hbf (ab 22:46),6
09:00,09:00,ICE 698,München Hbf (ab 22:36),6
09:04,09:04,RE 62011,Elsterwerda (ab 07:29),8
09:08,09:08,RB 18506,Berlin Hbf (ab 09:00),3
09:08,09:08,RE 3306,Luckenwalde (ab 08:35),6
09:10,09:10,ICE 597,Berlin Hbf (ab 09:05),5
09:15 (+3),09:18,ICE 1104,München Hbf (ab 05:17),7
09:15 (+3),09:18,RE 3148,Rathenow (ab 08:05),
09:20,09:20,RJ 874,Dresden Hbf (ab 06:42),
09:21,09:21,RB 62057,Wustermark (ab 08:39),
09:22 (+2),09:24,ICE 2534,Leipzig Hbf (ab 08:13),6
09:23,09:23,RE 4355,Rostock Hbf (ab 06:37),
09:24 (+1),09:25,IC 2592,Leipzig Hbf (ab 07:38),
09:39,09:39,RE 3345,Schwedt(Oder) (ab 08:04),
09:40,09:40,ICE 1505,Berlin Gesundbrunnen (ab 09:26),5
09:40,09:40,ICE 2847,Berlin Gesundbrunnen (ab 09:26),5
09:42 (+1),09:43,RE 3171,Jüterbog (ab 09:02),6
09:43,09:43,RB 18509,Lübbenau(Spreewald) (ab 08:45),8
09:43,09:43,RE 18509,Lübbenau(Spreewald) (ab 08:45),8
09:49 (+1),09:50,RE 62008,Elstal (ab 09:07),3
09:53,09:53,DRF 1234,Leipzig Hbf (ab 08:45),6
09:53 (+4),09:57,FLX 1234,Leipzig Hbf (ab 08:45),6
09:58,09:58,ICE 2573,Berlin Hbf (ab 09:54),5
09:58,09:58,ICE 804,München Hbf (ab 05:05),6
10:02 (+2),10:04,FLX 1337,Berlin Hbf (ab 09:57),4
10:05,10:05,RE 62013,Elsterwerda (ab 08:40),8
10:08,10:08,RB 18508,Berlin Hbf (ab 10:00),3
10:09 (+1),10:10,RE 3346,Lutherstadt Wittenberg Hbf (ab 08:52),6
10:13 (+6),10:19,RE 3168,Stendal Hbf (ab 08:47),5
10:14,10:14,RB 21852,Flughafen BER (ab 10:01),8
10:15 (+3),10:18,ICE 1604,München Hbf (ab 06:19),7
10:15 (+3),10:18,ICE 1704,Berlin Hbf (ab 06:37),7
10:15 (+3),10:18,ICE 1714,Frankfurt(Main)Hbf (ab 17:03),
10:22,10:22,RB 62059,Wustermark (ab 09:39),6
