Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:09 (+5),00:14,ICE 901,Berlin Ostbahnhof (an 00:23),2
00:22 (+21),00:43,ICE 947,Berlin Ostbahnhof (an 00:36),1
00:23,00:23,RB 21962,Berlin-Charlottenburg (an 00:26),4
00:35,00:35,RE 3745,Bad Belzig (an 01:31),3
00:46,00:46,RE 3140,Cottbus Hbf (an 02:40),1
00:57,00:57,RE 3141,Berlin-Charlottenburg (an 01:00),4
00:57,00:57,RE 3742,Berlin Ostkreuz (an 01:20),2
01:02,01:02,RE 73796,Magdeburg Hbf (an 02:48),4
01:25,01:25,ICE 1707,Berlin Ostbahnhof (an 01:40),
01:58,01:58,RE 73752,Brandenburg Hbf (an 02:51),3
02:13 (+23),02:36,ICE 647,Berlin Ostbahnhof (an 02:30),
02:31,02:31,RE 73793,Frankfurt(Oder) (an 03:55),2
03:13,03:13,RE 73754,Magdeburg Hbf (an 05:08),3
04:04,04:04,RE 73751,Frankfurt(Oder) (an 05:29),2
04:24,04:24,RE 73801,Frankfurt(Oder) (an 05:36),2
04:29 (+1),04:30,ICE 646,Köln Hbf (an 09:33),4
04:33,04:33,RB 21813,Flughafen BER (an 05:14),2
04:45,04:45,RE 73756,Brandenburg Hbf (an 05:33),3
05:09,05:09,RE 73753,Frankfurt(Oder) (an 06:35),2
05:19,05:19,RE 3102,Kunersdorf (an 06:47),
05:21,05:21,RE 3707,Dessau Hbf (an 06:53),3
05:30 (+81),06:51,ICE 1541,Berlin Ostbahnhof (an 05:46),1
05:30,05:30,RE 73758,Brandenburg Hbf (an 06:19),4
05:34 (+2),05:36,ICE 946,Köln Hbf (an 10:35),3
05:39,05:39,RE 3704,Senftenberg (an 07:41),2
05:44,05:44,RE 3103,Hennigsdorf(b Berlin) (an 06:23),4
05:52,05:52,RE 73713,Frankfurt(Oder) (an 07:18),
06:08,06:08,RE 73718,Magdeburg Hbf (an 07:50),4
06:19,06:19,RE 3104,Cottbus Hbf (an 07:57),1
06:36 (+1),06:37,ICE 279,Interlaken Ost (an 15:59),3
06:44,06:44,ICE 1272,Frankfurt(M) Flughafen Fernbahnhof (an 23:46),1
06:44,06:44,RE 3105,Berlin-Spandau (an 06:54),
06:52,06:52,RE 73715,Frankfurt(Oder) (an 08:18),2
07:08 (+10),07:18,RE 73720,Magdeburg Hbf (an 08:50),4
07:19 (+5),07:24,RE 3106,Cottbus Hbf (an 08:56),1
07:21,07:21,RE 3711,Dessau Hbf (an 08:53),4
07:30,07:30,RE 73757,Frankfurt(Oder) (an 08:43),2
07:30,07:30,RE 73762,Brandenburg Hbf (an 08:23),4
07:39,07:39,IC 2432,Hannover Hbf (an 10:25),3
07:39,07:39,RE 3708,Senftenberg (an 09:41),2
07:44 (+5),07:49,RE 3107,Hennigsdorf(b Berlin) (an 08:23),4
07:52,07:52,RE 73717,Frankfurt(Oder) (an 09:18),2
08:08,08:08,RE 73722,Magdeburg Hbf (an 09:50),3
08:13 (+1),08:14,ICE 851,Berlin Ostbahnhof (an 08:28),1
08:19,08:19,RE 3108,Cottbus Hbf (an 09:55),1
08:30,08:30,RE 73759,Frankfurt(Oder) (an 09:43),2
08:30,08:30,RE 73764,Brandenburg Hbf (an 09:19),4
08:39,08:39,RE 3710,Senftenberg (an 10:41),2
08:44,08:44,RE 3109,Hennigsdorf(b Berlin) (an 09:23),4
08:52,08:52,RE 73719,Frankfurt(Oder) (an 10:18),2
09:08,09:08,RE 73724,Magdeburg Hbf (an 10:50),3
09:19,09:19,RE 3110,Cottbus Hbf (an 10:55),1
09:21,09:21,RE 3715,Dessau Hbf (an 10:53),3
09:30,09:30,RE 73761,Frankfurt(Oder) (an 10:43),2
09:39,09:39,RE 3712,Senftenberg (an 11:41),1
09:44,09:44,RE 3111,Hennigsdorf(b Berlin) (an 10:23),4
09:52,09:52,RE 73721,Frankfurt(Oder) (an 11:18),2
10:08,10:08,RE 73726,Magdeburg Hbf (an 11:50),4
10:19,10:19,RE 3112,Cottbus Hbf (an 11:55),1
10:21,10:21,RE 3717,Dessau Hbf (an 11:53),3
10:30,10:30,RE 73763,Frankfurt(Oder) (an 11:43),2
10:30,10:30,RE 73768,Brandenburg Hbf (an 11:19),4
10:39,10:39,RE 3714,Senftenberg (an 12:41),2
10:44,10:44,RE 3113,Hennigsdorf(b Berlin) (an 11:23),4
10:52,10:52,RE 73723,Frankfurt(Oder) (an 12:18),2
11:08,11:08,RE 73728,Magdeburg Hbf (an 12:50),4
11:19,11:19,RE 3114,Cottbus Hbf (an 12:55),1
