Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
04:50,04:50,RE 4350,Rostock Hbf (an 07:21),3
04:50,04:50,RE 5,Freilassing (an 23:36),
05:51,05:51,RE 3504,Stralsund Hbf (an 08:51),
06:44,06:44,RE 4352,Rostock Hbf (an 09:26),3
07:02,07:02,RE 56303,Schwerin Hbf (an 09:48),
07:51,07:51,RE 3506,St. Gallen(CH) (an 23:34),3
07:55,07:55,RB 18306,Eberswalde Hbf (an 08:27),3
07:59,07:59,RE 3505,Sargans (an 23:24),4
08:07,08:07,RB 18309,Blankenfelde(Teltow-Fläming) (an 08:51),4
08:51,08:51,RE 34921,Rostock Hbf (an 11:24),
08:51,08:51,RE 4354,Rostock Hbf (an 11:24),3
08:59 (+9),09:08,RE 4355,Berlin-Lichtenberg (an 09:07),4
09:02,09:02,RE 56305,Schwerin Hbf (an 11:48),
09:58,09:58,RE 34984,Stralsund Hbf (an 12:51),
09:58,09:58,RE 3508,Stralsund Hbf (an 12:51),3
10:07,10:07,RB 18313,Blankenfelde(Teltow-Fläming) (an 10:51),4
10:46,10:46,RE 34923,Rostock Hbf (an 13:23),
10:46,10:46,RE 4356,Rostock Hbf (an 13:23),3
10:55,10:55,RB 18312,Eberswalde Hbf (an 11:27),3
10:59 (+6),11:05,RE 4357,Berlin-Lichtenberg (an 11:14),
11:02,11:02,RE 56307,Schwerin Hbf (an 13:48),3
11:51,11:51,RE 3510,Stralsund Hbf (an 14:51),
11:55,11:55,RB 18314,Eberswalde Hbf (an 12:27),3
12:07,12:07,RB 18317,Blankenfelde(Teltow-Fläming) (an 12:51),4
12:51,12:51,RE 34925,Rostock Hbf (an 15:26),
12:51,12:51,RE 4358,Rostock Hbf (an 15:26),
12:55,12:55,RB 18316,Eberswalde Hbf (an 13:27),3
12:59 (+2),13:01,RE 4359,Berlin-Lichtenberg (an 13:14),4
13:02,13:02,RE 56309,Schwerin Hbf (an 15:48),
13:56,13:56,RE 34988,Stralsund Hbf (an 16:51),
13:56,13:56,RE 3512,Stralsund Hbf (an 16:51),
14:07,14:07,RB 18321,Blankenfelde(Teltow-Fläming) (an 14:51),4
14:52,14:52,RE 4360,Rostock Hbf (an 17:28),3
15:02,15:02,RE 56311,Schwerin Hbf (an 17:48),3
15:14,15:14,RE 3336,Angermünde (an 16:01),
15:51,15:51,RE 34990,Stralsund Hbf (an 18:51),
15:51,15:51,RE 3514,Stralsund Hbf (an 18:51),
16:13,16:13,RE 3330,Angermünde (an 17:02),
16:51,16:51,RE 34929,Rostock Hbf (an 19:25),
16:51,16:51,RE 4362,Rostock Hbf (an 19:25),
17:02,17:02,RE 56313,Schwerin Hbf (an 19:48),
17:51,17:51,RE 34992,Neustrelitz Hbf (an 18:59),
17:51,17:51,RE 3516,Stralsund Hbf (an 20:51),
18:51,18:51,RE 34960,Rostock Hbf (an 21:27),
18:51,18:51,RE 4364,Waren(Müritz) (an 20:38),
19:02,19:02,RE 56315,Schwerin Hbf (an 21:48),
19:51,19:51,RE 34994,Stralsund Hbf (an 22:51),
19:51,19:51,RE 3518,Stralsund Hbf (an 22:51),
20:51,20:51,RE 34964,Rostock Hbf (an 23:21),
20:51,20:51,RE 4366,Rostock Hbf (an 23:21),
21:02,21:02,RE 56317,Schwerin Hbf (an 23:48),
21:51,21:51,RE 34996,Neustrelitz Hbf (an 22:59),
22:52,22:52,RE 4368,Rostock Hbf (an 01:10),
