Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:04,00:04,RB 21962,Flughafen BER (ab 23:46),4
00:11,00:11,RB 62086,Baruth(Mark) (ab 23:19),4
00:15,00:15,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:52),3
00:19,00:19,RB 21964,Ludwigsfelde (ab 23:32),4
05:09,05:09,RE 62003,Baruth(Mark) (ab 04:19),4
05:34,05:34,RE 3341,Schwedt(Oder) (ab 04:04),1
05:49,05:49,RB 18501,Cottbus Hbf (ab 04:24),4
06:10,06:10,RB 18500,Berlin Hbf (ab 06:07),1
06:11,06:11,RE 62005,Elsterwerda (ab 04:29),4
06:17,06:17,RE 3503,Neubrandenburg (ab 04:27),2
06:42 (+3),06:45,RE 3301,Pasewalk (ab 04:44),2
06:47 (+1),06:48,RE 62002,Wittenberge (ab 05:05),1
06:49,06:49,RB 18503,Cottbus Hbf (ab 05:23),4
07:10,07:10,RB 18502,Berlin Hbf (ab 07:07),1
07:14,07:14,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),3
07:39 Ausfall,--:--,RE 3506,Sargans (ab 22:35),3
07:45,07:45,RE 62004,Wismar (ab 04:26),1
07:49,07:49,RB 18505,Cottbus Hbf (ab 06:12),4
08:10,08:10,RB 18504,Berlin Hbf (ab 08:07),1
08:12,08:12,RE 62009,Elsterwerda (ab 06:40),4
08:15 (+4),08:19,RE 3344,Lutherstadt Wittenberg Hbf (ab 06:53),3
08:18 (+10),08:28,RE 3505,St. Gallen(CH) (ab 22:25),2
08:39 (+2),08:41,RE 4354,Berlin Südkreuz (ab 08:34),3
08:47,08:47,RE 62006,Wittenberge (ab 07:05),1
08:49,08:49,RB 18507,Lübbenau(Spreewald) (ab 07:44),4
09:09 (+2),09:11,RE 62011,Elsterwerda (ab 07:29),4
09:10,09:10,RB 18506,Berlin Hbf (ab 09:04),1
09:14 (+2),09:16,RE 3306,Luckenwalde (ab 08:35),3
09:17 (+5),09:22,RE 4355,Rostock Hbf (ab 06:34),
09:34,09:34,RE 3345,Schwedt(Oder) (ab 08:04),1
09:45,09:45,RE 62008,Wismar (ab 06:21),1
09:47,09:47,RE 3171,Jüterbog (ab 09:02),3
10:04,10:04,RB 21850,Flughafen BER (ab 09:46),4
10:09,10:09,RE 3168,Stendal Hbf (ab 08:47),2
10:10,10:10,RB 18508,Berlin Hbf (ab 10:07),1
10:11 (+5),10:16,RE 62013,Elsterwerda (ab 08:40),4
10:15 (+4),10:19,RE 3346,Lutherstadt Wittenberg Hbf (ab 08:52),3
10:16 (+13),10:29,RE 3507,Grimmen (ab 07:24),2
10:20,10:20,RB 21852,Flughafen BER (ab 10:01),4
10:35,10:35,RB 18135,Flughafen BER (ab 10:16),4
10:39 (+7),10:46,RE 4356,Berlin Südkreuz (ab 10:34),3
10:42,10:42,RE 3305,Stralsund Hbf (ab 07:10),2
10:46 (+5),10:51,RE 3151,Falkenberg(Elster) (ab 09:18),3
10:47 (+3),10:50,RE 62010,Wittenberge (ab 09:05),1
10:49,10:49,RB 18511,Lübbenau(Spreewald) (ab 09:44),4
11:07,11:07,RB 18510,Berlin Hbf (ab 11:04),1
11:09,11:09,RE 62015,Elsterwerda (ab 09:29),4
11:14 (+5),11:19,RE 3308,Luckenwalde (ab 10:35),3
11:16 (+6),11:22,RE 4357,Rostock Hbf (ab 08:34),2
11:39,11:39,RE 3510,Berlin Südkreuz (ab 11:34),3
11:44,11:44,RE 62012,Wismar (ab 08:21),1
11:49,11:49,RB 18513,Lübbenau(Spreewald) (ab 10:44),4
11:49,11:49,RE 3173,Jüterbog (ab 11:02),3
12:10,12:10,RB 18512,Berlin Hbf (ab 12:07),1
12:11,12:11,RE 62017,Baruth(Mark) (ab 11:21),4
12:16 (+16),12:32,RE 3509,Grimmen (ab 09:24),2
12:39,12:39,RE 4358,Berlin Südkreuz (ab 12:34),3
12:42,12:42,RE 3307,Stralsund Hbf (ab 09:10),2
12:47 (+45),13:32,RE 62014,Wittenberge (ab 11:05),1
13:09 (+1),13:10,RE 62019,Elsterwerda (ab 11:29),4
13:10,13:10,RB 18514,Berlin Hbf (ab 13:04),1
13:14 (+4),13:18,RE 3310,Luckenwalde (ab 12:35),3
13:16 (+5),13:21,RE 4359,Rostock Hbf (ab 10:34),2
13:39,13:39,RE 3512,Berlin Südkreuz (ab 13:34),3
13:45,13:45,RE 62016,Wismar (ab 10:21),1
13:47,13:47,RE 3175,Jüterbog (ab 13:02),3
14:09 Ausfall,--:--,RE 3172,Stendal Hbf (ab 12:47),2
14:10,14:10,RB 18516,Berlin Hbf (ab 14:07),1
14:13 (+1),14:14,RE 62021,Baruth(Mark) (ab 13:20),4
14:15 (+1),14:16,RE 3350,Lutherstadt Wittenberg Hbf (ab 12:52),3
14:16,14:16,RE 3511,Grimmen (ab 11:24),2
14:19,14:19,RB 21884,Flughafen BER (ab 14:01),4
14:35,14:35,RB 21886,Flughafen BER (ab 14:16),4
14:39 (+2),14:41,RE 4360,Berlin Südkreuz (ab 14:34),3
14:42,14:42,RE 3309,Stralsund Hbf (ab 11:10),2
14:46,14:46,RE 3155,Falkenberg(Elster) (ab 13:18),3
14:47 (+1),14:48,RB 62018,Wittenberge (ab 13:05),1
15:04,15:04,RB 21890,Flughafen BER (ab 14:46),4
15:09 (+1),15:10,RE 62023,Elsterwerda (ab 13:29),4
15:10,15:10,RB 18518,Berlin Hbf (ab 15:04),1
15:11 (+18),15:29,RE 3154,Rathenow (ab 14:02),2
15:14,15:14,RE 3312,Luckenwalde (ab 14:35),3
15:16 (+2),15:18,RE 4361,Rostock Hbf (ab 12:34),2
15:39,15:39,RE 3514,Berlin Südkreuz (ab 15:34),3
15:45,15:45,RE 26839,Wismar (ab 12:21),1
15:45 (+4),15:49,RE 62020,Wismar (ab 12:21),1
15:47,15:47,RE 3177,Jüterbog (ab 15:02),3
16:10,16:10,RB 18520,Berlin Hbf (ab 16:07),1
16:14,16:14,RE 62025,Elsterwerda (ab 14:41),4
16:15 (+1),16:16,RE 3352,Lutherstadt Wittenberg Hbf (ab 14:52),3
16:18 (+2),16:20,RE 3513,Grimmen (ab 13:24),2
16:39 (+2),16:41,RE 4362,Berlin Südkreuz (ab 16:34),3
16:42 (+2),16:44,RE 3311,Stralsund Hbf (ab 13:10),2
16:46 (+10),16:56,RE 3157,Falkenberg(Elster) (ab 15:18),3
16:47 (+1),16:48,RE 62022,Wittenberge (ab 15:05),1
16:49 (+10),16:59,RB 18523,Lübbenau(Spreewald) (ab 15:45),4
16:55,16:55,RE 21909,Berlin Hbf (ab 16:52),1
17:04,17:04,RB 21906,Flughafen BER (ab 16:46),4
17:09 (+15),17:24,RE 62027,Elsterwerda (ab 15:29),4
17:10,17:10,RB 18522,Berlin Hbf (ab 17:04),1
17:11 (+1),17:12,RE 3156,Rathenow (ab 16:02),2
17:14 (+3),17:17,RE 3314,Lutherstadt Wittenberg Hbf (ab 15:51),3
17:16 (+8),17:24,RE 4363,Rostock Hbf (ab 14:34),2
17:19,17:19,RB 21908,Flughafen BER (ab 17:01),4
17:34 (+1),17:35,RE 3353,Schwedt(Oder) (ab 16:04),1
17:35,17:35,RB 21910,Flughafen BER (ab 17:16),4
17:40,17:40,RE 21915,Berlin Hbf (ab 17:37),1
17:40 (+3),17:43,RE 3516,Berlin Südkreuz (ab 17:36),3
17:45 (+3),17:48,RE 62024,Wismar (ab 14:21),1
17:49,17:49,RB 18525,Lübbenau(Spreewald) (ab 16:44),4
17:49 (+7),17:56,RE 3179,Jüterbog (ab 17:02),3
18:04 Ausfall,--:--,RB 21914,Flughafen BER (ab 17:46),4
18:09,18:09,RE 3176,Stendal Hbf (ab 16:47),2
18:10 (+43),18:53,RB 18524,Berlin Hbf (ab 18:07),1
18:13 (+2),18:15,RE 62029,Elsterwerda (ab 16:41),4
18:15 (+7),18:22,RE 3354,Lutherstadt Wittenberg Hbf (ab 16:52),3
18:16 (+5),18:21,RE 3515,Grimmen (ab 15:24),2
