Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:08 (+58),01:06,ICE 947,Düsseldorf Hbf (ab 19:50),
00:08 (+58),01:06,ICE 957,Köln Hbf (ab 19:36),5
00:30 (+9),00:39,RE 62038,Wismar (ab 21:21),5
00:30,00:30,RE 92038,Wismar (ab 21:21),
01:03,01:03,RE 3165,Berlin Hbf (ab 00:53),
01:39 (+9),01:48,ICE 274,Basel SBB (ab 18:16),6
03:08,03:08,RB 10,Wiesbaden Hbf (ab 19:32),
04:16,04:16,RB 18241,Berlin Gesundbrunnen (ab 04:02),
04:33,04:33,RE 62040,Nauen (ab 04:03),6
04:33,04:33,RE 8,Berga-Kelbra (ab 13:05),
04:38 (+1),04:39,ICE 646,Berlin Südkreuz (ab 04:18),4
04:38 (+1),04:39,ICE 656,Hannover Hbf (ab 06:40),
04:42,04:42,ICE 277,Berlin Südkreuz (ab 04:25),3
04:52,04:52,RE 3144,Nennhausen (ab 04:16),
04:53,04:53,RE 3101,Berlin Gesundbrunnen (ab 04:38),
05:04,05:04,RE 3145,Berlin Hbf (ab 04:54),4
05:04,05:04,RE 4,Mainz Hbf (ab 20:13),
05:20,05:20,ICE 935,Ostseebad Binz (ab 13:24),4
05:25,05:25,RE 62000,Wittenberge (ab 04:02),
05:27,05:27,RB 18240,Potsdam Hbf (ab 04:36),
05:28,05:28,RB 18243,Berlin Gesundbrunnen (ab 05:14),
05:37,05:37,RE 62003,Baruth(Mark) (ab 04:19),4
05:45 (+1),05:46,ICE 946,Flughafen BER (ab 07:01),4
05:45 (+1),05:46,ICE 956,Berlin Südkreuz (ab 05:26),4
05:52,05:52,RE 3103,Cottbus Hbf (ab 04:00),
05:52,05:52,RE 3164,Stendal Hbf (ab 04:48),
05:52,05:52,RE 4,Rheydt Hbf (ab 00:54),
05:52,05:52,RE 92303,Cottbus Hbf (ab 04:00),
06:04 (+1),06:05,RE 3167,Jüterbog (ab 05:02),
06:24,06:24,ICE 1272,Frankfurt(Main)Hbf (ab 23:35),6
06:24,06:24,ICE 1922,Frankfurt(Main)Süd (ab 00:16),
06:24,06:24,ICE 2282,Frankfurt(Main)Hbf (ab 23:35),6
06:24,06:24,ICE 240,Berlin Südkreuz (ab 06:05),3
06:27,06:27,RB 18242,Potsdam Hbf (ab 05:36),
06:31 (+4),06:35,RE 62002,Wittenberge (ab 05:05),5
06:36,06:36,RE 62005,Elsterwerda (ab 04:29),3
06:36,06:36,RE 8,Hannover Hbf (ab 02:17),
06:43,06:43,ICE 279,Berlin Südkreuz (ab 06:20),4
06:52,06:52,RE 3146,Stendal Hbf (ab 05:48),
06:52,06:52,RE 62154,Rathenow (ab 06:09),
06:53,06:53,RE 3105,Cottbus Hbf (ab 04:57),3
07:04,07:04,RE 3106,Nauen (ab 06:31),5
07:04 (+10),07:14,RE 3147,Falkenberg(Elster) (ab 05:14),
07:10 (+5),07:15,RE 3608,Berlin-Charlottenburg (ab 07:03),3
07:12,07:12,ICE 644,Berlin Hbf (ab 06:47),
07:12 (+6),07:18,ICE 654,Berlin Südkreuz (ab 06:52),4
07:20 (+4),07:24,RE 62004,Wismar (ab 04:26),5
07:27,07:27,RB 18244,Potsdam Hbf (ab 06:36),
07:31,07:31,RE 62007,Elsterwerda (ab 05:29),3
07:34,07:34,ICE 795,Berlin-Charlottenburg (ab 07:26),4
07:35 (+27),08:02,RB 18605,Nauen (ab 07:11),5
07:42,07:42,RE 3607,Wittenberge (ab 05:05),
07:42,07:42,RE 6,Köln/Bonn Flughafen (ab 00:48),
07:52,07:52,RE 3166,Stendal Hbf (ab 06:47),
07:54,07:54,RE 3107,Cottbus Hbf (ab 06:03),3
07:57,07:57,ICE 944,Berlin Hbf (ab 07:47),4
07:57,07:57,ICE 954,Berlin Hbf (ab 07:47),4
08:04 (+7),08:11,RE 3108,Nauen (ab 07:39),
08:04,08:04,RE 3169,Jüterbog (ab 07:02),4
08:13,08:13,RE 3610,Berlin-Charlottenburg (ab 08:02),3
08:21 (+10),08:31,RE 62006,Wittenberge (ab 07:16),5
08:21,08:21,RE 62103,Wittenberge (ab 07:16),
08:24 (+4),08:28,ICE 148,Berlin Südkreuz (ab 08:06),3
08:27,08:27,RB 18246,Potsdam Hbf (ab 07:36),
08:29 (+1),08:30,FLX 1332,Berlin Südkreuz (ab 07:57),3
08:35,08:35,RB 18607,Nauen (ab 08:11),
08:35 (+1),08:36,RE 62009,Elsterwerda (ab 06:40),3
08:43,08:43,ICE 371,Berlin Hbf (ab 08:31),4
08:43,08:43,RB 18206,Wittenberge (ab 06:05),5
08:43 (+1),08:44,RE 3609,Wittenberge (ab 06:05),5
08:48 (+1),08:49,FLX 1320,Dresden Hbf (ab 06:53),3
08:52,08:52,RE 3148,Rathenow (ab 08:05),
08:54,08:54,RE 3109,Cottbus Hbf (ab 07:04),3
