Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:36,00:36,RB 21966,Cottbus Hbf (an 06:57),4
04:49,04:49,RE 62040,Elsterwerda (an 06:29),
05:10,05:10,RE 62003,Wittenberge (an 06:56),4
05:15,05:15,RE 3302,Stralsund Hbf (an 08:45),3
05:35,05:35,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),
05:41,05:41,RE 5,Salzburg Hbf (an 23:45),
05:46,05:46,RE 62000,Elsterwerda (an 07:15),
05:48,05:48,RE 3167,Stendal Hbf (an 07:13),
06:12 (+1),06:13,RE 62005,Wismar (an 09:37),4
06:16,06:16,RB 18043,Schwedt(Oder) (an 07:55),3
06:16,06:16,RE 3342,Angermünde (an 07:23),
06:41,06:41,RE 4352,Rostock Hbf (an 09:23),
06:43,06:43,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),
06:47,06:47,RE 3147,Berlin-Spandau (an 07:04),
06:48,06:48,RE 62002,Doberlug-Kirchhain (an 08:16),
07:10 (+2),07:12,RE 62007,Wittenberge (an 08:56),4
07:15,07:15,RE 3304,Stralsund Hbf (an 10:44),3
07:35,07:35,RE 3343,Lutherstadt Wittenberg Hbf (an 09:06),
07:40 (+1),07:41,RE 3506,St. Gallen(CH) (an 23:34),3
07:46,07:46,RE 62004,Elsterwerda (an 09:14),1
07:48,07:48,RE 3169,Stendal Hbf (an 09:13),
08:13 (+1),08:14,RE 62009,Wismar (an 11:37),4
08:16,08:16,RE 3344,Angermünde (an 09:23),
08:41 (+1),08:42,RE 4354,Rostock Hbf (an 11:23),3
08:43,08:43,RE 3303,Lutherstadt Wittenberg Hbf (an 10:07),2
08:47,08:47,RE 3149,Berlin-Spandau (an 09:04),
08:48,08:48,RE 62006,Elsterwerda (an 10:31),
09:10,09:10,RE 62011,Wittenberge (an 10:56),
09:15,09:15,RE 3,Pasewalk (an 23:19),
09:15,09:15,RE 3306,Stralsund Hbf (an 12:44),3
09:35 (+4),09:39,RE 3345,Lutherstadt Wittenberg Hbf (an 11:06),1
09:41 (+15),09:56,RE 3508,Stralsund Hbf (an 12:51),3
09:46,09:46,RE 62008,Baruth(Mark) (an 10:36),1
09:48,09:48,RE 3171,Stendal Hbf (an 11:13),3
10:12 (+4),10:16,RE 62013,Wismar (an 13:37),4
10:16 (+1),10:17,RE 3346,Schwedt(Oder) (an 11:55),3
10:17 (+2),10:19,RE 3507,Berlin Südkreuz (an 10:24),2
10:41 (+1),10:42,RE 4356,Rostock Hbf (an 13:23),3
10:43,10:43,RE 3305,Lutherstadt Wittenberg Hbf (an 12:07),2
10:47,10:47,RE 3151,Berlin-Spandau (an 11:04),
10:48,10:48,RE 62010,Elsterwerda (an 12:31),
11:10 (+1),11:11,RE 62015,Wittenberge (an 12:56),4
11:15 (+1),11:16,RE 3308,Stralsund Hbf (an 14:44),3
11:17 (+2),11:19,RE 4357,Berlin Südkreuz (an 11:23),2
11:35,11:35,RE 3347,Lutherstadt Wittenberg Hbf (an 13:06),
11:41 (+1),11:42,RE 3510,Stralsund Hbf (an 14:51),3
11:46,11:46,RE 62012,Baruth(Mark) (an 12:35),1
11:50,11:50,RE 3173,Stendal Hbf (an 13:13),
12:14,12:14,RE 62017,Wismar (an 15:37),4
12:16,12:16,RE 3348,Angermünde (an 13:23),
12:17 (+1),12:18,RE 3509,Berlin Südkreuz (an 12:23),2
12:41 (+3),12:44,RE 4358,Rostock Hbf (an 15:23),3
12:43,12:43,RE 13219,Teterow (an 23:27),2
12:43,12:43,RE 3307,Lutherstadt Wittenberg Hbf (an 14:07),2
12:47,12:47,RE 3153,Berlin-Spandau (an 13:04),
12:48,12:48,RE 62014,Elsterwerda (an 14:31),1
13:10 (+60),14:10,RE 62019,Wittenberge (an 14:56),4
13:15 (+2),13:17,RE 3310,Stralsund Hbf (an 16:44),3
13:17 (+32),13:49,RE 4359,Berlin Südkreuz (an 13:23),2
13:35,13:35,RE 3349,Lutherstadt Wittenberg Hbf (an 15:06),
13:41 (+22),14:03,RE 3512,Stralsund Hbf (an 16:51),3
13:46,13:46,RE 62016,Elsterwerda (an 15:14),1
13:48,13:48,RE 3175,Stendal Hbf (an 15:13),
14:14,14:14,RE 62021,Schwerin Hbf (an 17:07),
14:16 (+2),14:18,RE 3350,Schwedt(Oder) (an 15:55),3
14:17,14:17,RE 3511,Berlin Südkreuz (an 14:23),2
14:41 (+2),14:43,RE 4360,Rostock Hbf (an 17:23),3
14:43,14:43,RE 3309,Lutherstadt Wittenberg Hbf (an 16:07),2
14:47,14:47,RE 3155,Berlin-Spandau (an 15:04),
14:48 (+1),14:49,RB 62018,Elsterwerda (an 16:31),1
14:48,14:48,RE 62018,Elsterwerda (an 16:31),
15:10,15:10,RE 62023,Wittenberge (an 16:56),4
15:15 (+1),15:16,RE 3312,Stralsund Hbf (an 18:44),3
15:17,15:17,RE 4361,Berlin Südkreuz (an 15:23),2
15:35,15:35,RE 3351,Lutherstadt Wittenberg Hbf (an 17:06),
15:41 (+1),15:42,RE 3514,Stralsund Hbf (an 18:51),3
15:46,15:46,RE 62020,Elsterwerda (an 17:15),1
15:48,15:48,RE 3177,Stendal Hbf (an 17:13),
16:15,16:15,RE 62025,Wismar (an 19:37),4
16:16,16:16,RE 3352,Angermünde (an 17:23),
16:41 Ausfall,--:--,RE 4362,Rostock Hbf (an 19:23),3
16:43,16:43,RE 3311,Lutherstadt Wittenberg Hbf (an 18:07),2
16:47,16:47,RE 3157,Berlin-Spandau (an 17:04),
16:48 (+58),17:46,RE 62022,Elsterwerda (an 18:31),1
17:11 (+4),17:15,RE 62027,Wittenberge (an 18:56),4
17:15 (+14),17:29,RE 3314,Stralsund Hbf (an 20:44),3
17:17 (+23),17:40,RE 4363,Berlin Südkreuz (an 17:23),2
17:20,17:20,RB 21908,Berlin Hbf (an 17:23),4
17:35 (+23),17:58,RE 3353,Lutherstadt Wittenberg Hbf (an 19:06),1
17:36,17:36,RB 21910,Berlin Hbf (an 17:39),4
17:41 (+17),17:58,RE 3516,Stralsund Hbf (an 20:51),3
17:46,17:46,RE 62024,Elsterwerda (an 19:15),1
17:49,17:49,RE 26117,Stendal Hbf (an 19:13),
17:49,17:49,RE 3179,Stendal Hbf (an 19:13),3
17:50,17:50,RB 18525,Berlin Hbf (an 17:53),4
18:05,18:05,RB 21914,Berlin Hbf (an 18:08),4
18:10,18:10,RE 3176,Jüterbog (an 18:54),2
18:14 (+1),18:15,RE 62029,Wismar (an 21:37),4
18:16 (+4),18:20,RE 3354,Schwedt(Oder) (an 19:55),3
18:17 (+2),18:19,RE 3515,Berlin Südkreuz (an 18:23),2
18:41 (+1),18:42,RE 4364,Rostock Hbf (an 21:23),3
18:43 (+2),18:45,RE 3313,Lutherstadt Wittenberg Hbf (an 20:07),2
18:47 (+22),19:09,RE 3159,Rathenow (an 19:49),3
18:48 (+1),18:49,RE 62026,Elsterwerda (an 20:31),1
19:10 (+3),19:13,RE 62031,Wittenberge (an 20:56),4
19:12 (+1),19:13,RE 3158,Falkenberg(Elster) (an 20:44),2
19:15,19:15,RE 3316,Angermünde (an 20:22),
19:17 (+3),19:20,RE 4365,Berlin Südkreuz (an 19:23),2
19:35,19:35,RE 3355,Lutherstadt Wittenberg Hbf (an 21:06),
19:41,19:41,RE 3518,Stralsund Hbf (an 22:51),
19:46,19:46,RE 62028,Baruth(Mark) (an 20:35),1
19:48,19:48,RE 3181,Stendal Hbf (an 21:06),
20:14,20:14,RE 62033,Schwerin Hbf (an 23:21),4
20:16,20:16,RE 3356,Angermünde (an 21:23),
20:41,20:41,RE 4366,Rostock Hbf (an 23:23),
20:43,20:43,RE 3315,Lutherstadt Wittenberg Hbf (an 22:07),2
20:47,20:47,RE 3161,Berlin-Spandau (an 21:04),
20:48 (+13),21:01,RE 62030,Elsterwerda (an 22:31),1
21:10 (+1),21:11,RE 62035,Wismar (an 00:46),4
21:15,21:15,RE 3318,Pasewalk (an 23:19),3
21:17,21:17,RE 4367,Berlin Südkreuz (an 21:23),2
21:41,21:41,RE 3520,Berlin Gesundbrunnen (an 21:51),
21:46 (+1),21:47,RE 62032,Baruth(Mark) (an 22:36),1
21:48,21:48,RE 3183,Stendal Hbf (an 23:13),
22:12,22:12,RE 62037,Wittenberge (an 23:56),4
22:16,22:16,RE 3358,Angermünde (an 23:27),
22:41,22:41,RE 4368,Rostock Hbf (an 01:13),3
22:43 (+2),22:45,RE 3317,Lutherstadt Wittenberg Hbf (an 00:08),2
23:01,23:01,RE 3185,Berlin-Spandau (an 23:18),
23:10,23:10,RE 62039,Wittenberge (an 00:56),
23:46,23:46,RE 62036,Baruth(Mark) (an 00:35),1
