Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:09 (+83),01:32,ICE 2566,Berlin Gesundbrunnen (an 00:13),5
00:16 (+16),00:32,ICE 901,Berlin Ostbahnhof (an 00:23),13
00:22,00:22,RE 3366,Eberswalde Hbf (an 01:04),6
00:23,00:23,RE 3363,Trebbin (an 01:21),
00:29 (+2),00:31,RE 3745,Hamburg Hbf (an 14:21),14
00:47,00:47,RB 56816,Berlin Südkreuz (an 00:53),
00:47,00:47,RE 56816,Berlin Südkreuz (an 00:53),1
00:52,00:52,RB 21967,Naumburg(Saale)Hbf (an 12:50),
00:52,00:52,RE 3140,Cottbus Hbf (an 02:40),13
00:53,00:53,RE 3165,Berlin-Spandau (an 01:03),
00:55,00:55,RB 94796,Briesen(Mark) (an 23:47),
00:55,00:55,RE 91367,Potsdam Hbf (an 01:22),
01:02,01:02,RE 3742,Wiesenburg(Mark) (an 23:50),11
01:22 (+50),02:12,ICE 1500,Berlin Gesundbrunnen (an 01:26),6
01:22,01:22,RE 93994,Frankfurt(Oder) (an 02:38),
01:22 (+8),01:30,RE 94791,Frankfurt(Oder) (an 02:38),
01:32 (+6),01:38,ICE 1707,Berlin Ostbahnhof (an 01:40),13
03:03,03:03,RB 10,Wiesbaden Hbf (an 18:55),
03:03,03:03,RE 62090,Berlin-Spandau (an 03:14),
03:52,03:52,FEX,Berlin Gesundbrunnen (an 00:00),
03:59 (+3),04:02,ICE 646,Köln Hbf (an 09:33),14
04:11,04:11,RE 73751,Frankfurt(Oder) (an 05:29),13
04:15 (+1),04:16,RE 3705,Dessau Hbf (an 05:53),14
04:18,04:18,RE 3,Dresden-Neustadt (an 22:17),
04:18,04:18,RE 3340,Angermünde (an 05:21),
04:25,04:25,RE 62001,Berlin-Spandau (an 04:35),
04:25,04:25,RE 8,Koblenz Hbf (an 23:40),
04:35,04:35,RE 2,Singen(Hohentwiel) (an 23:50),
04:35,04:35,RE 3101,Hennigsdorf(b Berlin) (an 05:23),13
04:39,04:39,ICE 1706,Hamburg Hbf (an 07:11),8
04:46,04:46,RE 4350,Rostock Hbf (an 07:21),6
04:46,04:46,RE 5,Andernach (an 07:29),
04:47,04:47,RE 3369,Berlin Südkreuz (an 04:53),4
04:47,04:47,RE 62040,Elsterwerda (an 06:29),1
04:48,04:48,RB 62094,Berlin-Spandau (an 04:59),8
04:54,04:54,RE 3145,Stendal Hbf (an 06:13),5
05:03,05:03,RE 94716,Berlin-Wannsee (an 05:21),13
05:09,05:09,RE 3144,Falkenberg(Elster) (an 06:44),2
05:10 (+7),05:17,RB 56801,Schwerin Hbf (an 07:48),6
05:10,05:10,RE 56801,Schwerin Hbf (an 07:48),6
05:14,05:14,RB 10,Berlin Südkreuz (an 05:21),
05:14,05:14,RE 4351,Berlin Südkreuz (an 05:23),4
05:15 (+1),05:16,RE 3707,Dessau Hbf (an 06:53),13
05:16,05:16,RB 94753,Frankfurt(Oder) (an 06:35),
05:16,05:16,RE 93754,Frankfurt(Oder) (an 06:35),
05:22,05:22,RE 3302,Stralsund Hbf (an 08:45),5
05:24,05:24,RE 93759,Potsdam Hbf (an 05:51),
05:25,05:25,RE 62003,Berlin-Spandau (an 05:38),
05:26,05:26,RE 3102,Cottbus Hbf (an 06:56),11
05:27 (+5),05:32,ICE 946,Köln Hbf (an 10:35),14
05:32,05:32,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),2
05:36,05:36,ICE 1501,München Hbf (an 09:41),4
05:37,05:37,RE 3103,Hennigsdorf(b Berlin) (an 06:23),14
05:42 (+1),05:43,ICE 608,Hamburg Hbf (an 08:15),6
05:43,05:43,RE 62000,Elsterwerda (an 07:15),2
05:45 (+2),05:47,RE 3704,Lübbenau(Spreewald) (an 07:03),12
05:45,05:45,RE 7,Flensburg (an 23:50),
05:45,05:45,RE 94704,Lübbenau(Spreewald) (an 07:03),
05:46,05:46,RE 3504,Stralsund Hbf (an 08:51),5
05:47,05:47,RB 62050,Berlin-Spandau (an 05:59),7
05:51,05:51,EC 41,Warszawa Wschodnia (an 11:15),11
05:52,05:52,ICE 2569,Baden-Baden (an 12:17),3
05:54,05:54,RE 3167,Stendal Hbf (an 07:13),7
05:58,05:58,RB 18500,Berlin Südkreuz (an 06:06),
05:59 (+2),06:01,ICE 240,Amsterdam Centraal (an 11:59),5
05:59,05:59,RE 94713,Frankfurt(Oder) (an 07:18),11
06:07,06:07,RE 3164,Jüterbog (an 06:54),2
06:14,06:14,RB 62051,Berlin Südkreuz (an 06:21),1
06:15,06:15,RE 3503,Sargans (an 22:24),4
06:23 (+38),07:01,RE 3342,Schwedt(Oder) (an 07:55),6
06:24,06:24,RE 94760,Potsdam Hbf (an 06:51),13
06:25,06:25,RE 62005,Berlin-Spandau (an 06:35),7
06:26 (+1),06:27,RE 3104,Cottbus Hbf (an 07:57),12
06:29,06:29,ICE 2523,Leipzig Hbf (an 07:45),3
06:33 (+1),06:34,ICE 644,Köln Hbf (an 11:32),13
06:33 (+13),06:46,ICE 904,Ottignies (an 23:10),5
06:36,06:36,ICE 1003,München Hbf (an 10:45),4
06:37 (+2),06:39,RE 3105,Berlin-Spandau (an 06:54),14
06:37,06:37,RE 94755,Frankfurt(Oder) (an 07:47),12
06:40 (+3),06:43,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),2 A - D
06:42,06:42,RJ 171,Praha hl.n. (an 11:25),3
06:44,06:44,RE 62002,Elsterwerda (an 08:31),2 D - G
