Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:03 (+4),00:07,RE 3521,Grimmen (ab 21:28),6
00:22 (+1),00:23,RE 3319,Stralsund Hbf (ab 21:10),6
00:26,00:26,RB 93366,Teltow (ab 00:00),
00:26,00:26,RE 3,Teltow (ab 00:00),
00:26,00:26,RE 3360,Lutherstadt Wittenberg Hbf (ab 22:52),
00:26,00:26,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:52),10
00:33 (+2),00:35,ICE 1500,Nürnberg Hbf (ab 21:36),8
00:44 (+12),00:56,RE 3141,Cottbus Hbf (ab 23:03),7
01:03 (+2),01:05,RE 3742,Dessau Hbf (ab 23:23),
01:26,01:26,RE 3361,Schwedt(Oder) (ab 00:04),
02:13,02:13,RE 3362,Lutherstadt Wittenberg Hbf (ab 00:34),
04:22,04:22,RE 3340,Berlin Hbf (ab 04:18),9
04:37,04:37,RB 21813,Eberswalde Hbf (ab 04:03),6
04:37,04:37,RE 3369,Eberswalde Hbf (ab 04:03),6
05:03,05:03,RE 4351,Neustrelitz Hbf (ab 03:49),
05:19,05:19,RE 3102,Nauen (ab 04:39),10
05:22,05:22,RE 3341,Schwedt(Oder) (ab 04:04),6
05:27,05:27,RE 3302,Falkenberg(Elster) (ab 03:40),9
05:33,05:33,RE 3103,Cottbus Hbf (ab 04:00),
05:33,05:33,RE 92303,Cottbus Hbf (ab 04:00),
05:46,05:46,RE 3377,Angermünde (ab 04:55),
05:51,05:51,RE 3504,Berlin Südkreuz (ab 05:34),10
05:51,05:51,RE 5,München Ost (ab 00:02),
06:03,06:03,RE 3503,Neubrandenburg (ab 04:27),6
06:18,06:18,RE 3104,Nauen (ab 05:39),10
06:22,06:22,RE 3301,Pasewalk (ab 04:44),6
06:28,06:28,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),10
06:35,06:35,RB 61080,Klosterfelde (ab 06:02),
06:36,06:36,RE 3105,Cottbus Hbf (ab 04:57),
06:37 (+1),06:38,ICE 904,München Hbf (ab 23:12),10
06:51 (+1),06:52,RE 4352,Berlin Südkreuz (ab 06:34),10
06:57,06:57,RE 3331,Angermünde (ab 06:01),
06:58,06:58,ICE 1922,Frankfurt(M) Flughafen Fernbf (ab 00:04),
07:03,07:03,RE 4353,Rostock Hbf (ab 04:34),
07:13,07:13,ICE 1272,Frankfurt(Main)Hbf (ab 23:35),10
07:13,07:13,ICE 1922,Frankfurt(Main)Hbf (ab 23:35),
07:18,07:18,RE 3106,Nauen (ab 06:39),
07:21,07:21,RE 3343,Schwedt(Oder) (ab 06:04),6
07:23 (+6),07:29,NJ 409,Zürich HB (ab 19:59),6
