Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:10 (+34),00:44,ICE 947,Berlin Ostbahnhof (an 00:36),6
00:23,00:23,RE 62038,Berlin Hbf (an 00:36),
01:14 (+6),01:20,ICE 1707,Berlin Ostbahnhof (an 01:40),6
01:14 (+6),01:20,ICE 2833,Berlin Ostbahnhof (an 01:40),6
01:41 (+1),01:42,ICE 274,Berlin Ostbahnhof (an 02:07),6
04:28,04:28,RB 18241,Potsdam Hbf (an 05:23),
04:35,04:35,RE 62040,Elsterwerda (an 06:29),
04:39 (+3),04:42,ICE 646,Köln Hbf (an 09:33),5
04:46,04:46,ICE 277,Chur (an 14:22),6
04:48,04:48,ICE 1706,Hamburg Hbf (an 07:11),5
04:48,04:48,ICE 2828,Mannheim Hbf (an 15:21),
05:06,05:06,RE 3145,Stendal Hbf (an 06:13),
05:06,05:06,RE 4,Lübeck Hbf (an 22:56),
05:07,05:07,RE 2,Dresden Hbf (an 20:33),
05:07,05:07,RE 3102,Cottbus Hbf (an 06:56),
05:22,05:22,RE 62000,Elsterwerda (an 07:15),
05:28,05:28,RB 21,Berlin Gesundbrunnen (an 05:40),
05:29,05:29,RB 18243,Potsdam Hbf (an 06:23),
05:46 (+1),05:47,ICE 946,Köln Hbf (an 10:35),3
05:54,05:54,RE 3164,Berlin Südkreuz (an 06:13),
05:57,05:57,ICE 2814,Hamburg Hbf (an 08:15),
05:57,05:57,ICE 2820,Nürnberg Hbf (an 19:25),4
05:57,05:57,ICE 608,Hamburg Hbf (an 08:15),4
06:01,06:01,RB 62051,Rangsdorf (an 06:38),
06:06,06:06,RE 3167,Stendal Hbf (an 07:13),
06:07,06:07,RE 3104,Cottbus Hbf (an 07:57),6
06:22,06:22,RE 62002,Elsterwerda (an 08:31),5
06:27,06:27,ICE 240,Amsterdam Centraal (an 11:59),3
06:28,06:28,RB 18242,Berlin Gesundbrunnen (an 06:40),
06:30,06:30,ICE 1272,Berlin Ostbahnhof (an 07:02),6
06:30,06:30,RB 18245,Potsdam Hbf (an 07:23),
06:46,06:46,ICE 279,Interlaken Ost (an 15:59),4
06:48,06:48,ICE 1604,Berlin Gesundbrunnen (an 10:31),
06:48,06:48,ICE 1704,Hamburg Hbf (an 09:18),3
06:54,06:54,RE 3146,Berlin Südkreuz (an 07:15),
06:56,06:56,RE 3105,Hennigsdorf(b Berlin) (an 07:23),3
07:01,07:01,RB 62053,Rangsdorf (an 07:38),
07:07,07:07,RE 3106,Cottbus Hbf (an 08:56),6
07:22,07:22,RE 62004,Elsterwerda (an 09:14),5
07:30,07:30,RB 18244,Berlin Gesundbrunnen (an 07:48),
07:33 (+11),07:44,ICE 649,Berlin Ostbahnhof (an 08:03),
07:49,07:49,ICE 606,Hamburg-Altona (an 10:24),4
07:54 (+6),08:00,RE 3166,Berlin Südkreuz (an 08:13),6
07:56,07:56,RE 3107,Hennigsdorf(b Berlin) (an 08:23),3
07:59,07:59,ICE 851,Berlin Ostbahnhof (an 08:28),5
07:59 (+2),08:01,ICE 944,Köln Hbf (an 12:33),4
08:01,08:01,RB 62055,Berlin Südkreuz (an 08:21),6
08:06,08:06,RE 3169,Stendal Hbf (an 09:30),4
08:07,08:07,RE 3108,Cottbus Hbf (an 09:55),6
08:08 (+12),08:20,ICE 2831,München Hbf (an 13:08),5
08:08 (+10),08:18,ICE 2845,Ingolstadt Hbf (an 19:03),5
08:08 (+10),08:18,ICE 505,München Hbf (an 13:08),5
08:12,08:12,ICE 1131,Saarbrücken Hbf (an 14:17),4
08:15 (+60),09:15,FLX 1332,Hamburg Hbf (an 10:34),4
08:22,08:22,RE 62006,Elsterwerda (an 10:31),5
08:25,08:25,ICE 148,Amsterdam Centraal (an 14:01),3
08:28,08:28,RB 18246,Berlin Gesundbrunnen (an 08:40),5
08:40 (+1),08:41,ICE 1702,Hamburg Hbf (an 11:12),4
08:46,08:46,ICE 371,Basel SBB (an 15:48),4
08:50,08:50,DRF 1322,Köln Hbf (an 13:41),3
