Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:01,00:01,RB 61138,Templin Stadt (ab 22:33),8
00:04,00:04,RE 73826,Frankfurt(Oder) (ab 23:07),2
00:07,00:07,RE 3138,Hennigsdorf(b Berlin) (ab 23:00),1
00:10,00:10,RE 3745,Senftenberg (ab 22:26),2
00:14,00:14,RE 94749,Potsdam Hbf (ab 23:32),1
00:31,00:31,RE 3141,Cottbus Hbf (ab 23:01),2
01:20,01:20,RE 3742,Dessau Hbf (ab 23:23),1
04:44,04:44,RE 94716,Frankfurt(Oder) (ab 03:38),2
04:56,04:56,RE 3707,Lübbenau(Spreewald) (ab 03:53),2
05:00,05:00,RE 3702,Bad Belzig (ab 03:41),1
05:42,05:42,RE 94718,Eisenhüttenstadt (ab 04:21),2
05:56 (+1),05:57,RE 3709,Senftenberg (ab 04:11),2
05:59 (+1),06:00,RE 3704,Dessau Hbf (ab 04:05),1
06:01,06:01,RB 61102,Templin Stadt (ab 04:33),7
06:05,06:05,RE 94760,Frankfurt(Oder) (ab 05:08),2
06:13,06:13,RB 61421,Müncheberg(Mark) (ab 05:25),8
06:14,06:14,RE 94713,Berlin-Wannsee (ab 05:39),1
06:16,06:16,RB 18202,Ludwigsfelde (ab 05:38),14
06:17,06:17,RB 61220,Werneuchen (ab 05:34),7
06:18,06:18,RE 3105,Cottbus Hbf (ab 04:57),2
06:20,06:20,RB 18305,Eberswalde Hbf (ab 05:35),13
06:39,06:39,RB 18304,Blankenfelde(Teltow-Fläming) (ab 06:09),
06:40,06:40,RE 3104,Hennigsdorf(b Berlin) (ab 05:35),1
06:42,06:42,RE 94720,Frankfurt(Oder) (ab 05:42),2
06:51,06:51,RE 94755,Potsdam Hbf (ab 06:10),
06:57,06:57,RE 3711,Senftenberg (ab 05:11),2
07:00,07:00,RE 3706,Dessau Hbf (ab 05:05),1
07:14,07:14,RE 94715,Berlin-Wannsee (ab 06:39),1
07:39,07:39,RB 18306,Blankenfelde(Teltow-Fläming) (ab 07:09),14
07:56 (+2),07:58,RE 3713,Senftenberg (ab 06:14),2
08:00 (+1),08:01,RE 3708,Dessau Hbf (ab 06:05),1
08:14,08:14,RE 94717,Berlin-Wannsee (ab 07:39),1
08:18,08:18,RE 3109,Cottbus Hbf (ab 07:03),2
08:39,08:39,RB 18308,Blankenfelde(Teltow-Fläming) (ab 08:09),14
08:40,08:40,RE 3108,Hennigsdorf(b Berlin) (ab 07:35),1
08:42,08:42,RE 94724,Frankfurt(Oder) (ab 07:41),
08:44,08:44,RB 18209,Berlin-Lichtenberg (ab 08:41),13
08:48,08:48,RB 61188,Werneuchen (ab 08:04),14
08:51,08:51,RE 94759,Potsdam Hbf (ab 08:10),
08:56 (+7),09:03,RE 3715,Senftenberg (ab 07:14),2
09:00 (+1),09:01,RE 3710,Dessau Hbf (ab 07:05),1
09:01 (+1),09:02,RB 61108,Templin Stadt (ab 07:33),7
09:05,09:05,RE 94766,Frankfurt(Oder) (ab 08:11),
09:13,09:13,RB 61427,Müncheberg(Mark) (ab 08:25),
09:14,09:14,RE 94719,Berlin-Wannsee (ab 08:39),1
09:16,09:16,RB 18208,Ludwigsfelde (ab 08:38),14
09:18 (+4),09:22,RE 3111,Cottbus Hbf (ab 08:04),2
09:20,09:20,RB 18311,Eberswalde Hbf (ab 08:35),13
09:39,09:39,RB 18310,Blankenfelde(Teltow-Fläming) (ab 09:09),
09:40,09:40,RE 3110,Hennigsdorf(b Berlin) (ab 08:35),1
09:42,09:42,RE 94726,Frankfurt(Oder) (ab 08:38),
09:56 (+4),10:00,RE 3717,Senftenberg (ab 08:14),2
10:00 (+1),10:01,RE 3712,Dessau Hbf (ab 08:05),1
10:01,10:01,RB 61110,Templin Stadt (ab 08:33),7
10:05,10:05,RE 94768,Frankfurt(Oder) (ab 09:08),2
10:14,10:14,RE 94721,Berlin-Wannsee (ab 09:39),1
10:39,10:39,RB 18312,Blankenfelde(Teltow-Fläming) (ab 10:09),14
10:42,10:42,RE 94728,Frankfurt(Oder) (ab 09:38),2
10:56 (+1),10:57,RE 3719,Senftenberg (ab 09:14),2
11:00 (+1),11:01,RE 3714,Dessau Hbf (ab 09:05),1
11:18,11:18,RE 3115,Cottbus Hbf (ab 10:03),2
11:40 (+26),12:06,RE 3114,Hennigsdorf(b Berlin) (ab 10:35),1
12:00 (+1),12:01,RE 3716,Dessau Hbf (ab 10:05),1
