Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:49,00:49,RB 56816,Oranienburg (ab 00:15),
05:04,05:04,RB 56801,Berlin Südkreuz (ab 05:00),3
05:14,05:14,RE 3302,Jüterbog (ab 04:22),3
05:16,05:16,RE 4351,Neustrelitz Hbf (ab 03:49),2
05:34,05:34,RE 3341,Schwedt(Oder) (ab 04:04),1
05:39,05:39,RE 3504,Berlin Südkreuz (ab 05:34),3
05:45,05:45,RE 62000,Elstal (ab 05:07),1
05:47,05:47,RE 3167,Jüterbog (ab 05:02),3
05:49,05:49,RB 18501,Cottbus Hbf (ab 04:24),4
06:00 (+1),06:01,RB 18500,Berlin Hbf (ab 05:58),1
06:11,06:11,RE 62005,Elsterwerda (ab 04:29),4
06:17,06:17,RE 3503,Neubrandenburg (ab 04:27),2
06:39,06:39,RE 4352,Berlin Südkreuz (ab 06:34),3
06:42,06:42,RE 3301,Pasewalk (ab 04:44),2
06:47,06:47,RE 62002,Elstal (ab 06:07),1
06:49,06:49,RB 18503,Cottbus Hbf (ab 05:23),4
07:03,07:03,RB 18502,Berlin Hbf (ab 07:00),1
07:09,07:09,RE 62007,Elsterwerda (ab 05:29),4
07:16,07:16,RE 4353,Rostock Hbf (ab 04:34),2
07:34,07:34,RE 3343,Schwedt(Oder) (ab 06:04),1
07:39,07:39,RE 3506,Berlin Südkreuz (ab 07:34),3
07:45,07:45,RE 62004,Elstal (ab 07:07),1
07:48,07:48,RE 3169,Jüterbog (ab 07:02),3
07:49,07:49,RB 18505,Cottbus Hbf (ab 06:12),4
08:03,08:03,RB 18504,Berlin Hbf (ab 08:00),1
08:11,08:11,RE 62009,Elsterwerda (ab 06:40),4
08:18,08:18,RE 3505,Stralsund Hbf (ab 05:02),2
08:39,08:39,RE 4354,Berlin Südkreuz (ab 08:34),3
08:42,08:42,RE 3303,Stralsund Hbf (ab 05:10),2
08:47,08:47,RE 62006,Elstal (ab 08:07),1
08:48,08:48,RB 18507,Lübbenau(Spreewald) (ab 07:44),4
09:03,09:03,RB 18506,Berlin Hbf (ab 09:00),1
09:09,09:09,RE 62011,Elsterwerda (ab 07:29),4
09:14,09:14,RE 3306,Luckenwalde (ab 08:35),3
09:16,09:16,RE 4355,Rostock Hbf (ab 06:37),2
09:34,09:34,RE 3345,Schwedt(Oder) (ab 08:04),1
09:39,09:39,RE 3508,Berlin Südkreuz (ab 09:34),3
09:47,09:47,RE 3171,Jüterbog (ab 09:02),3
09:49,09:49,RB 18509,Lübbenau(Spreewald) (ab 08:45),4
10:03,10:03,RB 18508,Berlin Hbf (ab 10:00),1
10:11,10:11,RE 62013,Elsterwerda (ab 08:40),4
10:16,10:16,RE 3507,Stralsund Hbf (ab 07:02),2
10:20,10:20,RB 21852,Flughafen BER (ab 10:01),4
10:35,10:35,RB 21854,Flughafen BER (ab 10:16),4
10:39,10:39,RE 4356,Berlin Südkreuz (ab 10:34),3
10:42,10:42,RE 3305,Stralsund Hbf (ab 07:10),2
10:47,10:47,RE 62010,Elstal (ab 10:05),1
10:49,10:49,RB 18511,Lübbenau(Spreewald) (ab 09:44),4
11:03,11:03,RB 18510,Berlin Hbf (ab 11:00),1
11:09,11:09,RE 62015,Elsterwerda (ab 09:29),4
11:11,11:11,RE 3150,Rathenow (ab 10:02),2
11:16,11:16,RB 62061,Wustermark (ab 10:39),1
11:16,11:16,RE 4357,Rostock Hbf (ab 08:37),2
11:39,11:39,RE 3510,Berlin Südkreuz (ab 11:34),3
11:45,11:45,RE 62012,Elstal (ab 11:07),1
11:49,11:49,RE 3173,Jüterbog (ab 11:02),3
12:03,12:03,RB 18512,Berlin Hbf (ab 12:00),1
12:09,12:09,RE 3170,Stendal Hbf (ab 10:32),2
12:11,12:11,RE 62017,Baruth(Mark) (ab 11:21),4
12:15 (+1),12:16,RE 3348,Lutherstadt Wittenberg Hbf (ab 10:45),3
12:16,12:16,RB 62063,Wustermark (ab 11:39),1
12:16,12:16,RE 3509,Stralsund Hbf (ab 09:02),2
12:39,12:39,RE 4358,Berlin Südkreuz (ab 12:34),3
12:42 (+1),12:43,RE 3307,Stralsund Hbf (ab 09:10),2
12:46,12:46,RE 3153,Falkenberg(Elster) (ab 11:18),3
12:47,12:47,RE 62014,Elstal (ab 12:05),1
12:48 (+7),12:55,RB 18515,Lübbenau(Spreewald) (ab 11:44),4
13:03,13:03,RB 18514,Berlin Hbf (ab 13:00),1
13:09,13:09,RE 62019,Elsterwerda (ab 11:29),4
13:11,13:11,RE 3152,Rathenow (ab 12:02),2
13:14,13:14,RE 3310,Luckenwalde (ab 12:35),3
13:16,13:16,RB 62065,Wustermark (ab 12:39),1
13:16,13:16,RE 4359,Rostock Hbf (ab 10:37),2
13:39,13:39,RE 3512,Berlin Südkreuz (ab 13:34),3
