Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:00,00:00,RB 93138,Berlin-Wannsee (ab 23:30),1
00:09,00:09,RE 73749,Magdeburg Hbf (ab 22:07),1
00:15,00:15,RE 7,Berlin Ostkreuz (ab 00:12),
00:23,00:23,ICE 901,Hamburg-Altona (ab 21:26),
00:36,00:36,ICE 947,Köln Hbf (ab 19:27),3
00:41,00:41,RE 73796,Fürstenwalde(Spree) (ab 00:00),
00:51,00:51,RB 21968,Flughafen BER (ab 00:30),7
01:02,01:02,RE 3140,Berlin-Charlottenburg (ab 00:42),
01:32,01:32,RE 73791,Magdeburg Hbf (ab 23:21),1
01:36,01:36,RE 73752,Frankfurt(Oder) (ab 00:29),6
01:40 (+6),01:46,ICE 1707,Hamburg-Altona (ab 22:34),
01:40 (+5),01:45,ICE 2863,Berlin Zoologischer Garten (ab 01:25),
01:40 (+6),01:46,ICE 2899,Hamburg-Altona (ab 22:34),
01:53,01:53,RB 21969,Berlin-Charlottenburg (ab 01:33),3
02:16,02:16,RE 3701,Berlin Ostkreuz (ab 02:13),7
02:30,02:30,ICE 647,Köln Hbf (ab 21:26),2
02:42,02:42,FEX,Berlin Ostkreuz (ab 00:00),
02:42,02:42,RB 21802,Flughafen BER (ab 02:22),7
02:48,02:48,RE 73793,Magdeburg Hbf (ab 00:42),1
02:55,02:55,RE 73754,Berlin Ostkreuz (ab 02:51),7
03:08,03:08,RB 21803,Berlin-Charlottenburg (ab 02:48),6
04:21,04:21,RE 1,Koblenz Hbf (ab 16:06),
04:21 (+18),04:39,RE 73751,Brandenburg Hbf (ab 03:13),
04:27,04:27,RE 73756,Berlin Ostkreuz (ab 04:23),6
04:40 (+2),04:42,RE 73801,Berlin-Charlottenburg (ab 04:20),
04:49,04:49,RE 73716,Frankfurt(Oder) (ab 03:38),7
04:50,04:50,FEX,Berlin Potsdamer Platz (ab 17:55),
04:50,04:50,RB 21813,Berlin-Charlottenburg (ab 04:29),1
05:02,05:02,RE 3707,Lübbenau(Spreewald) (ab 03:53),7
05:10,05:10,RE 73758,Frankfurt(Oder) (ab 04:15),7
05:20,05:20,RB 21817,Berlin-Charlottenburg (ab 05:00),
05:23,05:23,RE 3103,Cottbus Hbf (ab 04:00),7
05:26,05:26,RE 73753,Brandenburg Hbf (ab 04:17),1
05:36,05:36,RE 2,Hof (Saale)Hbf (ab 20:34),
05:36,05:36,RE 3102,Berlin-Charlottenburg (ab 05:15),1
05:44,05:44,RE 73718,Frankfurt(Oder) (ab 04:39),7
05:46,05:46,ICE 1541,Köln Hbf (ab 23:27),2
05:55,05:55,RE 3704,Bad Belzig (ab 04:41),1
