Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:06,00:06,RE 73794,Brandenburg Hbf (an 00:54),
05:06,05:06,RE 3604,Wittenberge (an 07:53),
06:02 (+1),06:03,RE 3606,Wittenberge (an 08:54),2
07:03,07:03,RE 3608,Wittenberge (an 09:54),2
07:26,07:26,ICE 795,Karlsruhe Hbf (an 13:17),4
07:39,07:39,IC 2432,Norddeich Mole (an 14:20),4
08:02,08:02,RE 3610,Wittenberge (an 10:54),2
09:03,09:03,RE 3612,Wittenberge (an 11:54),2
09:09,09:09,RB 18608,Nauen (an 09:49),3
09:12,09:12,RE 73724,Magdeburg Hbf (an 10:55),4
10:02,10:02,RE 3614,Wittenberge (an 12:54),
10:09,10:09,RB 18610,Falkensee (an 10:32),
10:12,10:12,RE 73726,Magdeburg Hbf (an 11:55),4
10:22,10:22,RB 18253,Potsdam Hbf (an 11:23),
11:03 (+1),11:04,RE 3616,Wittenberge (an 13:54),3
11:12,11:12,RE 73728,Magdeburg Hbf (an 12:55),4
11:22,11:22,RB 18255,Potsdam Hbf (an 12:23),
11:28 (+1),11:29,ICE 799,Karlsruhe Hbf (an 17:19),3
11:34,11:34,RE 73770,Potsdam Hbf (an 11:51),
12:02,12:02,RE 3618,Wittenberge (an 14:54),
12:12,12:12,RE 73730,Magdeburg Hbf (an 13:55),4
12:34,12:34,RE 73772,Potsdam Hbf (an 12:51),
13:03 (+1),13:04,RE 3620,Wittenberge (an 15:54),3
13:12,13:12,RE 73732,Magdeburg Hbf (an 14:55),
13:28 (+20),13:48,ICE 993,Frankfurt(M) Flughafen Fernbahnhof (an 17:52),4
14:02,14:02,RE 3622,Wittenberge (an 16:54),
14:12,14:12,RE 73734,Magdeburg Hbf (an 15:55),4
14:22,14:22,RB 18261,Potsdam Hbf (an 15:23),
14:34,14:34,RE 73776,Brandenburg Hbf (an 15:19),
14:48,14:48,RE 73812,Brandenburg Hbf (an 15:33),
15:03,15:03,RE 3624,Wittenberge (an 17:54),
15:11,15:11,RE 73736,Magdeburg Hbf (an 16:55),
15:22,15:22,RB 18263,Potsdam Hbf (an 16:23),
15:27,15:27,ICE 995,Stuttgart Hbf (an 21:29),3
15:34,15:34,RE 73778,Brandenburg Hbf (an 16:23),
15:41 (+2),15:43,IC 2034,Norddeich (an 22:14),3
15:51,15:51,RE 73814,Brandenburg Hbf (an 16:33),
16:02,16:02,RE 3626,Wittenberge (an 18:54),
16:10,16:10,RE 73738,Magdeburg Hbf (an 17:55),
16:22,16:22,RB 18265,Potsdam Hbf (an 17:23),
16:34,16:34,RE 73780,Brandenburg Hbf (an 17:19),
16:48,16:48,RE 73816,Brandenburg Hbf (an 17:33),
17:03,17:03,RE 3628,Wittenberge (an 19:54),
17:10,17:10,RE 73740,Magdeburg Hbf (an 18:55),4
17:22,17:22,RB 18267,Potsdam Hbf (an 18:23),
17:28 (+1),17:29,ICE 997,Frankfurt(Main)Hbf (an 21:40),3
17:34,17:34,RE 73782,Brandenburg Hbf (an 18:19),
17:50,17:50,RE 73818,Brandenburg Hbf (an 18:34),
18:02,18:02,RB 3630,Wittenberge (an 20:54),
18:02,18:02,RE 3630,Wittenberge (an 20:54),
18:12,18:12,RE 73742,Magdeburg Hbf (an 19:55),
18:34,18:34,RE 73784,Brandenburg Hbf (an 19:19),
18:51,18:51,RE 73820,Brandenburg Hbf (an 19:33),
19:03 (+4),19:07,RB 3632,Wittenberge (an 21:54),2
19:03,19:03,RE 3632,Wittenberge (an 21:54),
19:12,19:12,RE 73744,Magdeburg Hbf (an 20:59),4
19:22,19:22,RB 18271,Potsdam Hbf (an 20:23),
19:28,19:28,ICE 999,Kassel-Wilhelmshöhe (an 22:13),4
19:34,19:34,RE 26768,Brandenburg Hbf (an 20:19),
20:02,20:02,RB 30582,Wittenberge (an 22:54),2
20:02 (+1),20:03,RB 3634,Wittenberge (an 22:54),2
20:02,20:02,RE 3634,Wittenberge (an 22:54),
20:12,20:12,RE 73746,Magdeburg Hbf (an 21:59),4
20:22,20:22,RB 18273,Potsdam Hbf (an 21:23),
20:34,20:34,RE 73788,Brandenburg Hbf (an 21:21),
21:12,21:12,RE 73748,Magdeburg Hbf (an 22:55),
22:03,22:03,RB 3638,Falkensee (an 22:21),
22:06,22:06,RE 73790,Gmunden ÖBB (Bahnsteige 21-22) (an 10:03),
23:06,23:06,RE 73792,Brandenburg Hbf (an 23:54),
