Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:34,00:34,RE 3745,Bad Belzig (an 01:32),1
04:49,04:49,RE 73756,Potsdam Hbf (an 05:05),
05:06,05:06,RE 3604,Wittenberge (an 07:53),
05:13,05:13,RE 73716,Magdeburg Hbf (an 06:50),
05:20,05:20,RE 3707,Dessau Hbf (an 06:53),2
05:33,05:33,RE 73758,Brandenburg Hbf (an 06:19),
06:02 (+1),06:03,RE 3606,Wittenberge (an 08:54),2
06:12,06:12,RE 73718,Brandenburg Hbf (an 06:57),
06:20,06:20,RE 3709,Dessau Hbf (an 07:53),2
06:22,06:22,RB 18245,Potsdam Hbf (an 07:23),3
06:34,06:34,RE 73760,Brandenburg Hbf (an 07:19),
06:50,06:50,RE 73804,Brandenburg Hbf (an 07:33),
07:03,07:03,RE 3608,Wittenberge (an 09:54),2
07:10,07:10,RE 73720,Magdeburg Hbf (an 08:50),4
07:20,07:20,RE 3711,Dessau Hbf (an 08:53),2
07:22,07:22,RB 18247,Potsdam Hbf (an 08:23),
07:26 (+1),07:27,ICE 795,Karlsruhe Hbf (an 13:07),4
07:34,07:34,RE 73762,Brandenburg Hbf (an 08:23),
07:39 (+2),07:41,IC 2432,Norddeich Mole (an 14:20),4
07:50,07:50,RE 73806,Brandenburg Hbf (an 08:33),
08:02 (+1),08:03,RE 3610,Wittenberge (an 10:54),2
08:10,08:10,RB 18606,Nauen (an 08:49),3
08:12,08:12,RE 73722,Magdeburg Hbf (an 09:50),4
08:20,08:20,RE 3713,Dessau Hbf (an 09:53),2
08:22,08:22,RB 18249,Potsdam Hbf (an 09:23),3
08:34,08:34,RE 73764,Brandenburg Hbf (an 09:19),1
08:50,08:50,RE 73808,Brandenburg Hbf (an 09:33),
09:03,09:03,RE 3612,Wittenberge (an 11:54),
09:12,09:12,RE 73724,Magdeburg Hbf (an 10:50),4
09:20,09:20,RE 3715,Dessau Hbf (an 10:53),2
09:22,09:22,RB 18251,Potsdam Hbf (an 10:23),
09:34,09:34,RE 73766,Brandenburg Hbf (an 10:19),
09:50,09:50,RE 73810,Brandenburg Hbf (an 10:33),
10:02 (+1),10:03,RE 3614,Wittenberge (an 12:54),2
