Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:05,00:05,RE 3138,Lübbenau(Spreewald) (an 01:15),
00:09 (+12),00:21,ICE 901,Berlin Ostbahnhof (an 00:23),2
00:22 Ausfall,--:--,ICE 947,Berlin Ostbahnhof (an 00:36),1
00:35,00:35,RB 93045,Berlin-Wannsee (an 00:47),
00:35,00:35,RE 7,Baden-Baden (an 21:03),
00:46,00:46,RE 3140,Cottbus Hbf (an 02:40),
00:57,00:57,RE 3141,Berlin-Charlottenburg (an 01:00),4
01:02,01:02,RE 73796,Magdeburg Hbf (an 02:48),4
01:16,01:16,RE 73791,Frankfurt(Oder) (an 02:38),
01:25 (+53),02:18,ICE 1707,Berlin Ostbahnhof (an 01:40),2
01:58,01:58,RE 73752,Brandenburg Hbf (an 02:51),3
02:13 Ausfall,--:--,ICE 647,Berlin Ostbahnhof (an 02:30),
02:31,02:31,RE 3143,Frankfurt(Oder) (an 03:55),
02:31 (+6),02:37,RE 73793,Frankfurt(Oder) (an 03:55),2
02:36 (+2),02:38,RE 3701,Bad Belzig (an 03:33),3
02:36,02:36,RE 3703,Berlin-Wannsee (an 02:48),
02:52,02:52,RB 21803,Flughafen BER (an 03:33),2
03:01,03:01,RB 21802,Berlin-Charlottenburg (an 03:04),4
03:13,03:13,RE 73754,Magdeburg Hbf (an 05:08),3
04:04,04:04,RE 1,Gotha (an 21:29),
04:04,04:04,RE 73751,Frankfurt(Oder) (an 05:29),
04:24,04:24,RE 73801,Frankfurt(Oder) (an 05:36),
04:29 (+1),04:30,ICE 646,Köln Hbf (an 09:33),4
04:45,04:45,RE 73756,Brandenburg Hbf (an 05:33),
05:09,05:09,RE 73716,Magdeburg Hbf (an 06:50),
05:09,05:09,RE 73753,Frankfurt(Oder) (an 06:35),2
05:19,05:19,RE 3102,Cottbus Hbf (an 06:56),1
05:21,05:21,RE 3707,Dessau Hbf (an 06:53),
05:30 (+19),05:49,ICE 1541,Berlin Ostbahnhof (an 05:46),1
05:30,05:30,RE 73758,Brandenburg Hbf (an 06:19),
05:34,05:34,ICE 946,Köln Hbf (an 10:35),3
05:39,05:39,RE 3704,Lübbenau(Spreewald) (an 07:03),
05:44,05:44,RE 3103,Berlin-Spandau (an 05:54),
05:52,05:52,RE 73713,Frankfurt(Oder) (an 07:18),
06:08,06:08,RE 73718,Magdeburg Hbf (an 07:50),
06:19,06:19,RE 3104,Cottbus Hbf (an 07:57),
06:30,06:30,RE 73755,Frankfurt(Oder) (an 07:47),
06:30,06:30,RE 73760,Brandenburg Hbf (an 07:19),
06:36,06:36,ICE 279,Basel SBB (an 13:48),3
06:44,06:44,ICE 2572,Berlin Ostbahnhof (an 07:02),1
06:44,06:44,RE 3105,Berlin-Spandau (an 06:54),
06:52,06:52,RE 73715,Frankfurt(Oder) (an 08:18),2
07:08,07:08,RE 73720,Magdeburg Hbf (an 08:50),
07:21,07:21,RE 3711,Dessau Hbf (an 08:53),4
07:30,07:30,RE 73757,Frankfurt(Oder) (an 08:43),2
07:30,07:30,RE 73762,Brandenburg Hbf (an 08:23),
07:35,07:35,RE 3106,Cottbus Hbf (an 08:56),1
07:39,07:39,IC 2432,Hannover Hbf (an 10:25),3
07:39,07:39,RE 3708,Lübbenau(Spreewald) (an 09:03),
07:44,07:44,RE 3107,Berlin-Spandau (an 07:54),
07:52,07:52,RE 73717,Frankfurt(Oder) (an 09:18),
08:08,08:08,RE 73722,Magdeburg Hbf (an 09:50),
08:13 (+17),08:30,ICE 851,Berlin Ostbahnhof (an 08:28),
08:21,08:21,RE 3713,Berlin-Wannsee (an 08:34),
08:30,08:30,RE 73759,Frankfurt(Oder) (an 09:43),2
08:30,08:30,RE 73764,Brandenburg Hbf (an 09:19),4
08:37,08:37,RE 3108,Cottbus Hbf (an 09:55),1
08:39,08:39,RE 3710,Calau(Nl) (an 10:15),2
08:44,08:44,RE 3109,Berlin-Spandau (an 08:54),
08:52,08:52,RE 73719,Frankfurt(Oder) (an 10:18),2
09:08,09:08,RE 73724,Magdeburg Hbf (an 10:50),3
09:21,09:21,RE 3715,Berlin-Wannsee (an 09:34),
09:30,09:30,RE 73761,Frankfurt(Oder) (an 10:43),2
09:30,09:30,RE 73766,Brandenburg Hbf (an 10:19),
09:37,09:37,RE 3110,Cottbus Hbf (an 10:55),1
09:39,09:39,RE 3712,Calau(Nl) (an 11:15),1
09:39,09:39,RE 95139,Lübbenau(Spreewald) (an 11:03),
09:44,09:44,RE 3111,Berlin-Spandau (an 09:54),
09:52,09:52,RE 73721,Frankfurt(Oder) (an 11:18),2
10:08,10:08,RE 73726,Magdeburg Hbf (an 11:50),
10:21,10:21,RE 3717,Berlin-Wannsee (an 10:34),
10:30,10:30,RE 73763,Frankfurt(Oder) (an 11:43),
10:30,10:30,RE 73768,Brandenburg Hbf (an 11:19),
10:37,10:37,RE 3112,Cottbus Hbf (an 11:55),1
10:39,10:39,RE 3714,Calau(Nl) (an 12:15),2
10:44,10:44,RE 3113,Hennigsdorf(b Berlin) (an 11:23),4
10:52,10:52,RE 73723,Frankfurt(Oder) (an 12:18),
11:08,11:08,RE 73728,Magdeburg Hbf (an 12:50),4
11:21,11:21,RE 3719,Dessau Hbf (an 12:53),3
11:30,11:30,RE 73765,Frankfurt(Oder) (an 12:43),2
11:30,11:30,RE 73770,Brandenburg Hbf (an 12:19),4
11:37,11:37,RE 3114,Cottbus Hbf (an 12:55),
11:39,11:39,RE 3716,Calau(Nl) (an 13:15),2
11:44,11:44,RE 3115,Hennigsdorf(b Berlin) (an 12:23),4
11:52,11:52,RE 73725,Frankfurt(Oder) (an 13:18),2
12:08,12:08,RE 73730,Magdeburg Hbf (an 13:50),4
12:21,12:21,RE 3721,Dessau Hbf (an 13:53),3
12:22 (+8),12:30,IC 2035,Berlin Ostbahnhof (an 12:39),2
12:30,12:30,RE 73767,Frankfurt(Oder) (an 13:43),2
12:30,12:30,RE 73772,Brandenburg Hbf (an 13:19),4
12:37,12:37,RE 3116,Cottbus Hbf (an 13:55),1
12:39,12:39,RE 3718,Calau(Nl) (an 14:15),2
12:44,12:44,RE 3117,Hennigsdorf(b Berlin) (an 13:23),4
12:52,12:52,RE 73727,Frankfurt(Oder) (an 14:18),2
13:08,13:08,RE 73732,Magdeburg Hbf (an 14:50),4
13:21,13:21,RE 3723,Dessau Hbf (an 14:53),3
13:30,13:30,RE 73769,Frankfurt(Oder) (an 14:43),2
13:30,13:30,RE 73774,Brandenburg Hbf (an 14:19),4
13:37,13:37,RE 3118,Cottbus Hbf (an 14:55),1
13:39,13:39,RE 3720,Calau(Nl) (an 15:15),2
