Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
04:17,04:17,RB 18301,Blankenfelde(Teltow-Fläming) (an 04:51),22
04:17,04:17,RB 24,Flughafen BER (an 04:40),
04:41,04:41,RB 18201,Ludwigsfelde (an 05:24),22
04:47,04:47,RB 18300,Eberswalde Hbf (an 05:27),15
04:53,04:53,RB 61101,Oranienburg (an 05:21),
05:17,05:17,RB 18303,Blankenfelde(Teltow-Fläming) (an 05:51),16
05:41,05:41,RB 18203,Ludwigsfelde (an 06:24),22
05:45,05:45,RB 61182,Berlin Ostkreuz (an 05:48),17
05:47,05:47,RB 18302,Eberswalde Hbf (an 06:27),16
05:53,05:53,RB 61103,Oranienburg (an 06:21),
05:58,05:58,RB 61102,Berlin Ostkreuz (an 06:01),20
06:10,06:10,RB 61421,Berlin Ostkreuz (an 06:13),16
06:14,06:14,RB 61220,Berlin Ostkreuz (an 06:17),17
06:17,06:17,RB 18305,Blankenfelde(Teltow-Fläming) (an 06:51),22
06:41,06:41,RB 18205,Ludwigsfelde (an 07:24),22
06:47,06:47,RB 18304,Eberswalde Hbf (an 07:27),15
06:53,06:53,RB 61105,Oranienburg (an 07:21),
07:17,07:17,RB 18307,Blankenfelde(Teltow-Fläming) (an 07:51),22
07:41,07:41,RB 18207,Ludwigsfelde (an 08:24),22
07:47,07:47,RB 18306,Eberswalde Hbf (an 08:27),16
07:53,07:53,RB 61107,Oranienburg (an 08:21),
08:17,08:17,RB 18309,Blankenfelde(Teltow-Fläming) (an 08:51),22
08:41,08:41,RB 18209,Flughafen BER (an 09:05),
08:47,08:47,RB 18308,Eberswalde Hbf (an 09:27),
08:53,08:53,RB 61109,Templin Stadt (an 10:18),15
09:17,09:17,RB 18311,Blankenfelde(Teltow-Fläming) (an 09:51),22
09:41,09:41,RB 18211,Ludwigsfelde (an 10:24),22
09:47,09:47,RB 18310,Eberswalde Hbf (an 10:27),16
09:53,09:53,RB 61111,Templin Stadt (an 11:18),15
09:58,09:58,RB 61110,Berlin Ostkreuz (an 10:01),20
10:17,10:17,RB 18313,Blankenfelde(Teltow-Fläming) (an 10:51),22
10:41,10:41,RB 18213,Ludwigsfelde (an 11:24),22
10:45,10:45,RB 61192,Berlin Ostkreuz (an 10:48),17
10:47,10:47,RB 18312,Eberswalde Hbf (an 11:27),16
10:53,10:53,RB 61113,Templin Stadt (an 12:18),15
10:58,10:58,RB 61112,Berlin Ostkreuz (an 11:01),20
11:10,11:10,RB 61431,Berlin Ostkreuz (an 11:13),16
11:14,11:14,RB 61228,Berlin Ostkreuz (an 11:17),17
11:17,11:17,RB 18315,Blankenfelde(Teltow-Fläming) (an 11:51),22
11:41,11:41,RB 18215,Ludwigsfelde (an 12:24),22
11:47,11:47,RB 18314,Eberswalde Hbf (an 12:27),16
11:53,11:53,RB 61115,Templin Stadt (an 13:18),15
11:58,11:58,RB 61114,Berlin Ostkreuz (an 12:01),20
12:17,12:17,RB 18317,Blankenfelde(Teltow-Fläming) (an 12:51),
12:41,12:41,RB 18217,Flughafen BER (an 13:05),
12:47,12:47,RB 18316,Eberswalde Hbf (an 13:27),15
12:53,12:53,RB 61117,Oranienburg (an 13:21),
12:58,12:58,RB 61116,Berlin Ostkreuz (an 13:01),20
13:17,13:17,RB 18319,Blankenfelde(Teltow-Fläming) (an 13:51),
13:41,13:41,RB 18219,Ludwigsfelde (an 14:24),22
13:47,13:47,RB 18318,Eberswalde Hbf (an 14:27),16
13:53,13:53,RB 61119,Oranienburg (an 14:21),
14:17,14:17,RB 18321,Blankenfelde(Teltow-Fläming) (an 14:51),22
14:47,14:47,RB 18320,Eberswalde Hbf (an 15:27),16
15:17,15:17,RB 18323,Blankenfelde(Teltow-Fläming) (an 15:51),22
15:41,15:41,RB 18223,Ludwigsfelde (an 16:24),22
15:45,15:45,RB 61202,Berlin Ostkreuz (an 15:48),17
15:47,15:47,RB 18322,Eberswalde Hbf (an 16:27),16
15:53,15:53,RB 12,Oranienburg (an 16:21),
15:58,15:58,RB 61122,Berlin Ostkreuz (an 16:01),20
16:17,16:17,RB 18325,Blankenfelde(Teltow-Fläming) (an 16:51),22
16:41,16:41,RB 18225,Ludwigsfelde (an 17:24),22
16:45,16:45,RB 61204,Berlin Ostkreuz (an 16:48),17
16:47,16:47,RB 18324,Eberswalde Hbf (an 17:27),16
16:58,16:58,RB 61124,Berlin Ostkreuz (an 17:01),20
17:10,17:10,RB 61443,Berlin Ostkreuz (an 17:13),16
17:17,17:17,RB 18327,Blankenfelde(Teltow-Fläming) (an 17:51),22
17:47,17:47,RB 18326,Eberswalde Hbf (an 18:27),16
18:17,18:17,RB 18329,Blankenfelde(Teltow-Fläming) (an 18:51),22
18:41,18:41,RB 18229,Ludwigsfelde (an 19:24),22
18:47,18:47,RB 18328,Eberswalde Hbf (an 19:27),16
18:53,18:53,RB 61139,Oranienburg (an 19:21),
19:17,19:17,RB 18331,Blankenfelde(Teltow-Fläming) (an 19:51),22
19:41,19:41,RB 18231,Flughafen BER (an 20:05),
19:47,19:47,RB 18330,Eberswalde Hbf (an 20:27),15
19:53,19:53,RB 61131,Templin Stadt (an 21:18),15
19:53,19:53,RB 61141,Oranienburg (an 20:21),
20:17,20:17,RB 18333,Blankenfelde(Teltow-Fläming) (an 20:51),22
20:47,20:47,RB 18332,Eberswalde Hbf (an 21:27),16
20:53,20:53,RB 61133,Templin Stadt (an 22:18),15
20:53,20:53,RB 61143,Oranienburg (an 21:21),
20:58,20:58,RB 61132,Berlin Ostkreuz (an 21:01),20
21:17,21:17,RB 18335,Blankenfelde(Teltow-Fläming) (an 21:51),22
21:47,21:47,RB 18334,Eberswalde Hbf (an 22:27),
21:47,21:47,RB 92974,Eberswalde Hbf (an 22:27),
21:53,21:53,RB 61135,Templin Stadt (an 23:18),15
21:53,21:53,RB 61145,Oranienburg (an 22:21),
21:58,21:58,RB 61134,Berlin Ostkreuz (an 22:01),17
22:17,22:17,RB 18337,Blankenfelde(Teltow-Fläming) (an 22:51),22
22:47,22:47,RB 18336,Eberswalde Hbf (an 23:27),
22:53,22:53,RB 61137,Templin Stadt (an 00:22),16
22:53,22:53,RB 61147,Oranienburg (an 23:21),
22:58,22:58,RB 61136,Berlin Ostkreuz (an 23:01),20
23:58,23:58,RB 61138,Berlin Ostkreuz (an 00:01),17
