Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:08,00:08,RB 62086,Berlin Hbf (an 00:15),8
00:12,00:12,RE 3366,Berlin Hbf (an 00:19),7
00:15,00:15,RB 21964,Berlin Hbf (an 00:23),
00:24 (+26),00:50,ICE 592,Berlin Hbf (an 00:30),6
00:30 (+7),00:37,ICE 700,Berlin Gesundbrunnen (an 00:43),6
00:51,00:51,RE 3363,Jüterbog (an 01:41),4
04:29 (+4),04:33,ICE 1706,Hamburg Hbf (an 07:11),7
04:29 (+4),04:33,ICE 2820,Hamburg Hbf (an 07:11),
04:38,04:38,RB 62094,Berlin-Spandau (an 04:59),
04:45,04:45,RB 21808,Berlin Hbf (an 04:53),
04:55,04:55,RE 62040,Elsterwerda (an 06:29),
05:00,05:00,RE 21810,Berlin Hbf (an 05:08),
05:06,05:06,RE 62003,Berlin-Spandau (an 05:38),
05:10,05:10,RE 3302,Stralsund Hbf (an 08:45),
05:16,05:16,RE 4321,Pritzier (an 23:52),3
05:17,05:17,RE 3144,Falkenberg(Elster) (an 06:44),4
05:31 (+15),05:46,ICE 608,Hamburg Hbf (an 08:15),6
05:35,05:35,ICE 2837,Frankfurt(M) Flughafen Regionalbf (an 18:19),
05:35,05:35,ICE 593,München Hbf (an 13:15),5
05:38,05:38,RB 62050,Berlin-Spandau (an 05:59),
05:42 (+3),05:45,ICE 1501,München Hbf (an 09:41),5
05:44,05:44,RE 3167,Stendal Hbf (an 07:13),7
05:45,05:45,RB 18501,Berlin Hbf (an 05:52),
05:45,05:45,RE 18501,Berlin Hbf (an 05:52),8
05:46,05:46,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),
05:51,05:51,RE 62000,Elsterwerda (an 07:15),3
05:58,05:58,ICE 701,München Hbf (an 10:42),5
06:00,06:00,RE 21818,Berlin Hbf (an 06:08),8
06:07,06:07,RE 62005,Berlin-Spandau (an 06:35),8
06:12,06:12,RE 3342,Angermünde (an 07:23),6
06:15,06:15,RB 21820,Berlin Hbf (an 06:23),
06:15,06:15,RE 3164,Jüterbog (an 06:54),5
06:16,06:16,RB 18500,Lübbenau(Spreewald) (an 07:17),3
06:16,06:16,RE 20,Cottbus Hbf (an 22:43),
