Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:06,00:06,RE 73794,Potsdam Hbf (an 00:24),
02:02,02:02,RE 73752,Potsdam Hbf (an 02:18),
03:17,03:17,RE 73754,Potsdam Hbf (an 03:34),
04:49,04:49,RE 73756,Potsdam Hbf (an 05:05),
05:13,05:13,RE 73716,Potsdam Hbf (an 05:29),
05:33,05:33,RE 73758,Potsdam Hbf (an 05:51),
06:12,06:12,RE 73718,Magdeburg Hbf (an 07:55),
06:22,06:22,RB 18245,Potsdam Hbf (an 07:23),
06:34,06:34,RE 73760,Potsdam Hbf (an 06:51),
06:50,06:50,RE 73804,Potsdam Hbf (an 07:05),
07:03,07:03,RE 3608,Wittenberge (an 09:54),
07:10,07:10,RE 73720,Brandenburg Hbf (an 07:57),
07:22,07:22,RB 18247,Potsdam Hbf (an 08:23),
07:26,07:26,ICE 795,Karlsruhe Hbf (an 13:17),4
07:34,07:34,RE 73762,Brandenburg Hbf (an 08:23),
07:39 (+1),07:40,IC 2432,Norddeich Mole (an 14:20),
07:50,07:50,RE 73806,Brandenburg Hbf (an 08:33),
08:02 Ausfall,--:--,RE 3610,Wittenberge (an 10:54),2
08:10,08:10,RB 18606,Nauen (an 08:49),3
08:12,08:12,RE 73722,Magdeburg Hbf (an 09:55),4
08:20,08:20,RE 3713,Dessau Hbf (an 09:53),2
08:22,08:22,RB 18249,Potsdam Hbf (an 09:23),
08:34,08:34,RE 73764,Potsdam Hbf (an 08:51),
08:50,08:50,RE 73808,Potsdam Hbf (an 09:05),
09:03 Ausfall,--:--,RE 3612,Wittenberge (an 11:54),2
09:09,09:09,RB 18608,Nauen (an 09:49),3
09:12,09:12,RE 73724,Magdeburg Hbf (an 10:55),4
09:22,09:22,RB 18251,Potsdam Hbf (an 10:23),3
09:50,09:50,RB 73810,Potsdam Hbf (an 10:05),
10:02 (+22),10:24,RE 3614,Wittenberge (an 12:54),2
10:12,10:12,RE 73726,Magdeburg Hbf (an 11:55),
10:34,10:34,RE 73768,Potsdam Hbf (an 10:51),
11:03,11:03,RE 3616,Wittenberge (an 13:54),
11:10,11:10,RB 18612,Nauen (an 11:49),1
11:12,11:12,RE 73728,Magdeburg Hbf (an 12:55),
11:22,11:22,RB 18255,Potsdam Hbf (an 12:23),1
11:28 (+1),11:29,ICE 799,Karlsruhe Hbf (an 17:19),3
11:34,11:34,RE 73770,Brandenburg Hbf (an 12:19),4
12:02 (+1),12:03,RE 3618,Wittenberge (an 14:54),2
12:12,12:12,RE 73730,Magdeburg Hbf (an 13:55),
13:03 Ausfall,--:--,RE 3620,Wittenberge (an 15:54),3
13:12,13:12,RE 73732,Magdeburg Hbf (an 14:55),4
13:22,13:22,RB 18259,Potsdam Hbf (an 14:23),1
13:28 (+1),13:29,ICE 993,Frankfurt(M) Flughafen Fernbahnhof (an 17:52),4
14:02 (+8),14:10,RE 3622,Wittenberge (an 16:54),2
14:10,14:10,RB 18618,Nauen (an 14:49),3
14:12 (+1),14:13,RE 73734,Magdeburg Hbf (an 15:55),4
14:22,14:22,RB 18261,Potsdam Hbf (an 15:23),3
