Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:05,00:05,RE 3360,Eberswalde Hbf (an 01:04),
00:05,00:05,RE 3366,Eberswalde Hbf (an 01:04),
05:03 (+1),05:04,RE 3302,Stralsund Hbf (an 08:45),4
05:37,05:37,RE 3167,Stendal Hbf (an 07:13),
06:05 (+3),06:08,RE 3342,Schwedt(Oder) (an 07:55),4
06:20,06:20,RE 3164,Jüterbog (an 06:54),3
06:37,06:37,RE 3147,Rathenow (an 07:52),4
06:54,06:54,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),3
07:03,07:03,RE 3304,Stralsund Hbf (an 10:44),4
07:22 (+2),07:24,RE 3146,Falkenberg(Elster) (an 08:44),3
07:37,07:37,RE 3169,Stendal Hbf (an 09:13),
07:51,07:51,RE 3343,Luckenwalde (an 08:27),3
08:05 (+2),08:07,RE 3344,Schwedt(Oder) (an 09:55),4
08:37,08:37,RE 3149,Berlin-Spandau (an 09:04),
08:54,08:54,RE 3303,Lutherstadt Wittenberg Hbf (an 10:07),3
09:03,09:03,RE 3306,Stralsund Hbf (an 12:44),
09:37,09:37,RE 3171,Stendal Hbf (an 11:13),4
09:51,09:51,RE 3345,Luckenwalde (an 10:27),3
10:05 (+1),10:06,RE 3346,Schwedt(Oder) (an 11:55),4
10:20,10:20,RE 3168,Jüterbog (an 10:54),3
10:37,10:37,RE 3151,Berlin-Spandau (an 11:04),
10:54 (+1),10:55,RE 3305,Lutherstadt Wittenberg Hbf (an 12:07),3
11:03 (+3),11:06,RE 3308,Stralsund Hbf (an 14:44),4
11:51,11:51,RE 3347,Luckenwalde (an 12:27),3
12:06 (+1),12:07,RE 3348,Schwedt(Oder) (an 13:55),4
12:37,12:37,RE 3153,Berlin-Spandau (an 13:04),
12:54 (+6),13:00,RE 3307,Lutherstadt Wittenberg Hbf (an 14:07),3
13:03 (+6),13:09,RE 3310,Stralsund Hbf (an 16:44),4
13:37,13:37,RE 3175,Stendal Hbf (an 15:13),
14:05 (+5),14:10,RE 3350,Schwedt(Oder) (an 15:55),4
14:37,14:37,RE 3155,Rathenow (an 15:54),4
14:54 (+5),14:59,RE 3309,Lutherstadt Wittenberg Hbf (an 16:07),3
15:03 (+3),15:06,RE 3312,Stralsund Hbf (an 18:44),4
15:22 (+1),15:23,RE 3154,Falkenberg(Elster) (an 16:45),3
15:37,15:37,RE 3177,Stendal Hbf (an 17:13),4
15:51,15:51,RE 3351,Lutherstadt Wittenberg Hbf (an 17:06),
16:05 (+2),16:07,RE 3352,Schwedt(Oder) (an 17:55),4
16:19 (+17),16:36,RE 3174,Jüterbog (an 16:55),3
16:37 (+7),16:44,RE 3157,Rathenow (an 17:54),4
16:54 (+6),17:00,RE 3311,Lutherstadt Wittenberg Hbf (an 18:07),3
17:03,17:03,RE 3314,Stralsund Hbf (an 20:44),4
17:22 (+5),17:27,RE 3156,Falkenberg(Elster) (an 18:49),3
17:37,17:37,RE 26117,Stendal Hbf (an 19:13),
17:37 (+32),18:09,RE 3179,Stendal Hbf (an 19:13),4
17:51 (+8),17:59,RE 3353,Lutherstadt Wittenberg Hbf (an 19:06),3
18:05 (+1),18:06,RE 3354,Schwedt(Oder) (an 19:55),4
18:20,18:20,RE 3176,Jüterbog (an 18:54),3
18:37,18:37,RE 3159,Rathenow (an 19:49),4
18:54 (+4),18:58,RE 3313,Lutherstadt Wittenberg Hbf (an 20:07),3
19:03 (+2),19:05,RE 3316,Stralsund Hbf (an 22:49),4
19:22,19:22,RE 3158,Falkenberg(Elster) (an 20:44),3
19:37,19:37,RE 3181,Stendal Hbf (an 21:06),4
19:51,19:51,RE 3355,Luckenwalde (an 20:27),3
20:05 (+1),20:06,RE 3356,Schwedt(Oder) (an 21:55),4
20:37,20:37,RE 3161,Rathenow (an 21:48),4
20:53 (+3),20:56,RE 3315,Lutherstadt Wittenberg Hbf (an 22:07),3
21:03,21:03,RE 3318,Pasewalk (an 23:19),
21:22,21:22,RE 3160,Jüterbog (an 21:56),3
21:48,21:48,RE 3357,Jüterbog (an 22:30),3
22:05 (+1),22:06,RE 3358,Schwedt(Oder) (an 23:56),4
22:54,22:54,RE 3317,Lutherstadt Wittenberg Hbf (an 00:08),3
