Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:00 (+22),00:22,ICE 2861,Hamburg Hbf (ab 21:51),
00:08 (+23),00:31,FLX 1351,Hamburg-Bergedorf (ab 21:50),5
00:10,00:10,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:52),
00:15,00:15,ICE 1500,Nürnberg Hbf (ab 21:36),
00:22,00:22,ICE 592,München Hbf (ab 16:45),6
00:29 (+30),00:59,ICE 947,Düsseldorf Hbf (ab 18:52),5
00:29 (+30),00:59,ICE 957,Köln Hbf (ab 18:53),5
00:47,00:47,RE 3363,Berlin Hbf (ab 00:40),4
00:55 (+22),01:17,ICE 2489,Hamburg Hbf (ab 21:51),
00:55 (+22),01:17,ICE 809,Hamburg Hbf (ab 21:51),4
00:59,00:59,RB 21967,Eisenach Hbf (ab 11:13),3
01:33,01:33,RJ 2579,Hamburg-Harburg (ab 22:48),
01:33 (+43),02:16,RJ 479,Hamburg-Harburg (ab 22:48),3
03:14,03:14,RB 21803,Berlin Hbf (ab 03:07),
03:44,03:44,RB 21805,Berlin Hbf (ab 03:37),
04:55 (+49),05:44,RJ 478,Praha hl.n. (ab 00:33),7
05:08,05:08,RE 3302,Jüterbog (ab 04:22),6
05:15,05:15,RE 4,Teterow (ab 10:30),
05:32,05:32,ICE 2819,Berlin Gesundbrunnen (ab 05:16),5
05:32,05:32,ICE 2829,Berlin Gesundbrunnen (ab 05:16),
05:32,05:32,ICE 593,Berlin Gesundbrunnen (ab 05:16),5
05:39,05:39,RE 3341,Schwedt(Oder) (ab 04:04),4
05:40,05:40,ICE 1501,Berlin Gesundbrunnen (ab 05:26),5
05:42,05:42,RE 3167,Jüterbog (ab 05:02),7
05:43,05:43,RB 18501,Cottbus Hbf (ab 04:24),8
05:49,05:49,RE 62000,Wittenberge (ab 04:05),3
06:05 (+13),06:18,RE 62005,Elsterwerda (ab 04:29),8
06:09,06:09,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),6
06:13,06:13,RE 3164,Stendal Hbf (ab 04:48),5
06:14,06:14,RB 18500,Berlin Hbf (ab 06:07),3
06:23,06:23,RE 3503,St. Gallen(CH) (ab 21:25),4
06:24,06:24,ICE 904,München Hbf (ab 23:12),6
06:33,06:33,ICE 503,Berlin Gesundbrunnen (ab 06:16),5
06:40,06:40,ICE 1003,Berlin Gesundbrunnen (ab 06:26),5
06:41 (+1),06:42,RE 3147,Falkenberg(Elster) (ab 05:14),6
06:43 (+16),06:59,RB 18503,Cottbus Hbf (ab 05:23),8
06:47,06:47,RE 3301,Pasewalk (ab 04:44),4
06:51,06:51,RE 62002,Wittenberge (ab 05:05),3
07:04 (+2),07:06,RE 62007,Elsterwerda (ab 05:29),8
07:08 (+6),07:14,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),6
07:10,07:10,ICE 750,Berlin Gesundbrunnen (ab 06:56),
07:13 (+6),07:19,IC 60409,Zürich HB (ab 19:59),7
07:13 (+6),07:19,NJ 409,Zürich HB (ab 19:59),
07:14,07:14,RB 18502,Berlin Hbf (ab 07:07),3
07:15,07:15,RE 3146,Stendal Hbf (ab 05:48),4
07:20,07:20,FLX 1320,Dresden Hbf (ab 05:41),8
07:22 (+1),07:23,ICE 606,Erfurt Hbf (ab 05:25),6
07:23,07:23,RE 4353,Rostock Hbf (ab 04:34),4
07:29,07:29,RE 21833,Berlin Hbf (ab 07:22),
07:32 (+26),07:58,ICE 2585,Hamburg Hbf (ab 05:13),5
07:32 (+63),08:35,ICE 595,Hamburg Hbf (ab 05:13),5
07:33 (+26),07:59,EN 40476,Budapest-Nyugati (ab 19:30),7
07:33 (+26),07:59,NJ 456,Graz Hbf (ab 19:21),7
07:39,07:39,RE 3343,Schwedt(Oder) (ab 06:04),4
07:40,07:40,ICE 1503,Berlin Gesundbrunnen (ab 07:26),5
07:42,07:42,RE 3169,Jüterbog (ab 07:02),6
07:43,07:43,RB 18505,Cottbus Hbf (ab 06:12),8
07:49,07:49,RE 62004,Wismar (ab 04:26),3
07:58,07:58,ICE 698,München Hbf (ab 22:46),
08:02 (+2),08:04,FLX 1235,Berlin Hbf (ab 07:57),4
08:05 (+7),08:12,RE 62009,Elsterwerda (ab 06:40),8
08:09 (+1),08:10,RE 3344,Lutherstadt Wittenberg Hbf (ab 06:53),6
08:13 (+1),08:14,RE 3166,Stendal Hbf (ab 06:47),5
08:14,08:14,RB 18504,Berlin Hbf (ab 08:07),3
08:20 (+13),08:33,RJ 870,Dresden Hbf (ab 06:42),
08:23,08:23,ICE 2570,Erfurt Hbf (ab 06:30),6
08:24 Ausfall,--:--,RE 3505,Grimmen (ab 05:24),4
