Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:03,00:03,RE 73749,Frankfurt(Oder) (an 01:18),1
00:14,00:14,RB 21962,Berlin-Charlottenburg (an 00:26),4
00:19,00:19,RE 73826,Berlin Zoologischer Garten (an 00:28),4
00:25,00:25,RE 3745,Berlin-Wannsee (an 00:47),4
00:47,00:47,RE 3141,Berlin-Charlottenburg (an 01:00),3
01:02,01:02,RB 21968,Berlin-Charlottenburg (an 01:13),4
01:07,01:07,RE 1,Kaiserslautern Hbf (an 21:30),
01:41,01:41,RE 73791,Frankfurt(Oder) (an 02:55),1
04:12,04:12,RE 3705,Lübbenau(Spreewald) (an 04:57),
04:20,04:20,RE 73751,Frankfurt(Oder) (an 05:29),
04:31,04:31,RE 2,München Hbf (an 22:19),
04:33,04:33,RE 73801,Frankfurt(Oder) (an 05:36),
04:59,04:59,RE 73716,Güsen(b Genthin) (an 06:26),
05:12,05:12,RE 3707,Berlin-Wannsee (an 05:34),
05:13,05:13,FEX,Karlsruhe Hbf (an 17:36),
05:19,05:19,RE 73753,Frankfurt(Oder) (an 06:35),1
05:20,05:20,RE 73758,Brandenburg Hbf (an 06:19),
05:29,05:29,RE 3102,Cottbus Hbf (an 06:56),
05:33,05:33,RE 3103,Berlin-Spandau (an 05:54),
05:48,05:48,RE 3704,Senftenberg (an 07:41),1
05:48,05:48,RE 95111,Lübbenau(Spreewald) (an 07:03),
05:57,05:57,RE 73718,Magdeburg Hbf (an 07:50),3
06:02,06:02,RE 73713,Frankfurt(Oder) (an 07:18),
06:20,06:20,RE 73760,Brandenburg Hbf (an 07:19),
06:29,06:29,RE 3104,Cottbus Hbf (an 07:57),1
06:33,06:33,RE 3105,Berlin-Spandau (an 06:54),
06:37,06:37,RE 73804,Brandenburg Hbf (an 07:33),
06:40,06:40,RE 73755,Frankfurt(Oder) (an 07:47),
06:49,06:49,RE 3706,Berlin Ostbahnhof (an 06:56),1
06:57,06:57,RE 73720,Magdeburg Hbf (an 08:50),3
07:02,07:02,RE 73715,Frankfurt(Oder) (an 08:18),1
07:20,07:20,RE 94762,Berlin-Spandau (an 16:26),
07:29,07:29,RE 3106,Cottbus Hbf (an 08:56),1
07:33,07:33,RE 3107,Berlin-Spandau (an 07:54),
07:40,07:40,RE 73757,Frankfurt(Oder) (an 08:43),
07:49,07:49,RE 3708,Senftenberg (an 09:41),1
07:57,07:57,RE 73722,Magdeburg Hbf (an 09:50),
