Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:29,00:29,RE 3366,Eberswalde Hbf (an 01:04),10
00:41,00:41,RB 56816,Berlin Südkreuz (an 00:53),
00:41,00:41,RE 56816,Berlin Südkreuz (an 00:53),6
04:14,04:14,RB 18241,Berlin-Spandau (an 04:28),
04:25,04:25,RE 3,Biberach(Riß) (an 23:47),
04:25,04:25,RE 3340,Angermünde (an 05:21),
04:41,04:41,RE 3369,Berlin Südkreuz (an 04:53),6
04:54,04:54,RE 4350,Rostock Hbf (an 07:21),9
04:54,04:54,RE 5,Andernach (an 07:29),
05:06,05:06,RE 4351,Berlin Südkreuz (an 05:23),6
05:14,05:14,RB 18243,Berlin-Spandau (an 05:28),
05:16 (+1),05:17,RB 56801,Schwerin Hbf (an 07:48),9
05:16,05:16,RE 56801,Schwerin Hbf (an 07:48),
05:24 (+2),05:26,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),6
05:26 (+3),05:29,ICE 1501,München Hbf (an 09:41),7
05:32 (+1),05:33,RE 3302,Stralsund Hbf (an 08:45),9
05:41 (+2),05:43,ICE 279,Interlaken Ost (an 15:59),
05:54,05:54,RE 3504,Stralsund Hbf (an 08:51),10
06:06,06:06,RE 3503,Sargans (an 22:24),6
06:11,06:11,RE 3376,Angermünde (an 07:01),
06:14,06:14,RB 18245,Berlin-Spandau (an 06:28),
06:18,06:18,ICE 2523,Leipzig Hbf (an 07:45),
06:24 (+1),06:25,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),6
06:32 (+18),06:50,RE 3342,Schwedt(Oder) (an 07:55),10
06:54,06:54,RE 4352,Rostock Hbf (an 09:21),
07:06 (+1),07:07,RE 4353,Berlin Südkreuz (an 07:23),6
07:11 (+18),07:29,IC 2432,Norddeich Mole (an 14:20),
07:14,07:14,RB 18247,Berlin-Spandau (an 07:28),
07:16,07:16,RB 56803,Schwerin Hbf (an 09:48),
07:16,07:16,RE 56803,Schwerin Hbf (an 09:48),
07:24 (+3),07:27,RE 3343,Berlin Südkreuz (an 07:39),6
07:26 (+6),07:32,ICE 1503,München Hbf (an 11:43),7
07:33 (+2),07:35,RE 3304,Stralsund Hbf (an 10:44),9
07:41 (+1),07:42,ICE 371,Basel SBB (an 15:48),
07:44,07:44,IC 2274,Rostock Hbf (an 09:37),8
07:54,07:54,RE 3506,St. Gallen(CH) (an 23:34),10
08:06 (+3),08:09,RE 3505,Sargans (an 23:24),6
08:17 (+2),08:19,IC 2173,Dresden Hbf (an 10:28),6
08:24,08:24,RE 3303,Lutherstadt Wittenberg Hbf (an 10:07),6
08:26 (+5),08:31,ICE 1005,München Hbf (an 12:46),7
08:26,08:26,ICE 2911,München Hbf (an 17:09),
08:32 (+30),09:02,RE 3344,Schwedt(Oder) (an 09:55),9
08:54,08:54,RE 4354,Rostock Hbf (an 11:21),10
09:03 (+13),09:16,ICE 936,Ostseebad Binz (an 12:29),8
09:06 (+2),09:08,RE 4355,Berlin Südkreuz (an 09:23),6
09:14,09:14,RB 18251,Berlin-Spandau (an 09:27),
09:16,09:16,RB 56805,Schwerin Hbf (an 11:48),
09:16,09:16,RE 56805,Schwerin Hbf (an 11:48),
09:24,09:24,RE 3345,Luckenwalde (an 10:27),6
09:26 (+3),09:29,ICE 1505,München Hbf (an 13:43),7
09:32 (+7),09:39,RE 3306,Stralsund Hbf (an 12:44),9
09:44 (+5),09:49,IC 2272,Rostock Hbf (an 11:37),9
09:54,09:54,RE 3508,Stralsund Hbf (an 12:51),9
10:06 (+4),10:10,RE 3507,Berlin Südkreuz (an 10:24),6
10:17 (+2),10:19,IC 2175,Dresden Hbf (an 12:28),6
10:24,10:24,RE 3305,Lutherstadt Wittenberg Hbf (an 12:07),6
10:28 (+1),10:29,ICE 1007,München Hbf (an 14:45),7
10:32 (+8),10:40,RE 3346,Schwedt(Oder) (an 11:55),9
10:54 (+12),11:06,RE 4356,Rostock Hbf (an 13:21),10
10:59 (+5),11:04,ICE 839,Berlin Hbf (an 11:03),6
11:03 (+1),11:04,ICE 934,Ostseebad Binz (an 14:29),8
11:06 (+1),11:07,RE 4357,Berlin Südkreuz (an 11:23),6
11:14,11:14,RB 18255,Berlin-Spandau (an 11:28),
11:16,11:16,RB 56807,Schwerin Hbf (an 13:48),
11:16,11:16,RE 56807,Schwerin Hbf (an 13:48),
11:24 (+1),11:25,RE 3347,Luckenwalde (an 12:27),6
11:26 (+14),11:40,ICE 1507,München Hbf (an 15:43),7
11:32 (+1),11:33,RE 3308,Stralsund Hbf (an 14:44),9
