Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:21,00:21,RE 75445,Berlin-Wannsee (an 00:47),
00:43,00:43,RE 3141,Berlin-Charlottenburg (an 01:00),2
00:48,00:48,RE 1,Verden(Aller) (an 07:41),
00:48,00:48,RE 73796,Magdeburg Hbf (an 02:48),
00:58,00:58,RB 21968,Berlin Hbf (an 01:04),
01:00,01:00,RE 3140,Cottbus Hbf (an 02:40),1
01:29,01:29,RE 73791,Erkner (an 01:53),1
01:43,01:43,RE 73752,Brandenburg Hbf (an 02:51),2
01:43,01:43,RE 92753,Berlin Hbf (an 01:48),
01:49,01:49,RB 21800,Berlin Hbf (an 01:54),
02:23,02:23,RE 3701,Potsdam Medienstadt Babelsberg (an 02:54),
02:23,02:23,RE 3703,Berlin-Wannsee (an 02:48),
02:44,02:44,RE 73793,Erkner (an 03:09),1
02:50,02:50,RB 21802,Berlin Hbf (an 02:55),
03:00,03:00,RE 73754,Magdeburg Hbf (an 05:08),
04:08,04:08,RE 3705,Lübbenau(Spreewald) (an 04:57),
04:27,04:27,RE 2,Dresden Hbf (an 18:33),
04:27,04:27,RE 3101,Berlin-Spandau (an 04:53),
04:32,04:32,RE 73756,Brandenburg Hbf (an 05:33),2
04:37,04:37,RE 73801,Frankfurt(Oder) (an 05:36),
04:38,04:38,RB 21806,Berlin Hbf (an 04:44),
04:46,04:46,RB 21813,Flughafen BER (an 05:14),1
04:56,04:56,RE 73716,Magdeburg Hbf (an 06:50),2
04:56,04:56,RE 94716,Brandenburg Hbf (an 05:57),
05:08,05:08,RE 3707,Dessau Hbf (an 06:53),2
05:16,05:16,RE 73758,Brandenburg Hbf (an 06:19),2
05:16,05:16,RE 93759,Brandenburg Hbf (an 06:19),
05:22,05:22,RE 73753,Frankfurt(Oder) (an 06:35),1
05:29,05:29,RE 3103,Berlin-Spandau (an 05:54),
05:29,05:29,RE 92303,Berlin-Spandau (an 05:54),
05:33,05:33,RE 3102,Cottbus Hbf (an 06:56),1
05:52,05:52,RE 3704,Senftenberg (an 07:41),1
05:54,05:54,RE 73718,Magdeburg Hbf (an 07:50),2
06:16,06:16,RE 73760,Brandenburg Hbf (an 07:19),2
06:16,06:16,RE 94760,Potsdam Hbf (an 06:51),
06:29,06:29,RE 3105,Hennigsdorf(b Berlin) (an 07:23),2
06:34,06:34,RE 73804,Potsdam Hbf (an 07:05),
06:43,06:43,RE 73755,Frankfurt(Oder) (an 07:47),1
06:53,06:53,RE 3706,Lübbenau(Spreewald) (an 08:03),1
06:54,06:54,RE 73720,Magdeburg Hbf (an 08:50),2
06:54,06:54,RE 94720,Potsdam Hbf (an 07:29),
07:06,07:06,RE 73715,Frankfurt(Oder) (an 08:18),1
07:08,07:08,RE 3711,Dessau Hbf (an 08:53),2
07:16,07:16,RE 73762,Brandenburg Hbf (an 08:23),2
07:29,07:29,RE 3107,Hennigsdorf(b Berlin) (an 08:23),2
07:43,07:43,RE 73757,Frankfurt(Oder) (an 08:43),1
07:53,07:53,RE 3708,Senftenberg (an 09:41),1
07:54,07:54,RE 33682,Magdeburg Hbf (an 09:50),
07:54,07:54,RE 73722,Magdeburg Hbf (an 09:50),
08:06,08:06,RE 73717,Frankfurt(Oder) (an 09:18),1
08:08,08:08,RE 3713,Dessau Hbf (an 09:53),2
08:16,08:16,RE 73764,Brandenburg Hbf (an 09:19),
08:29,08:29,RE 3109,Hennigsdorf(b Berlin) (an 09:23),2
08:33,08:33,RE 3108,Cottbus Hbf (an 09:55),1
08:43,08:43,RE 73759,Frankfurt(Oder) (an 09:43),1
08:53,08:53,RE 3710,Senftenberg (an 10:41),1
08:54,08:54,RE 33684,Magdeburg Hbf (an 10:50),
08:54,08:54,RE 73724,Magdeburg Hbf (an 10:50),2
09:06,09:06,RE 73719,Erkner (an 09:31),1
09:08,09:08,RE 3715,Dessau Hbf (an 10:53),2
09:16,09:16,RE 73766,Brandenburg Hbf (an 10:19),2
09:29,09:29,RE 3111,Hennigsdorf(b Berlin) (an 10:23),2
09:33,09:33,RE 3110,Cottbus Hbf (an 10:55),1
09:42,09:42,RE 73850,Brandenburg Hbf (an 10:37),
09:43,09:43,RE 73761,Erkner (an 10:10),1
09:53,09:53,RE 3712,Senftenberg (an 11:41),1
09:54,09:54,RE 33686,Magdeburg Hbf (an 11:50),
09:54,09:54,RE 73726,Magdeburg Hbf (an 11:50),2
10:06,10:06,RE 73721,Erkner (an 10:31),1
10:08,10:08,RE 3717,Dessau Hbf (an 11:53),2
10:16,10:16,RE 73768,Brandenburg Hbf (an 11:19),2
10:29,10:29,RE 3113,Hennigsdorf(b Berlin) (an 11:23),2
10:33,10:33,RE 3112,Cottbus Hbf (an 11:55),1
10:43,10:43,RE 73763,Erkner (an 11:10),1
10:43,10:43,RE 73852,Brandenburg Hbf (an 11:37),
10:53,10:53,RE 3714,Senftenberg (an 12:41),1
10:54,10:54,RE 33688,Brandenburg Hbf (an 11:57),
10:54,10:54,RE 73728,Magdeburg Hbf (an 12:50),2
11:06,11:06,RE 73723,Erkner (an 11:31),1
11:08,11:08,RE 3719,Dessau Hbf (an 12:53),2
11:16,11:16,RE 73770,Brandenburg Hbf (an 12:19),2
11:29,11:29,RE 3115,Berlin-Spandau (an 11:54),
11:33,11:33,RE 3114,Cottbus Hbf (an 12:55),1
11:43,11:43,RE 73765,Erkner (an 12:10),1
11:43,11:43,RE 73854,Brandenburg Hbf (an 12:37),
11:53,11:53,RE 3716,Senftenberg (an 13:41),1
11:54,11:54,RE 33690,Magdeburg Hbf (an 13:50),
11:54,11:54,RE 73730,Magdeburg Hbf (an 13:50),2
12:06,12:06,RE 73725,Erkner (an 12:31),1
12:08,12:08,RE 3721,Dessau Hbf (an 13:53),2
12:16,12:16,RE 73772,Brandenburg Hbf (an 13:19),2
12:29,12:29,RE 3117,Berlin-Spandau (an 12:54),
12:33,12:33,RE 3116,Cottbus Hbf (an 13:55),1
12:43,12:43,RB 73856,Brandenburg Hbf (an 13:37),2
12:43,12:43,RE 73767,Erkner (an 13:10),1
12:43,12:43,RE 73856,Brandenburg Hbf (an 13:37),
12:53,12:53,RE 3718,Senftenberg (an 14:41),1
12:54,12:54,RE 33692,Magdeburg Hbf (an 14:50),
12:54,12:54,RE 73732,Magdeburg Hbf (an 14:50),
13:06,13:06,RE 73727,Erkner (an 13:31),1
13:08,13:08,RE 3723,Dessau Hbf (an 14:53),2
13:16,13:16,RE 73774,Brandenburg Hbf (an 14:19),2
13:29,13:29,RE 3119,Berlin-Spandau (an 13:54),
13:53,13:53,RE 3720,Senftenberg (an 15:41),1
13:54,13:54,RE 73734,Magdeburg Hbf (an 15:50),2
14:06,14:06,RE 73729,Erkner (an 14:31),1
14:08,14:08,RE 3725,Dessau Hbf (an 15:53),2
14:16,14:16,RE 73776,Brandenburg Hbf (an 15:19),2
14:29,14:29,RE 3121,Hennigsdorf(b Berlin) (an 15:23),2
14:43,14:43,RE 73771,Erkner (an 15:10),1
14:54,14:54,RE 33696,Magdeburg Hbf (an 16:50),
14:54,14:54,RE 73736,Magdeburg Hbf (an 16:50),2
15:06,15:06,RE 73731,Erkner (an 15:31),1
15:08,15:08,RE 3727,Dessau Hbf (an 16:53),2
15:16,15:16,RE 73778,Brandenburg Hbf (an 16:23),2
15:29,15:29,RE 3123,Hennigsdorf(b Berlin) (an 16:23),2
15:43,15:43,RE 73773,Erkner (an 16:10),1
15:53,15:53,RE 3724,Senftenberg (an 17:41),1
15:54,15:54,RE 73738,Magdeburg Hbf (an 17:50),2
16:06,16:06,RE 73733,Erkner (an 16:31),1
16:08,16:08,RE 3729,Dessau Hbf (an 17:53),2
16:16,16:16,RE 73780,Brandenburg Hbf (an 17:19),2
16:29,16:29,RE 3125,Hennigsdorf(b Berlin) (an 17:23),2
16:33,16:33,RE 3124,Cottbus Hbf (an 17:55),1
16:43,16:43,RE 73775,Erkner (an 17:10),1
16:53,16:53,RE 3726,Senftenberg (an 18:41),1
16:54,16:54,RE 73740,Magdeburg Hbf (an 18:50),2
17:06,17:06,RE 73735,Erkner (an 17:31),1
17:08,17:08,RE 3731,Berlin Hbf (an 17:13),
17:16,17:16,RE 73782,Brandenburg Hbf (an 18:24),2
17:29,17:29,RE 3127,Berlin-Spandau (an 17:54),
17:33,17:33,RE 3126,Cottbus Hbf (an 18:55),1
17:43,17:43,RE 73777,Erkner (an 18:10),1
17:53,17:53,RE 3728,Senftenberg (an 19:41),1
17:54,17:54,RE 73742,Magdeburg Hbf (an 19:50),2
18:06,18:06,RE 73737,Erkner (an 18:31),1
18:08,18:08,RE 3733,Berlin-Wannsee (an 18:34),
18:16,18:16,RE 73784,Brandenburg Hbf (an 19:19),2
18:29,18:29,RE 3129,Berlin-Spandau (an 18:54),
18:33,18:33,RE 3128,Cottbus Hbf (an 19:55),1
18:53,18:53,RE 3730,Senftenberg (an 20:41),1
18:54,18:54,RE 73744,Magdeburg Hbf (an 20:50),2
19:06,19:06,RE 73739,Erkner (an 19:31),1
19:08,19:08,RE 3735,Berlin-Wannsee (an 19:34),
19:16,19:16,RE 73786,Brandenburg Hbf (an 20:19),2
19:29,19:29,RE 3131,Hennigsdorf(b Berlin) (an 20:23),2
19:33,19:33,RE 3130,Cottbus Hbf (an 20:55),1
19:43,19:43,RE 73781,Erkner (an 20:10),1
19:53,19:53,RE 3732,Senftenberg (an 21:41),1
19:54,19:54,RE 73746,Magdeburg Hbf (an 21:50),2
20:06,20:06,RE 73741,Erkner (an 20:31),1
20:08,20:08,RE 3737,Dessau Hbf (an 21:53),2
20:16,20:16,RE 73788,Brandenburg Hbf (an 21:21),2
20:20,20:20,RB 73859,Berlin Ostbahnhof (an 20:23),1
20:29,20:29,RE 3133,Hennigsdorf(b Berlin) (an 21:23),2
20:54,20:54,RE 73748,Magdeburg Hbf (an 22:50),2
21:06,21:06,RE 73743,Erkner (an 21:31),1
21:08,21:08,RE 3739,Dessau Hbf (an 22:53),2
21:29,21:29,RE 3135,Berlin-Spandau (an 21:54),
21:33,21:33,RE 3134,Cottbus Hbf (an 22:55),1
21:43,21:43,RE 73785,Erkner (an 22:10),1
21:48,21:48,RE 73790,Magdeburg Hbf (an 23:55),2
21:53,21:53,RE 3736,Lübbenau(Spreewald) (an 23:04),1
