Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:04,00:04,RE 3138,Nauen (ab 23:08),13
00:33,00:33,RE 3141,Cottbus Hbf (ab 23:03),14
04:39,04:39,RB 18300,Wünsdorf-Waldstadt (ab 03:43),14
04:44,04:44,RB 18201,Oranienburg (ab 04:09),13
04:58,04:58,RB 75800,Lübbenau(Spreewald) (ab 03:53),2
05:36,05:36,RE 3102,Nauen (ab 04:39),13
05:44,05:44,RB 18203,Oranienburg (ab 05:09),13
05:59,05:59,RE 75803,Berlin Ostbahnhof (ab 05:56),1
06:16,06:16,RB 18202,Ludwigsfelde (ab 05:38),14
06:20,06:20,RB 18305,Eberswalde Hbf (ab 05:35),13
06:36,06:36,RE 3104,Nauen (ab 05:39),13
06:56,06:56,RB 75804,Lübben(Spreewald) (ab 06:00),2
07:20,07:20,RB 18307,Eberswalde Hbf (ab 06:35),13
07:23,07:23,RE 3107,Cottbus Hbf (ab 06:03),14
07:32,07:32,IC 2274,Dresden Hbf (ab 05:35),
07:39,07:39,RB 18306,Blankenfelde(Teltow-Fläming) (ab 07:09),14
07:59,07:59,RE 75807,Berlin Ostbahnhof (ab 07:56),1
08:20,08:20,RB 18309,Eberswalde Hbf (ab 07:35),13
08:23,08:23,RE 3109,Cottbus Hbf (ab 07:04),14
08:26 (+2),08:28,IC 2173,Rostock Hbf (ab 06:20),13
08:39,08:39,RB 18308,Blankenfelde(Teltow-Fläming) (ab 08:09),14
08:44,08:44,RB 18209,Oranienburg (ab 08:09),13
08:52 (+4),08:56,RB 18507,Lübbenau(Spreewald) (ab 07:44),
09:23,09:23,RE 3111,Cottbus Hbf (ab 08:04),14
09:32,09:32,IC 2272,Chemnitz Hbf (ab 06:26),14
09:36,09:36,RE 3110,Nauen (ab 08:39),13
09:39,09:39,RB 18310,Blankenfelde(Teltow-Fläming) (ab 09:09),14
10:16,10:16,RB 18210,Ludwigsfelde (ab 09:38),14
10:20,10:20,RB 18313,Eberswalde Hbf (ab 09:35),13
10:23,10:23,RE 3113,Cottbus Hbf (ab 09:03),14
