Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:22,00:22,RE 3,Gelsenkirchen Hbf (an 22:28),
00:22,00:22,RE 3366,Eberswalde Hbf (an 01:04),
00:24 (+8),00:32,ICE 947,Berlin Südkreuz (an 00:29),2
00:29 (+12),00:41,ICE 1500,Berlin Gesundbrunnen (an 00:33),5
00:53,00:53,RE 3165,Berlin-Spandau (an 01:03),
01:00,01:00,RJ 479,Praha hl.n. (an 05:25),4
02:57,02:57,RB 10,Frankfurt(Main)Hbf (an 15:34),
02:57,02:57,RE 62090,Berlin-Spandau (an 03:08),
04:18,04:18,RE 3340,Angermünde (an 05:21),
04:22,04:22,RE 62001,Wismar (an 07:27),7
04:22,04:22,RE 8,Verden(Aller) (an 12:41),
04:28 (+1),04:29,ICE 646,Köln Hbf (an 09:33),4
04:34 (+1),04:35,ICE 277,Chur (an 14:22),7
04:45,04:45,RE 62040,Elsterwerda (an 06:29),2
04:46,04:46,RE 5,Salzburg Hbf (an 23:45),
04:54,04:54,RE 3145,Berlin-Spandau (an 05:04),
04:54,04:54,RE 4,München Hbf (an 06:51),
05:09,05:09,RJ 478,Hamburg-Altona (an 07:26),5
05:22,05:22,RB 21817,Berlin Südkreuz (an 05:29),
05:22,05:22,RE 3302,Stralsund Hbf (an 08:45),5
05:25,05:25,RE 62003,Wittenberge (an 06:56),
05:27,05:27,ICE 2293,Frankfurt(Main)Hbf (an 09:44),
05:27,05:27,ICE 2593,Frankfurt(Main)Hbf (an 09:44),
05:29 (+1),05:30,ICE 2816,Frankfurt(Main)Hbf (an 12:09),6
05:29,05:29,ICE 608,Hamburg-Altona (an 07:46),6
05:32,05:32,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),2
05:35 (+2),05:37,ICE 946,Köln Hbf (an 10:35),7
05:36 (+1),05:37,ICE 1501,München Hbf (an 09:41),4
05:43,05:43,RE 62000,Elsterwerda (an 07:15),2
05:46,05:46,RE 3504,Stralsund Hbf (an 08:51),
05:47,05:47,ICE 9590,Paris Est (an 14:52),
05:52,05:52,ICE 701,Graz Hbf (an 13:15),3
05:54,05:54,RE 3167,Stendal Hbf (an 07:13),7
05:54,05:54,RE 91702,Stendal Hbf (an 07:13),
06:07,06:07,RB 18500,Lübbenau(Spreewald) (an 07:16),1
06:07,06:07,RE 20,Magdeburg Hbf (an 23:15),
06:07 (+2),06:09,RE 3164,Berlin Südkreuz (an 06:13),
06:09,06:09,ICE 808,Hamburg-Altona (an 08:36),7
06:12,06:12,RJ 251,Villach Hbf (an 18:27),3
06:12,06:12,RJX 251,Villach Hbf (an 18:27),3
06:14 (+1),06:15,ICE 240,Amsterdam Centraal (an 11:59),6
06:21,06:21,RE 62005,Wismar (an 09:37),7
06:23,06:23,RE 3342,Angermünde (an 07:23),
06:29,06:29,ICE 503,München Hbf (an 11:07),3
06:31,06:31,ICE 279,Interlaken Ost (an 15:59),7
06:36,06:36,ICE 1003,München Hbf (an 10:45),4
06:40,06:40,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),2 A - D
06:44 (+3),06:47,RE 62002,Elsterwerda (an 08:31),2 D - G
06:46,06:46,RE 4352,Rostock Hbf (an 09:23),5
06:47 (+1),06:48,ICE 644,Köln Hbf (an 11:33),6
06:54 (+1),06:55,RE 3147,Berlin-Spandau (an 07:04),
07:07,07:07,RB 18502,Lübbenau(Spreewald) (an 08:14),1
07:09,07:09,RE 3146,Falkenberg(Elster) (an 08:44),2
07:18,07:18,RE 62007,Wittenberge (an 08:56),5
07:22,07:22,RE 3304,Stralsund Hbf (an 10:44),6
07:23 (+28),07:51,ICE 595,München Hbf (an 15:14),4
07:27,07:27,ICE 2295,Frankfurt(Main)Hbf (an 11:41),
07:27,07:27,ICE 2595,Frankfurt(Main)Hbf (an 11:41),
07:28 (+10),07:38,RJ 387,Praha hl.n. (an 11:25),3
07:32 (+5),07:37,RE 3343,Luckenwalde (an 08:27),2
07:36 (+17),07:53,ICE 1503,München Hbf (an 11:43),4
07:37 (+1),07:38,ICE 2810,Würzburg Hbf (an 18:20),6
07:37 (+1),07:38,ICE 606,Hamburg-Altona (an 09:50),6
07:43,07:43,RE 62004,Elsterwerda (an 09:14),2
07:45 (+6),07:51,ICE 649,Berlin Südkreuz (an 07:51),3
07:46,07:46,RE 3506,Blumenstein Dorf (an 17:41),6
07:47 (+1),07:48,ICE 944,Köln Hbf (an 12:33),7
07:52 (+10),08:02,RE 3169,Stendal Hbf (an 09:13),6
07:55 (+23),08:18,ICE 703,München Hbf (an 12:42),3
08:00,08:00,ICE 1131,Saarbrücken Hbf (an 14:17),7
08:07,08:07,RB 18504,Lübbenau(Spreewald) (an 09:15),1
08:07 (+9),08:16,RE 3166,Jüterbog (an 08:54),2
