Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:00 (+17),00:17,ICE 809,Hamburg Hbf (ab 21:51),4
00:10,00:10,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:52),7
00:15 (+54),01:09,ICE 1500,München Hbf (ab 20:21),7
00:22 (+84),01:46,ICE 592,München Hbf (ab 16:45),6
00:29 (+71),01:40,ICE 947,Düsseldorf Hbf (ab 19:09),5
00:47,00:47,RE 3363,Berlin Hbf (ab 00:40),
00:59,00:59,RB 21967,Berlin Hbf (ab 00:52),
01:05 (+153),03:38,RJ 2579,Flughafen BER (ab 01:46),
01:05 (+40),01:45,RJ 479,Hamburg-Harburg (ab 22:41),3
01:05 (+35),01:40,RJ 95953,Hamburg-Harburg (ab 22:41),
04:52,04:52,RE 62040,Nauen (ab 04:03),3
04:55 (+6),05:01,RJ 478,Praha hl.n. (ab 00:33),7
05:04,05:04,RE 62003,Baruth(Mark) (ab 04:19),8
05:08,05:08,RE 3302,Jüterbog (ab 04:22),6
05:15,05:15,RE 3144,Rathenow (ab 04:09),
05:29,05:29,RB 21814,Flughafen BER (ab 05:16),8
05:29,05:29,RE 3504,Flughafen BER (ab 05:16),8
05:32,05:32,ICE 593,Berlin Gesundbrunnen (ab 05:16),5
05:39,05:39,RE 3341,Schwedt(Oder) (ab 04:04),4
05:40 (+4),05:44,ICE 1501,Berlin Gesundbrunnen (ab 05:26),5
05:42,05:42,RE 3167,Jüterbog (ab 05:02),7
05:49,05:49,RE 62000,Wittenberge (ab 04:05),3
05:56,05:56,ICE 701,Berlin Hbf (ab 05:52),5
06:05,06:05,RE 62005,Elsterwerda (ab 04:29),8
06:09 (+1),06:10,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),6
06:12,06:12,ICE 1541,Köln Hbf (ab 23:27),
06:13,06:13,RE 4,Berlin Jungfernheide (ab 05:00),
06:24,06:24,ICE 904,München Hbf (ab 23:12),6
06:29,06:29,RE 4352,Flughafen BER (ab 06:16),8
06:33 (+4),06:37,ICE 503,Berlin Gesundbrunnen (ab 06:16),5
