Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:22,00:22,RE 3360,Bernau(b Berlin) (an 00:44),
00:22,00:22,RE 3366,Eberswalde Hbf (an 01:04),6
00:24 (+84),01:48,ICE 947,Berlin Südkreuz (an 00:29),2
00:29 (+3),00:32,ICE 1500,Halle(Saale)Hbf (an 23:13),
01:00 (+6),01:06,RJ 2579,Praha hl.n. (an 05:25),4
01:00 (+11),01:11,RJ 479,Praha hl.n. (an 05:25),4
01:52,01:52,RB 21969,Berlin Südkreuz (an 01:59),
02:57,02:57,RB 10,Frankfurt(Main)Hbf (an 20:04),
02:57,02:57,RE 62090,Berlin-Spandau (an 03:08),
04:18,04:18,RE 3,Hannover Hbf (an 23:15),
04:18,04:18,RE 3340,Schwedt(Oder) (an 05:50),5
04:22,04:22,RE 62001,Wismar (an 07:27),7
04:22,04:22,RE 8,Hannover Hbf (an 21:38),
04:31 (+1),04:32,ICE 646,Dortmund Hbf (an 09:24),4
04:34 (+1),04:35,ICE 277,Chur (an 14:22),7
04:45,04:45,EC 41,Warszawa Wschodnia (an 11:15),
04:45,04:45,RE 62040,Elsterwerda (an 06:29),
04:46 (+1),04:47,RE 4350,Rostock Hbf (an 07:23),6
04:54,04:54,RE 4,Hamburg Hbf (an 21:45),
04:57 (+1),04:58,ICE 240,Amsterdam Centraal (an 11:57),7
05:09,05:09,RE 3144,Berlin Südkreuz (an 05:15),
05:09 (+1),05:10,RJ 478,Hamburg-Harburg (an 07:50),5
05:14 (+3),05:17,RE 4351,Berlin Südkreuz (an 05:23),
05:22,05:22,RE 3302,Stralsund Hbf (an 08:45),5
05:25,05:25,RE 62003,Gänserndorf (an 13:32),7
05:27 (+1),05:28,ICE 2823,Leipzig Hbf (an 06:42),4
05:27 (+1),05:28,ICE 593,München-Pasing (an 13:30),4
05:29 (+1),05:30,ICE 608,Hamburg Hbf (an 07:25),6
05:32,05:32,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),2
05:35,05:35,ICE 946,Düsseldorf Hbf (an 11:00),7
05:35,05:35,ICE 956,Köln Hbf (an 11:42),
05:36 (+1),05:37,ICE 1501,München Hbf (an 09:41),4
05:43,05:43,RE 62000,Gänserndorf (an 10:32),2
05:46,05:46,RE 3504,Neustrelitz Hbf (an 06:59),
05:54,05:54,RE 3167,Stendal Hbf (an 07:13),
06:07,06:07,RB 18500,Lübbenau(Spreewald) (an 07:16),1
06:07,06:07,RE 20,Cottbus Hbf (an 22:48),
06:12 (+1),06:13,RJ 251,Villach Hbf (an 18:27),3
06:12,06:12,RJX 251,Villach Hbf (an 18:27),3
06:15,06:15,RE 3503,Sargans (an 22:24),4
06:21,06:21,RE 62005,Gänserndorf (an 15:32),7
06:23 (+1),06:24,RE 3342,Schwedt(Oder) (an 07:55),6
06:29 (+1),06:30,ICE 503,München Hbf (an 11:07),3
06:31 (+2),06:33,ICE 279,Interlaken Ost (an 15:59),7
06:35,06:35,EC 43,Warszawa Wschodnia (an 13:15),
06:36 (+1),06:37,ICE 1003,München Hbf (an 10:45),4
06:40,06:40,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),2 A - D
06:44,06:44,RE 62002,Elsterwerda (an 08:31),2 D - G
06:46 (+1),06:47,RE 4352,Rostock Hbf (an 09:23),5
06:47,06:47,ICE 644,Dortmund Hbf (an 11:26),
06:54,06:54,RE 3147,Berlin-Spandau (an 07:04),
07:04 (+3),07:07,ICE 148,Amsterdam Centraal (an 13:59),7
07:06 (+1),07:07,ICE 750,Frankfurt(Main)Hbf (an 10:56),4
07:07,07:07,RB 18502,Lübbenau(Spreewald) (an 08:14),1
07:14,07:14,RE 4353,Berlin Südkreuz (an 07:23),4
07:18 (+1),07:19,RE 62007,Wittenberge (an 08:56),5
07:22,07:22,RE 3304,Stralsund Hbf (an 10:44),6
07:28 (+20),07:48,ICE 2585,München Hbf (an 15:14),4
07:28,07:28,RJ 387,Praha hl.n. (an 11:25),
07:32 (+3),07:35,FLX 1322,Köln Hbf (an 13:41),7
07:32,07:32,RE 3343,Luckenwalde (an 08:27),2
07:35,07:35,EC 59,Przemysl Glowny (an 18:48),
07:36 (+1),07:37,ICE 1503,München Hbf (an 11:43),4
07:37 (+3),07:40,ICE 606,Hamburg Hbf (an 09:24),6
07:43 (+1),07:44,RE 62004,Wien Jedlersdorf (an 20:36),2
07:45 (+31),08:16,ICE 649,Berlin Südkreuz (an 07:51),3
07:46,07:46,RE 3506,Hübeli LU Sagematt (an 19:57),
07:46,07:46,RE 5,Kassel-Wilhelmshöhe (an 20:18),
07:47,07:47,ICE 2830,Düsseldorf Hbf (an 13:00),
07:47 (+4),07:51,ICE 944,Düsseldorf Hbf (an 13:00),7
07:47 Ausfall,--:--,ICE 954,Köln Hbf (an 13:17),7
07:52,07:52,RE 3169,Stendal Hbf (an 09:13),6
08:00 (+1),08:01,ICE 1131,Saarbrücken Hbf (an 14:17),7
08:07,08:07,RB 18504,Lübbenau(Spreewald) (an 09:15),1
08:07,08:07,RE 3166,Berlin Südkreuz (an 08:13),
08:10 (+5),08:15,ICE 698,Berlin Gesundbrunnen (an 08:14),8
08:16,08:16,ICE 851,Berlin Südkreuz (an 08:21),2
08:16,08:16,RE 3505,Berlin Südkreuz (an 08:24),
08:22,08:22,RB 21841,Berlin Südkreuz (an 08:29),
08:22,08:22,RE 62009,Wismar (an 11:37),8
08:23 (+2),08:25,RE 3344,Schwedt(Oder) (an 09:55),6
08:29 (+13),08:42,ICE 505,München Hbf (an 13:08),3
08:31,08:31,ICE 2873,Kassel-Wilhelmshöhe (an 11:11),
08:31 (+4),08:35,ICE 371,Basel SBB (an 16:06),8
08:34 (+5),08:39,ICE 2570,Hamburg Hbf (an 10:38),5
08:35,08:35,EC 45,Warszawa Wschodnia (an 15:15),
08:36 (+1),08:37,ICE 1005,München Hbf (an 12:46),4
08:40 (+1),08:41,RE 3303,Lutherstadt Wittenberg Hbf (an 10:07),2 A - D
08:44 (+1),08:45,RE 62006,Elsterwerda (an 10:31),2 D - G
08:45 (+3),08:48,ICE 841,Berlin Südkreuz (an 08:54),3
08:46 (+1),08:47,RE 4354,Rostock Hbf (an 11:23),5
08:47 (+5),08:52,ICE 642,Dortmund Hbf (an 13:26),7
08:54,08:54,RE 3149,Rathenow (an 09:54),7
