Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:56,00:56,RE 3363,Jüterbog (an 01:41),3
05:03,05:03,RE 3302,Pasewalk (an 07:15),4
05:22,05:22,RE 3144,Falkenberg(Elster) (an 06:44),3
05:51,05:51,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),3
06:05,06:05,RE 3342,Schwedt(Oder) (an 07:55),4
06:54,06:54,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),3
07:03 (+2),07:05,RE 3304,Pasewalk (an 09:15),4
07:51,07:51,RE 3343,Luckenwalde (an 08:27),3
08:05,08:05,RE 3344,Schwedt(Oder) (an 09:55),4
08:37,08:37,RE 3149,Rathenow (an 09:54),4
08:54 (+2),08:56,RE 3303,Lutherstadt Wittenberg Hbf (an 10:07),3
09:03,09:03,RE 3306,Pasewalk (an 11:15),4
09:22 (+3),09:25,RE 3148,Falkenberg(Elster) (an 10:44),3
09:37,09:37,RE 3171,Stendal Hbf (an 11:13),4
10:05,10:05,RE 3346,Schwedt(Oder) (an 11:55),4
10:37,10:37,RE 3151,Berlin-Spandau (an 11:04),
10:54 (+5),10:59,RE 3305,Lutherstadt Wittenberg Hbf (an 12:07),3
11:03 (+7),11:10,RE 3308,Pasewalk (an 13:15),4
11:51,11:51,RE 3347,Luckenwalde (an 12:27),3
12:06 (+2),12:08,RE 3348,Schwedt(Oder) (an 13:55),4
12:20 (+4),12:24,RE 3170,Jüterbog (an 12:54),3
12:37 (+5),12:42,RE 3153,Rathenow (an 13:54),4
12:54 (+14),13:08,RE 3307,Lutherstadt Wittenberg Hbf (an 14:07),3
13:03 (+12),13:15,RE 3310,Pasewalk (an 15:15),4
13:22 (+2),13:24,RE 3152,Falkenberg(Elster) (an 14:44),3
13:37,13:37,RE 3175,Stendal Hbf (an 15:13),4
13:51,13:51,RE 3349,Luckenwalde (an 14:27),3
14:05 (+1),14:06,RE 3350,Schwedt(Oder) (an 15:55),4
14:20,14:20,RE 3172,Jüterbog (an 14:54),3
14:37 (+5),14:42,RE 3155,Rathenow (an 15:54),4
14:54 (+3),14:57,RE 3309,Lutherstadt Wittenberg Hbf (an 16:07),3
15:03,15:03,RE 3312,Pasewalk (an 17:15),4
15:22 (+5),15:27,RE 3154,Falkenberg(Elster) (an 16:45),3
15:37 (+5),15:42,RE 3177,Stendal Hbf (an 17:13),4
15:51 (+2),15:53,RE 3351,Lutherstadt Wittenberg Hbf (an 17:06),3
16:05 (+9),16:14,RE 3352,Schwedt(Oder) (an 17:55),4
16:19 (+8),16:27,RE 3174,Jüterbog (an 16:55),3
16:37 (+6),16:43,RE 3157,Rathenow (an 17:54),4
16:54 (+4),16:58,RE 3311,Lutherstadt Wittenberg Hbf (an 18:07),3
17:03,17:03,RB 18530,Cottbus Hbf (an 22:44),4
17:03 (+7),17:10,RE 3314,Pasewalk (an 19:15),4
17:22 (+8),17:30,RE 3156,Falkenberg(Elster) (an 18:49),3
17:37,17:37,RE 26117,Stendal Hbf (an 19:13),
17:37,17:37,RE 3179,Stendal Hbf (an 19:13),4
17:51 (+2),17:53,RE 3353,Lutherstadt Wittenberg Hbf (an 19:06),3
18:05 (+3),18:08,RE 3354,Schwedt(Oder) (an 19:55),4
18:37,18:37,RE 3159,Berlin-Spandau (an 19:04),
18:54 (+1),18:55,RE 3313,Lutherstadt Wittenberg Hbf (an 20:07),3
19:03,19:03,RE 3316,Pasewalk (an 21:19),4
19:37,19:37,RE 3181,Stendal Hbf (an 21:06),4
20:05 (+10),20:15,RE 3356,Schwedt(Oder) (an 21:55),4
20:37,20:37,RE 3161,Berlin-Spandau (an 21:04),
20:53 (+1),20:54,RE 3315,Lutherstadt Wittenberg Hbf (an 22:07),3
21:03 (+3),21:06,RE 3318,Pasewalk (an 23:19),4
21:22,21:22,RE 3160,Jüterbog (an 21:56),3
21:38 (+7),21:45,RE 3183,Stendal Hbf (an 23:13),4
21:48,21:48,RE 3357,Jüterbog (an 22:30),3
22:05,22:05,RB 21953,Schwedt(Oder) (an 23:56),4
22:05 (+5),22:10,RE 3358,Schwedt(Oder) (an 23:56),4
22:48,22:48,RE 3185,Stendal Hbf (an 00:18),
22:54 (+4),22:58,RE 3317,Züssow (an 19:51),3
