Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:02,00:02,RE 73749,Erkner (an 00:31),3
00:25,00:25,RE 75445,Berlin-Wannsee (an 00:47),
04:12,04:12,RE 3705,Beelitz-Heilstätten (an 04:58),
04:31,04:31,RE 2,Göttingen (an 22:52),
04:31,04:31,RE 3101,Berlin-Spandau (an 04:53),
04:33,04:33,RE 1,Pforzheim Hbf (an 13:30),
04:35,04:35,RE 73756,Brandenburg Hbf (an 05:33),3
04:59,04:59,RE 73716,Magdeburg Hbf (an 06:50),3
05:12,05:12,RE 3707,Beelitz-Heilstätten (an 05:58),
05:19,05:19,RE 73753,Frankfurt(Oder) (an 06:35),1
05:20,05:20,RE 73758,Brandenburg Hbf (an 06:19),3
05:29,05:29,RE 3102,Cottbus Hbf (an 06:56),1
05:33,05:33,RE 3103,Berlin-Spandau (an 05:54),
05:48,05:48,RE 3704,Lübbenau(Spreewald) (an 07:03),
05:57,05:57,RE 73718,Magdeburg Hbf (an 07:50),3
06:02,06:02,RE 73713,Frankfurt(Oder) (an 07:18),
06:12,06:12,RE 3709,Berlin-Wannsee (an 06:34),
06:18,06:18,RB 73803,Berlin Ostbahnhof (an 06:24),1
06:20,06:20,RE 73760,Brandenburg Hbf (an 07:19),
06:29,06:29,RE 3104,Cottbus Hbf (an 07:57),1
06:33,06:33,RE 3105,Hennigsdorf(b Berlin) (an 07:23),4
06:37,06:37,RE 73804,Brandenburg Hbf (an 07:33),
06:40,06:40,RE 73755,Frankfurt(Oder) (an 07:47),1
06:49,06:49,RE 3706,Senftenberg (an 08:41),1
06:57,06:57,RE 73720,Magdeburg Hbf (an 08:50),
07:02,07:02,RE 73715,Frankfurt(Oder) (an 08:18),1
07:12,07:12,RE 3711,Dessau Hbf (an 08:53),3
07:20,07:20,RE 33680,Potsdam Hbf (an 07:51),
07:20,07:20,RE 73762,Brandenburg Hbf (an 08:23),
07:33,07:33,RE 3107,Berlin-Spandau (an 07:54),
07:37,07:37,RE 73806,Brandenburg Hbf (an 08:33),
07:40,07:40,RE 73757,Frankfurt(Oder) (an 08:43),1
07:48,07:48,RB 18146,Potsdam Hbf (an 08:19),
07:49,07:49,RE 3708,Lübbenau(Spreewald) (an 09:03),
07:57,07:57,RE 73722,Magdeburg Hbf (an 09:50),4
08:02,08:02,RE 73717,Frankfurt(Oder) (an 09:18),1
08:12,08:12,RE 3713,Berlin-Wannsee (an 08:34),
08:13,08:13,RB 18145,Berlin Ostbahnhof (an 08:21),
08:18,08:18,RE 73807,Berlin Ostbahnhof (an 08:24),
08:20,08:20,RE 73764,Brandenburg Hbf (an 09:19),3
08:29,08:29,RE 3108,Cottbus Hbf (an 09:55),
08:33,08:33,RE 3109,Hennigsdorf(b Berlin) (an 09:23),4
08:37,08:37,RE 73808,Brandenburg Hbf (an 09:33),4
08:40,08:40,RE 73759,Frankfurt(Oder) (an 09:43),
08:48,08:48,RB 18148,Potsdam Hbf (an 09:19),
08:49,08:49,RE 3710,Lübbenau(Spreewald) (an 10:03),
08:57,08:57,RE 73724,Magdeburg Hbf (an 10:50),
09:02,09:02,RE 73719,Frankfurt(Oder) (an 10:18),
09:12,09:12,RE 3715,Dessau Hbf (an 10:53),3
09:13,09:13,RB 18147,Berlin Ostbahnhof (an 09:21),
09:18,09:18,RE 73809,Berlin Ostbahnhof (an 09:24),
09:20,09:20,RE 73766,Brandenburg Hbf (an 10:19),
09:29,09:29,RE 3110,Cottbus Hbf (an 10:55),1
09:33,09:33,RE 3111,Berlin-Spandau (an 09:54),
09:37,09:37,RB 73810,Brandenburg Hbf (an 10:33),
09:37,09:37,RE 73810,Brandenburg Hbf (an 10:33),
09:40,09:40,RE 73761,Frankfurt(Oder) (an 10:43),
09:48,09:48,RB 18150,Potsdam Hbf (an 10:19),
09:49,09:49,RE 3712,Senftenberg (an 11:41),1
09:57,09:57,RE 73726,Magdeburg Hbf (an 11:50),3
10:02,10:02,RE 73721,Frankfurt(Oder) (an 11:18),1
10:12,10:12,RE 3717,Dessau Hbf (an 11:53),4
10:13,10:13,RB 18149,Berlin Ostbahnhof (an 10:21),
10:18,10:18,RE 73811,Berlin Ostbahnhof (an 10:24),
10:20,10:20,RE 73768,Brandenburg Hbf (an 11:19),3
10:29,10:29,RE 3112,Cottbus Hbf (an 11:55),1
10:33,10:33,RE 3113,Hennigsdorf(b Berlin) (an 11:23),4
10:40,10:40,RE 73763,Frankfurt(Oder) (an 11:43),
10:57,10:57,RE 73728,Magdeburg Hbf (an 12:50),3
11:02,11:02,RE 73723,Frankfurt(Oder) (an 12:18),1
11:12,11:12,RE 3719,Dessau Hbf (an 12:53),3
11:20,11:20,RE 73770,Brandenburg Hbf (an 12:19),
11:29,11:29,RE 3114,Cottbus Hbf (an 12:55),1
11:33,11:33,RE 3115,Berlin-Spandau (an 11:54),
11:40,11:40,RE 73765,Frankfurt(Oder) (an 12:43),1
11:49,11:49,RE 3716,Senftenberg (an 13:41),1
11:57,11:57,RE 73730,Magdeburg Hbf (an 13:50),3
12:02,12:02,RE 73725,Frankfurt(Oder) (an 13:18),1
12:12,12:12,RE 3721,Dessau Hbf (an 13:53),3
12:20,12:20,RE 73772,Brandenburg Hbf (an 13:19),
12:29,12:29,RE 3116,Cottbus Hbf (an 13:55),1
12:33,12:33,RE 3117,Hennigsdorf(b Berlin) (an 13:23),4
12:40,12:40,RE 73767,Frankfurt(Oder) (an 13:43),
12:49,12:49,RE 3718,Senftenberg (an 14:41),1
12:57,12:57,RE 73732,Magdeburg Hbf (an 14:50),3
13:02,13:02,RE 73727,Frankfurt(Oder) (an 14:18),
13:12,13:12,RE 3723,Dessau Hbf (an 14:53),3
13:20,13:20,RE 73774,Brandenburg Hbf (an 14:19),3
13:29,13:29,RE 3118,Cottbus Hbf (an 14:55),1
13:33,13:33,RE 3119,Hennigsdorf(b Berlin) (an 14:23),3
13:49,13:49,RE 3720,Senftenberg (an 15:41),1
13:57,13:57,RE 73734,Magdeburg Hbf (an 15:50),3
14:02,14:02,RE 73729,Frankfurt(Oder) (an 15:18),1
14:12,14:12,RE 3725,Dessau Hbf (an 15:53),3
14:20,14:20,RE 73776,Brandenburg Hbf (an 15:19),3
14:29,14:29,RE 3120,Cottbus Hbf (an 15:55),1
14:33,14:33,RE 3121,Hennigsdorf(b Berlin) (an 15:23),4
14:37,14:37,RE 73812,Brandenburg Hbf (an 15:33),4
14:40,14:40,RE 73771,Frankfurt(Oder) (an 15:43),1
14:48,14:48,RB 18160,Potsdam Hbf (an 15:19),3
14:49,14:49,RE 3722,Senftenberg (an 16:41),1
14:57,14:57,RE 73736,Magdeburg Hbf (an 16:50),3
15:02,15:02,RE 73731,Frankfurt(Oder) (an 16:18),1
15:12,15:12,RE 3727,Dessau Hbf (an 16:53),3
15:13,15:13,RB 18159,Berlin Ostbahnhof (an 15:21),2
15:18,15:18,RB 73813,Berlin Ostbahnhof (an 15:24),1
15:20,15:20,RE 73778,Brandenburg Hbf (an 16:23),3
15:29,15:29,RE 3122,Cottbus Hbf (an 16:55),1
15:33,15:33,RE 3123,Hennigsdorf(b Berlin) (an 16:23),3
15:37,15:37,RE 73814,Brandenburg Hbf (an 16:33),
15:40,15:40,RE 73773,Frankfurt(Oder) (an 16:43),1
15:48,15:48,RB 18162,Potsdam Hbf (an 16:19),
15:49,15:49,RE 3724,Senftenberg (an 17:41),1
15:57,15:57,RE 73738,Magdeburg Hbf (an 17:50),3
16:02,16:02,RE 73733,Frankfurt(Oder) (an 17:18),1
16:12,16:12,RE 3729,Dessau Hbf (an 17:53),3
16:13,16:13,RB 18161,Berlin Ostbahnhof (an 16:21),2
16:18,16:18,RE 73815,Berlin Ostbahnhof (an 16:24),1
16:20,16:20,RE 73780,Brandenburg Hbf (an 17:19),3
16:29,16:29,RE 3124,Cottbus Hbf (an 17:55),1
16:33,16:33,RE 3125,Hennigsdorf(b Berlin) (an 17:23),4
16:37,16:37,RE 73816,Brandenburg Hbf (an 17:33),
16:40,16:40,RE 73775,Frankfurt(Oder) (an 17:43),1
16:48,16:48,RB 18164,Potsdam Hbf (an 17:19),
16:49,16:49,RE 3726,Senftenberg (an 18:41),1
16:57,16:57,RE 73740,Magdeburg Hbf (an 18:50),3
17:12,17:12,RE 3731,Dessau Hbf (an 18:53),3
17:20,17:20,RE 73782,Brandenburg Hbf (an 18:24),
17:29,17:29,RE 3126,Cottbus Hbf (an 18:55),1
17:33 (+40),18:13,RE 3127,Hennigsdorf(b Berlin) (an 18:23),3
17:37,17:37,RE 73818,Brandenburg Hbf (an 18:34),
17:48,17:48,RB 18166,Potsdam Hbf (an 18:19),
17:49 (+33),18:22,RE 3728,Senftenberg (an 19:41),1
17:57,17:57,RE 73742,Magdeburg Hbf (an 19:50),3
18:02,18:02,RE 73737,Frankfurt(Oder) (an 19:18),1
