Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:04,00:04,RE 3138,Bestensee (an 00:37),
00:05,00:05,RB 21962,Berlin Hbf (an 00:16),
00:11,00:11,RE 73826,Berlin Hbf (an 00:21),
00:11,00:11,RE 94749,Frankfurt(Oder) (an 01:18),3
00:17 (+2),00:19,RE 3745,Bad Belzig (an 01:31),7
00:17,00:17,RE 7,Baden-Baden (an 14:02),
00:17,00:17,RE 92745,Berlin Hbf (an 00:27),
00:43,00:43,RB 94796,Berkenbrück (an 23:52),
00:43,00:43,RE 91367,Potsdam Hbf (an 01:22),
00:50,00:50,RE 3141,Berlin-Charlottenburg (an 01:11),6
00:53,00:53,RB 21968,Berlin Hbf (an 01:04),
01:04,01:04,RE 3140,Cottbus Hbf (an 02:51),1
01:34,01:34,RE 93994,Frankfurt(Oder) (an 02:38),
01:34,01:34,RE 94791,Frankfurt(Oder) (an 02:38),1
01:38,01:38,RB 94752,Berlin Hbf (an 01:48),
01:38,01:38,RE 73752,Brandenburg Hbf (an 02:51),
01:38,01:38,RE 94752,Berlin-Wannsee (an 02:10),
01:44,01:44,RB 21800,Berlin Hbf (an 01:54),
01:55,01:55,RB 21969,Flughafen BER (an 02:15),3
02:18,02:18,RE 3701,Berlin Hbf (an 02:29),
02:18,02:18,RE 3703,Berlin-Wannsee (an 02:48),
02:44,02:44,RB 21802,Berlin Hbf (an 02:54),
03:48,03:48,ICE 646,Minden(Westf) (an 06:48),
04:04,04:04,RE 3705,Lübbenau(Spreewald) (an 04:57),
04:15,04:15,ICE 277,Chur (an 14:22),
04:23,04:23,RE 2,Dresden Hbf (an 18:33),
04:23,04:23,RE 3101,Berlin Hbf (an 04:33),
04:23,04:23,RE 73751,Frankfurt(Oder) (an 05:29),
04:23,04:23,RE 94751,Frankfurt(Oder) (an 05:29),
04:28,04:28,RE 94756,Berlin Hbf (an 04:37),
04:33,04:33,RB 21806,Berlin Hbf (an 04:44),
04:41,04:41,RE 73801,Frankfurt(Oder) (an 05:36),
04:51,04:51,RE 94716,Berlin-Wannsee (an 05:21),7
04:58,04:58,RE 3702,Lübbenau(Spreewald) (an 06:03),
05:04,05:04,RE 3707,Dessau Hbf (an 06:53),7
05:08 (+7),05:15,ICE 946,Köln Hbf (an 10:35),6
05:12,05:12,RE 93759,Potsdam Hbf (an 05:51),
05:12,05:12,RE 94758,Potsdam Hbf (an 05:51),
05:25,05:25,RE 3103,Hennigsdorf(b Berlin) (an 06:23),7
05:25,05:25,RE 95005,Berlin-Spandau (an 05:54),
05:28,05:28,RB 94753,Berkenbrück (an 06:11),
05:28,05:28,RE 93754,Frankfurt(Oder) (an 06:35),
05:38,05:38,RE 3102,Cottbus Hbf (an 06:56),1
05:49,05:49,RE 94718,Berlin-Wannsee (an 06:20),7
05:56,05:56,ICE 240,Utrecht Centraal (an 11:44),
05:57,05:57,RE 3704,Senftenberg (an 07:41),1
05:57,05:57,RE 94704,Lübbenau(Spreewald) (an 07:03),
05:59,05:59,EC 41,Konin (an 09:21),
06:11,06:11,RE 94713,Frankfurt(Oder) (an 07:18),1
06:12,06:12,RE 94760,Potsdam Hbf (an 06:51),7
06:15,06:15,ICE 279,Interlaken Ost (an 15:59),6
06:22 (+1),06:23,ICE 644,Köln Hbf (an 11:33),7
06:23,06:23,ES 453,Decin hl.n. (an 09:20),
06:25,06:25,RE 3105,Hennigsdorf(b Berlin) (an 07:23),7
06:31 (+1),06:32,IC 2432,Norddeich Mole (an 14:20),3
06:38,06:38,RE 3104,Cottbus Hbf (an 07:57),1
06:42,06:42,ICE 1548,Köln Hbf (an 12:16),6
06:48,06:48,RE 94755,Frankfurt(Oder) (an 07:47),
06:49,06:49,RE 94720,Berlin-Wannsee (an 07:20),6
06:54,06:54,RE 80426,Wegeleben (an 10:14),
06:58,06:58,RE 3706,Lübbenau(Spreewald) (an 08:03),2
07:04,07:04,RE 3711,Dessau Hbf (an 08:53),7
07:06,07:06,ICE 795,Frankfurt(Main)Süd (an 11:39),6
07:11,07:11,RE 94715,Frankfurt(Oder) (an 08:18),1
07:12,07:12,RE 94762,Potsdam Hbf (an 07:51),
07:19,07:19,ICE 944,Köln Hbf (an 12:33),6
07:25,07:25,RE 3107,Hennigsdorf(b Berlin) (an 08:23),7
07:38,07:38,RE 3106,Cottbus Hbf (an 08:56),1
07:48,07:48,RE 94757,Frankfurt(Oder) (an 08:43),
07:49,07:49,RE 94722,Berlin-Wannsee (an 08:20),
07:56,07:56,ICE 148,Utrecht Centraal (an 13:44),
07:58,07:58,RE 3708,Senftenberg (an 09:41),2
07:58,07:58,RE 95118,Lübben(Spreewald) (an 08:56),
08:00,08:00,EC 43,Warszawa Wschodnia (an 13:15),1
08:00,08:00,ICE 642,Köln Hbf (an 13:34),6
08:04,08:04,RE 3713,Dessau Hbf (an 09:53),7
08:11,08:11,RE 93718,Frankfurt(Oder) (an 09:18),
08:11,08:11,RE 94717,Frankfurt(Oder) (an 09:18),1
08:12,08:12,RB 94764,Berlin-Wannsee (an 08:41),
08:12,08:12,RE 94764,Potsdam Hbf (an 08:51),
08:17,08:17,ICE 371,Basel SBB (an 15:48),6
08:25,08:25,RE 3109,Hennigsdorf(b Berlin) (an 09:23),7
08:38,08:38,RE 3108,Cottbus Hbf (an 09:55),1
08:48,08:48,RE 94759,Frankfurt(Oder) (an 09:43),1
08:49,08:49,RE 94724,Berlin-Wannsee (an 09:20),
08:58,08:58,RE 3710,Senftenberg (an 10:41),2
09:01,09:01,EC 59,Przemysl Glowny (an 18:43),
09:04 (+1),09:05,RE 3715,Dessau Hbf (an 10:53),7
09:08,09:08,ICE 797,Fulda (an 12:43),3
09:11,09:11,RE 93720,Frankfurt(Oder) (an 10:18),
09:11,09:11,RE 94719,Frankfurt(Oder) (an 10:18),1
09:12,09:12,RE 94766,Potsdam Hbf (an 09:51),
09:19,09:19,ICE 942,Köln Hbf (an 14:32),6
09:25 (+2),09:27,RE 3111,Hennigsdorf(b Berlin) (an 10:23),7
09:38,09:38,RE 3110,Cottbus Hbf (an 10:55),1
09:47,09:47,ICE 146,Utrecht Centraal (an 15:44),6
09:48,09:48,RB 94761,Frankfurt(Oder) (an 10:43),
09:48,09:48,RE 94761,Frankfurt(Oder) (an 10:43),
09:49,09:49,RE 94726,Berlin-Wannsee (an 10:20),
09:58,09:58,RE 3712,Senftenberg (an 11:41),2
09:58,09:58,RE 94712,Lübben(Spreewald) (an 10:56),
10:00,10:00,EC 45,Warszawa Wschodnia (an 15:15),1
10:04,10:04,RE 3717,Dessau Hbf (an 11:53),7
10:11,10:11,RE 93722,Frankfurt(Oder) (an 11:18),
10:11,10:11,RE 94721,Frankfurt(Oder) (an 11:18),1
10:12,10:12,RE 94768,Potsdam Hbf (an 10:51),7
10:17,10:17,ICE 373,Chur (an 20:22),6
10:24 (+5),10:29,ICE 640,Köln Hbf (an 15:34),7
10:25,10:25,RE 3113,Hennigsdorf(b Berlin) (an 11:23),6
10:38,10:38,RE 3112,Cottbus Hbf (an 11:55),1
10:48,10:48,RE 94763,Frankfurt(Oder) (an 11:43),1
10:49,10:49,RE 94728,Berlin-Wannsee (an 11:20),7
10:58,10:58,RE 3714,Senftenberg (an 12:41),2
11:04,11:04,RE 3719,Dessau Hbf (an 12:53),7
11:06,11:06,ICE 799,Frankfurt(Main)Süd (an 15:39),3
11:11,11:11,RE 93724,Frankfurt(Oder) (an 12:18),
11:11,11:11,RE 94723,Frankfurt(Oder) (an 12:18),1
11:12,11:12,RE 94770,Potsdam Hbf (an 11:51),7
11:20,11:20,ICE 940,Köln Hbf (an 16:33),6
11:25,11:25,RE 3115,Hennigsdorf(b Berlin) (an 12:23),7
11:38,11:38,RE 3114,Cottbus Hbf (an 12:55),1
11:48,11:48,RE 94765,Frankfurt(Oder) (an 12:43),
11:49,11:49,RE 94730,Berlin-Wannsee (an 12:20),
11:56,11:56,ICE 144,Utrecht Centraal (an 17:44),
11:58 (+1),11:59,RE 3716,Senftenberg (an 13:41),2
12:00,12:00,EC 47,Warszawa Wschodnia (an 17:15),1
12:04,12:04,RE 3721,Dessau Hbf (an 13:53),7
12:11,12:11,RE 93726,Frankfurt(Oder) (an 13:18),
12:11,12:11,RE 94725,Frankfurt(Oder) (an 13:18),1
12:12,12:12,RB 94772,Potsdam Hbf (an 12:51),
12:12,12:12,RE 94772,Potsdam Hbf (an 12:51),
12:17,12:17,ICE 375,Interlaken Ost (an 22:00),6
12:25,12:25,RE 3117,Hennigsdorf(b Berlin) (an 13:23),7
12:30,12:30,ICE 548,Köln Hbf (an 17:35),6
12:38,12:38,RE 3116,Cottbus Hbf (an 13:55),1
12:48,12:48,RE 62112,Frankfurt(Oder) (an 13:43),
12:48,12:48,RE 94767,Frankfurt(Oder) (an 13:43),1
12:49,12:49,RE 94732,Berlin-Wannsee (an 13:20),7
12:58,12:58,RE 3718,Senftenberg (an 14:41),3
13:00,13:00,EC 57,Przemysl Glowny (an 22:43),1
13:04,13:04,RE 3723,Dessau Hbf (an 14:53),7
13:06 (+13),13:19,ICE 993,Fulda (an 16:43),3
13:11,13:11,RE 93728,Frankfurt(Oder) (an 14:18),
13:11,13:11,RE 94727,Frankfurt(Oder) (an 14:18),
13:12,13:12,RE 94774,Potsdam Hbf (an 13:51),
13:18,13:18,ICE 848,Köln Hbf (an 18:33),3
13:25,13:25,RE 3119,Hennigsdorf(b Berlin) (an 14:23),7
13:38,13:38,RE 3118,Cottbus Hbf (an 14:55),1
13:48,13:48,RE 94769,Frankfurt(Oder) (an 14:43),
13:49,13:49,RE 94734,Berlin-Wannsee (an 14:20),
13:56,13:56,ICE 142,Amsterdam Centraal (an 20:15),
13:58 (+4),14:02,RE 3720,Senftenberg (an 15:41),2
14:00,14:00,EC 49,Warszawa Wschodnia (an 19:15),1
14:04 (+1),14:05,RE 3725,Dessau Hbf (an 15:53),7
14:11,14:11,RE 93730,Frankfurt(Oder) (an 15:18),
14:11,14:11,RE 94729,Frankfurt(Oder) (an 15:18),1
14:12,14:12,RE 73835,Potsdam Hbf (an 14:51),
14:12 (+1),14:13,RE 94776,Potsdam Hbf (an 14:51),7
14:16 (+1),14:17,ICE 377,Basel SBB (an 21:48),6
14:22,14:22,ICE 546,Köln Hbf (an 19:35),3
14:25 (+1),14:26,RE 3121,Hennigsdorf(b Berlin) (an 15:23),7
14:38,14:38,RE 3120,Cottbus Hbf (an 15:55),1
14:48,14:48,RE 94771,Frankfurt(Oder) (an 15:43),1
14:49,14:49,RE 94736,Berlin-Wannsee (an 15:20),7
14:53,14:53,IC 2034,Emden Hbf (an 21:38),6
14:58,14:58,RE 3722,Senftenberg (an 16:41),2
15:00,15:00,EC 231,Gdynia Glowna (an 20:43),1
15:04 (+2),15:06,RE 3727,Dessau Hbf (an 16:53),7
15:06,15:06,ICE 995,Stuttgart Hbf (an 21:29),6
15:11,15:11,RE 93732,Frankfurt(Oder) (an 16:18),
15:11,15:11,RE 94731,Frankfurt(Oder) (an 16:18),1
15:12,15:12,RE 94778,Potsdam Hbf (an 15:51),7
15:20,15:20,ICE 846,Köln Hbf (an 20:32),6
15:25,15:25,RE 3123,Hennigsdorf(b Berlin) (an 16:23),7
15:38,15:38,RE 3122,Cottbus Hbf (an 16:55),1
15:48 (+2),15:50,RE 94773,Frankfurt(Oder) (an 16:43),1
15:49 (+1),15:50,RB 94738,Berlin-Wannsee (an 16:20),
15:49,15:49,RE 94738,Berlin-Wannsee (an 16:20),7
15:56,15:56,ICE 140,Amsterdam Centraal (an 22:15),
15:58 (+3),16:01,RE 3724,Senftenberg (an 17:41),2
16:01,16:01,EC 247,Warszawa Wschodnia (an 21:19),1
16:04 (+1),16:05,RE 3729,Dessau Hbf (an 17:53),7
16:11,16:11,RE 93734,Frankfurt(Oder) (an 17:18),
16:11,16:11,RE 94733,Frankfurt(Oder) (an 17:18),1
16:12 (+1),16:13,RB 94780,Potsdam Hbf (an 16:51),7
16:12,16:12,RE 73839,Potsdam Hbf (an 16:51),
16:15 (+1),16:16,ICE 379,Karlsruhe Hbf (an 21:59),6
16:25,16:25,RE 3125,Hennigsdorf(b Berlin) (an 17:23),7
16:38,16:38,RE 3124,Cottbus Hbf (an 17:55),1
16:48,16:48,RE 94775,Frankfurt(Oder) (an 17:43),1
16:49,16:49,RB 94740,Berlin-Wannsee (an 17:20),
16:49,16:49,RE 94740,Berlin-Wannsee (an 17:20),7
16:58,16:58,ICE 844,Köln Hbf (an 22:33),6
16:58,16:58,RE 3726,Senftenberg (an 18:41),2
17:00,17:00,EC 55,Krakow Glowny (an 23:44),1
17:04,17:04,RE 3731,Dessau Hbf (an 18:53),7
17:06 (+1),17:07,ICE 997,Frankfurt(Main)Hbf (an 21:40),6
17:11,17:11,RE 93736,Frankfurt(Oder) (an 18:18),
17:11,17:11,RE 94735,Frankfurt(Oder) (an 18:18),1
17:12,17:12,RB 94782,Potsdam Hbf (an 17:51),
17:12,17:12,RE 94782,Potsdam Hbf (an 17:51),7
17:25 (+23),17:48,RE 3127,Hennigsdorf(b Berlin) (an 18:23),7
17:36,17:36,ICE 742,Münster(Westf)Hbf (an 21:35),6
17:38,17:38,RE 3126,Cottbus Hbf (an 18:55),1
17:48,17:48,RE 94777,Frankfurt(Oder) (an 18:43),1
17:49,17:49,RE 94742,Berlin-Wannsee (an 18:20),7
17:58,17:58,RE 3728,Senftenberg (an 19:41),2
18:00,18:00,EC 249,Warszawa Wschodnia (an 23:15),1
18:04 (+8),18:12,RE 3733,Dessau Hbf (an 19:53),6
18:11,18:11,RE 93738,Frankfurt(Oder) (an 19:18),
18:11,18:11,RE 94737,Frankfurt(Oder) (an 19:18),1
18:12,18:12,RE 73843,Potsdam Hbf (an 18:51),
18:12,18:12,RE 94784,Potsdam Hbf (an 18:51),7
18:15,18:15,ICE 677,Karlsruhe Hbf (an 23:59),6
18:25,18:25,RE 3129,Hennigsdorf(b Berlin) (an 19:23),7
18:38,18:38,RE 3128,Cottbus Hbf (an 19:55),1
18:48,18:48,RB 94779,Frankfurt(Oder) (an 19:47),1
18:48,18:48,RE 94779,Frankfurt(Oder) (an 19:47),1
18:49,18:49,RE 94744,Berlin-Wannsee (an 19:20),7
18:58,18:58,RE 3730,Senftenberg (an 20:41),1
19:03 (+1),19:04,IC 2431,Cottbus Hbf (an 20:19),1
19:04 (+28),19:32,RE 3735,Dessau Hbf (an 20:53),7
19:06,19:06,ICE 999,Kassel-Wilhelmshöhe (an 22:13),6
19:11,19:11,RB 94739,Frankfurt(Oder) (an 20:18),
