Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:00 (+5),00:05,ICE 809,Hamburg-Altona (ab 21:36),4
00:08,00:08,RE 3360,Lutherstadt Wittenberg Hbf (ab 22:52),
00:15 (+8),00:23,ICE 1500,München Hbf (ab 20:21),7
00:22 (+55),01:17,ICE 592,München Hbf (ab 16:45),6
00:29 (+49),01:18,ICE 947,Düsseldorf Hbf (ab 19:50),5
00:29 (+49),01:18,ICE 957,Köln Hbf (ab 19:38),5
00:47,00:47,RE 3,Marzling (ab 06:33),
00:59,00:59,RB 21967,Eisenach Hbf (ab 11:13),3
03:14,03:14,RB 21803,Berlin Hbf (ab 03:07),
03:49,03:49,RB 21805,Berlin Hbf (ab 03:42),
04:29,04:29,RB 21809,Berlin Hbf (ab 04:22),
04:44,04:44,RB 21811,Berlin Hbf (ab 04:37),
04:52,04:52,RE 62040,Nauen (ab 04:03),3
05:04,05:04,RE 62003,Baruth(Mark) (ab 04:19),8
05:08,05:08,RE 3302,Falkenberg(Elster) (ab 03:40),
05:14,05:14,FEX,Ludwigsfelde (ab 23:32),
05:15,05:15,RE 3144,Berlin Hbf (ab 05:09),4
05:15,05:15,RE 4,Düsseldorf Hbf (ab 00:21),
05:23,05:23,RE 4351,Neustrelitz Hbf (ab 03:49),
05:32,05:32,ICE 2837,Berlin Gesundbrunnen (ab 05:16),
05:32 (+2),05:34,ICE 2843,Berlin Gesundbrunnen (ab 05:16),5
05:32 (+2),05:34,ICE 2853,Berlin Gesundbrunnen (ab 05:16),5
05:32 (+1),05:33,ICE 593,Berlin Gesundbrunnen (ab 05:16),5
05:39,05:39,RE 3341,Schwedt(Oder) (ab 04:04),4
05:40,05:40,ICE 1501,Berlin Gesundbrunnen (ab 05:26),5
05:40 (+5),05:45,ICE 2793,Berlin Gesundbrunnen (ab 05:26),
05:42,05:42,RE 3167,Jüterbog (ab 05:02),
05:47 (+25),06:12,ICE 1541,Köln Hbf (ab 23:27),5
05:49,05:49,RE 62000,Wittenberge (ab 04:02),
06:05,06:05,RE 62005,Elsterwerda (ab 04:29),8
06:09,06:09,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),6
06:13,06:13,RE 3164,Stendal Hbf (ab 04:48),5
06:24,06:24,ICE 29004,Donauwörth (ab 00:11),
06:24,06:24,ICE 904,München Hbf (ab 23:12),6
06:33 (+1),06:34,ICE 503,Berlin Gesundbrunnen (ab 06:16),5
06:40 (+3),06:43,ICE 1003,Berlin Gesundbrunnen (ab 06:26),5
06:41,06:41,RE 3147,Falkenberg(Elster) (ab 05:14),6
