Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:22,00:22,RE 3319,Stralsund Hbf (ab 21:10),
00:26,00:26,RE 3360,Lutherstadt Wittenberg Hbf (ab 22:52),
00:26,00:26,RE 3366,Teltow (ab 00:00),
00:33,00:33,ICE 1500,Nürnberg Hbf (ab 21:36),8
00:44 (+2),00:46,RE 3141,Cottbus Hbf (ab 23:03),7
04:22,04:22,RE 3340,Berlin Hbf (ab 04:18),9
04:37,04:37,RE 3369,Eberswalde Hbf (ab 04:03),
04:51,04:51,RE 4350,Berlin Hbf (ab 04:46),9
05:03,05:03,RE 4351,Neustrelitz Hbf (ab 03:49),6
05:19,05:19,RE 3102,Nauen (ab 04:39),10
05:22,05:22,RE 3341,Schwedt(Oder) (ab 04:04),
05:27,05:27,RE 3302,Jüterbog (ab 04:22),9
05:33,05:33,RE 3103,Cottbus Hbf (ab 04:00),7
05:33,05:33,RE 92303,Cottbus Hbf (ab 04:00),
05:46,05:46,RE 3377,Angermünde (ab 04:55),9
06:03,06:03,RE 3503,Neubrandenburg (ab 04:27),6
06:18,06:18,RE 3104,Nauen (ab 05:39),10
06:22 (+1),06:23,RE 3301,Pasewalk (ab 04:44),6
06:28 (+1),06:29,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),10
06:30 (+122),08:32,ES 453,Bruxelles Midi (ab 19:22),8
06:35,06:35,NEB 61080,Klosterfelde (ab 06:02),
06:36,06:36,RE 3105,Cottbus Hbf (ab 04:57),7
06:37 (+3),06:40,ICE 904,München Hbf (ab 23:12),10
06:51,06:51,RE 4352,Berlin Südkreuz (ab 06:34),10
06:57,06:57,RE 3331,Angermünde (ab 06:01),8
06:58,06:58,ICE 1272,Frankfurt(Main)Hbf (ab 23:35),
06:58 (+36),07:34,ICE 2836,Frankfurt(M) Flughafen Fernbf (ab 00:04),
06:58,06:58,ICE 2898,Frankfurt(Main)Hbf (ab 23:35),
07:03 (+33),07:36,RE 4353,Rostock Hbf (ab 04:34),6
07:18,07:18,RE 3106,Nauen (ab 06:39),10
07:21,07:21,RE 3343,Schwedt(Oder) (ab 06:04),6
07:28,07:28,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),9
07:38,07:38,RE 3107,Cottbus Hbf (ab 06:03),7
07:44,07:44,NEB 61082,Wandlitzsee (ab 07:18),
07:44,07:44,RB 61082,Wandlitzsee (ab 07:18),
07:51 (+2),07:53,RE 3506,Berlin Südkreuz (ab 07:34),10
07:58,07:58,D 10301,Stockholm Central (ab 16:25),
07:58,07:58,D 301,Malmö Central (ab 21:55),
07:58,07:58,RE 3335,Angermünde (ab 07:10),
08:03 (+7),08:10,RE 3505,Grimmen (ab 05:24),
08:14,08:14,ICE 2818,Bitterfeld (ab 07:02),
08:14,08:14,ICE 698,Rostock Hbf (ab 07:04),8
08:22,08:22,RE 3303,Stralsund Hbf (ab 05:10),6
08:23,08:23,RE 3108,Nauen (ab 07:39),10
08:27 (+9),08:36,RE 3344,Lutherstadt Wittenberg Hbf (ab 06:53),8
08:36,08:36,RE 3109,Cottbus Hbf (ab 07:04),7
08:51,08:51,RE 4354,Berlin Südkreuz (ab 08:34),10
08:56 (+17),09:13,EN 345,Stockholm Central (ab 17:29),10
09:02 (+1),09:03,ICE 936,Eisenach Hbf (ab 06:37),7
09:03 (+8),09:11,RE 4355,Rostock Hbf (ab 06:34),6
09:19 (+48),10:07,RE 3110,Nauen (ab 08:39),8
09:21,09:21,RE 3345,Schwedt(Oder) (ab 08:04),6
09:28,09:28,RE 3306,Luckenwalde (ab 08:35),
09:31 (+4),09:35,ICE 1104,München Hbf (ab 05:17),8
09:36,09:36,RE 3111,Cottbus Hbf (ab 08:04),7
09:51,09:51,RE 3508,Berlin Südkreuz (ab 09:34),9
10:02 (+10),10:12,RE 3507,Grimmen (ab 07:24),6
10:19,10:19,RE 3112,Nauen (ab 09:39),10
10:22 (+3),10:25,RE 3305,Stralsund Hbf (ab 07:10),6
10:28 (+1),10:29,RE 3346,Lutherstadt Wittenberg Hbf (ab 08:52),9
10:31 (+19),10:50,ICE 1604,München Hbf (ab 06:19),8
10:36,10:36,RE 3113,Cottbus Hbf (ab 09:03),7
10:51,10:51,RE 4356,Berlin Südkreuz (ab 10:34),10
10:54 (+1),10:55,ICE 839,Stralsund Hbf (ab 08:07),6
