Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:05,00:05,RB 21962,Berlin Hbf (an 00:08),4
00:12,00:12,RB 62086,Berlin Hbf (an 00:15),4
00:16,00:16,RE 3366,Thyrow (an 23:43),
00:20,00:20,RB 21964,Berlin Hbf (an 00:23),4
00:36,00:36,RB 21966,Berlin Hbf (an 00:39),4
00:43,00:43,RE 3363,Jüterbog (an 01:41),2
00:50,00:50,RB 21968,Berlin Hbf (an 00:53),4
01:41,01:41,RB 21800,Berlin Hbf (an 01:44),4
04:49,04:49,RE 62040,Elsterwerda (an 06:29),1
05:10,05:10,RE 62003,Wittenberge (an 06:56),
05:12,05:12,RE 3144,Falkenberg(Elster) (an 06:44),2
05:15 (+4),05:19,RE 3302,Stralsund Hbf (an 08:45),3
05:17,05:17,RE 4351,Bad Kleinen (an 21:57),2
05:35 (+2),05:37,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),1
05:41,05:41,RE 3504,Stralsund Hbf (an 08:51),3
05:41,05:41,RE 5,Stralsund Hbf (an 22:51),
05:46,05:46,RE 62000,Elsterwerda (an 07:15),1
05:48,05:48,RE 3167,Stendal Hbf (an 07:13),
05:50,05:50,RB 18501,Berlin Hbf (an 05:53),4
06:10,06:10,RE 3164,Jüterbog (an 06:54),2
06:11,06:11,RB 18500,Lübbenau(Spreewald) (an 07:16),1
06:12 (+1),06:13,RE 62005,Wismar (an 09:37),4
06:16 (+1),06:17,RE 3342,Schwedt(Oder) (an 07:55),3
06:18,06:18,RE 3503,Sargans (an 22:24),2
06:41,06:41,RE 4352,Rostock Hbf (an 09:23),3
06:43,06:43,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),2
06:47,06:47,RE 3147,Berlin-Spandau (an 07:04),
06:48,06:48,RE 62002,Elsterwerda (an 08:31),1
07:10 (+1),07:11,RE 62007,Wittenberge (an 08:56),4
07:11,07:11,RB 18502,Lübbenau(Spreewald) (an 08:14),1
07:11,07:11,RE 20,Cottbus Hbf (an 22:44),
07:12,07:12,RE 3146,Falkenberg(Elster) (an 08:44),2
