Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
04:05,04:05,RB 18343,Eberswalde Hbf (ab 03:34),4
04:54,04:54,RB 18300,Wünsdorf-Waldstadt (ab 03:43),3
05:06,05:06,RB 18303,Eberswalde Hbf (ab 04:35),4
11:30,11:30,RB 18215,Oranienburg (ab 11:09),4
19:30,19:30,RB 18228,Ludwigsfelde (ab 18:38),3
19:48,19:48,RB 61130,Templin Stadt (ab 18:33),4
20:01,20:01,RB 61131,Berlin Ostkreuz (ab 19:48),3
20:48,20:48,RB 61132,Templin Stadt (ab 19:33),4
22:30,22:30,RB 18237,Oranienburg (ab 22:09),4
22:54,22:54,RB 18336,Blankenfelde(Teltow-Fläming) (ab 22:09),3
23:48,23:48,RB 61138,Templin Stadt (ab 22:33),4
