Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:02,00:02,RE 3138,Hennigsdorf(b Berlin) (ab 23:00),1
00:09,00:09,RE 73826,Frankfurt(Oder) (ab 23:07),6
00:15 (+5),00:20,RE 3745,Flensburg (ab 12:22),7
00:15,00:15,RE 7,Heimenkirch (ab 05:19),
00:23 (+18),00:41,ICE 901,Hamburg-Altona (ab 21:26),1
00:41,00:41,RB 94796,Frankfurt(Oder) (ab 23:32),
00:41,00:41,RE 91367,Frankfurt(Oder) (ab 23:32),
01:03,01:03,RE 3140,Berlin-Charlottenburg (ab 00:42),
01:14,01:14,RE 3742,Dessau Hbf (ab 23:23),
01:17,01:17,RE 3141,Cottbus Hbf (ab 23:10),
01:33,01:33,RE 93994,Potsdam Hbf (ab 00:53),
01:33,01:33,RE 94791,Potsdam Hbf (ab 00:53),
01:36,01:36,RE 73752,Frankfurt(Oder) (ab 00:29),6
01:36,01:36,RE 93453,Frankfurt(Oder) (ab 00:29),
01:40 (+4),01:44,ICE 1707,Hamburg-Altona (ab 22:34),2
04:02,04:02,RE 3705,Berlin Ostkreuz (ab 03:59),7
04:20,04:20,RE 3101,Berlin Ostkreuz (ab 04:16),7
04:21 (+10),04:31,RE 73751,Berlin Zoologischer Garten (ab 04:04),
04:31,04:31,FEX,Berlin Potsdamer Platz (ab 14:56),
04:31,04:31,RE 21806,Flughafen BER (ab 04:10),
04:49,04:49,RE 94716,Frankfurt(Oder) (ab 03:38),7
05:02,05:02,RE 3707,Calau(Nl) (ab 03:32),7
05:10,05:10,RE 93759,Frankfurt(Oder) (ab 04:15),
05:20,05:20,FEX,Berlin Ostkreuz (ab 04:28),
05:23,05:23,RE 3103,Cottbus Hbf (ab 04:00),7
05:26,05:26,RE 93754,Berlin Zoologischer Garten (ab 05:09),
05:36,05:36,RE 3102,Hennigsdorf(b Berlin) (ab 04:33),
05:44,05:44,RE 93719,Eisenhüttenstadt (ab 04:21),
05:55,05:55,RE 94704,Dessau Hbf (ab 04:05),
06:05,06:05,EC 430,Przemysl Glowny (ab 18:49),7
06:09,06:09,RE 94713,Berlin-Wannsee (ab 05:39),1
06:10,06:10,RE 94760,Frankfurt(Oder) (ab 05:08),7
06:23,06:23,RE 3105,Cottbus Hbf (ab 04:57),7
06:36,06:36,RE 3104,Hennigsdorf(b Berlin) (ab 05:35),1
06:46,06:46,RE 94755,Potsdam Hbf (ab 06:10),1
06:47 (+2),06:49,RE 94720,Frankfurt(Oder) (ab 05:42),6
06:56,06:56,RE 3706,Dessau Hbf (ab 05:05),2
07:02 (+15),07:17,ICE 1272,Frankfurt(Main)Hbf (ab 23:04),3
07:02 (+11),07:13,RE 3711,Senftenberg (ab 05:11),7
07:09,07:09,RE 94715,Berlin-Wannsee (ab 06:39),1
07:09 (+2),07:11,RE 94762,Frankfurt(Oder) (ab 06:11),7
07:23,07:23,RE 3107,Cottbus Hbf (ab 06:07),7
07:36,07:36,RE 3106,Hennigsdorf(b Berlin) (ab 06:35),1
07:41 (+133),09:54,IC 60409,Frankfurt(Main)Süd (ab 00:28),6
07:41 (+133),09:54,NJ 409,Frankfurt(Main)Süd (ab 00:28),6
07:46 (+1),07:47,RE 94757,Potsdam Hbf (ab 07:10),1
07:47,07:47,RE 94722,Frankfurt(Oder) (ab 06:42),7
07:56 (+1),07:57,RE 3708,Dessau Hbf (ab 06:05),2
