Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:02 (+11),00:13,RE 73749,Eisenhüttenstadt (an 01:41),1
00:14 (+2),00:16,RB 21962,Berlin-Charlottenburg (an 00:26),4
00:19 (+2),00:21,RE 73826,Berlin Zoologischer Garten (an 00:28),4
00:25,00:25,RE 3745,Bad Belzig (an 01:31),4
00:47 (+26),01:13,RE 3141,Berlin-Charlottenburg (an 01:00),3
00:51,00:51,RE 73796,Magdeburg Hbf (an 02:48),3
00:55,00:55,RE 3140,Cottbus Hbf (an 02:40),1
01:07,01:07,RE 3742,Berlin Ostkreuz (an 01:20),1
01:46,01:46,RE 73752,Brandenburg Hbf (an 02:51),3
02:41,02:41,RE 73793,Frankfurt(Oder) (an 03:55),1
03:03,03:03,RE 73754,Magdeburg Hbf (an 05:08),3
04:14,04:14,RE 73751,Frankfurt(Oder) (an 05:29),1
04:33,04:33,RE 73801,Frankfurt(Oder) (an 05:36),1
04:35,04:35,RE 73756,Brandenburg Hbf (an 05:33),3
04:42,04:42,RB 21813,Flughafen BER (an 05:14),1
05:12,05:12,RE 3707,Dessau Hbf (an 06:53),3
05:19,05:19,RE 73753,Frankfurt(Oder) (an 06:35),1
05:20,05:20,RE 73758,Brandenburg Hbf (an 06:19),3
05:33,05:33,RE 3103,Hennigsdorf(b Berlin) (an 06:23),3
05:48,05:48,RE 3704,Senftenberg (an 07:41),1
05:57,05:57,RE 73718,Magdeburg Hbf (an 07:50),3
06:29,06:29,RE 3104,Cottbus Hbf (an 07:57),1
06:33,06:33,RE 3105,Berlin-Spandau (an 06:54),
06:57,06:57,RE 73720,Magdeburg Hbf (an 08:50),3
07:02,07:02,RE 73715,Frankfurt(Oder) (an 08:18),1
07:12,07:12,RE 3711,Dessau Hbf (an 08:53),3
07:20,07:20,RE 73762,Brandenburg Hbf (an 08:23),3
07:29 (+3),07:32,RE 3106,Cottbus Hbf (an 08:56),1
07:33 (+6),07:39,RE 3107,Hennigsdorf(b Berlin) (an 08:23),3
07:40,07:40,RE 73757,Frankfurt(Oder) (an 08:43),1
07:49,07:49,RE 3708,Senftenberg (an 09:41),1
07:57,07:57,RE 73722,Magdeburg Hbf (an 09:50),4
08:02,08:02,RE 73717,Frankfurt(Oder) (an 09:18),1
08:12,08:12,RE 3713,Berlin-Wannsee (an 08:34),
08:20,08:20,RE 73764,Brandenburg Hbf (an 09:19),3
08:29,08:29,RE 3108,Cottbus Hbf (an 09:55),1
08:33,08:33,RE 3109,Hennigsdorf(b Berlin) (an 09:23),4
08:40,08:40,RE 73759,Frankfurt(Oder) (an 09:43),1
08:49,08:49,RE 3710,Senftenberg (an 10:41),1
08:57,08:57,RE 73724,Magdeburg Hbf (an 10:50),3
09:02,09:02,RE 73719,Frankfurt(Oder) (an 10:18),1
09:12,09:12,RE 3715,Dessau Hbf (an 10:53),3
09:20,09:20,RE 73766,Berlin-Charlottenburg (an 09:32),
09:29,09:29,RE 3110,Cottbus Hbf (an 10:55),1
09:33,09:33,RE 3111,Hennigsdorf(b Berlin) (an 10:23),3
09:40,09:40,RE 73761,Frankfurt(Oder) (an 10:43),2
09:49,09:49,RE 3712,Senftenberg (an 11:41),1
09:57,09:57,RE 73726,Magdeburg Hbf (an 11:50),3
10:02,10:02,RE 73721,Frankfurt(Oder) (an 11:18),1
10:12,10:12,RE 3717,Dessau Hbf (an 11:53),4
10:20,10:20,RE 73768,Brandenburg Hbf (an 11:19),3
10:29,10:29,RE 3112,Cottbus Hbf (an 11:55),1
10:33,10:33,RE 3113,Hennigsdorf(b Berlin) (an 11:23),4
10:40,10:40,RE 73763,Frankfurt(Oder) (an 11:43),1
10:49,10:49,RE 3714,Senftenberg (an 12:41),1
10:57,10:57,RE 73728,Magdeburg Hbf (an 12:50),3
11:02,11:02,RE 73723,Frankfurt(Oder) (an 12:18),1
11:12,11:12,RE 3719,Dessau Hbf (an 12:53),3
11:20,11:20,RE 73770,Potsdam Hbf (an 11:51),
