Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:02,00:02,RE 3138,Hennigsdorf(b Berlin) (ab 23:00),
00:09,00:09,RE 73826,Frankfurt(Oder) (ab 23:07),
00:09,00:09,RE 94749,Potsdam Hbf (ab 23:32),
00:15,00:15,RE 3745,Senftenberg (ab 22:26),
00:15,00:15,RE 7,Gera Hbf (ab 06:17),
00:23,00:23,ICE 901,Hamburg-Altona (ab 21:26),1
01:02 (+1),01:03,RE 3140,Berlin-Charlottenburg (ab 00:42),1
01:05 (+15),01:20,ICE 947,Köln Hbf (ab 19:27),3
01:14,01:14,RE 3742,Michendorf (ab 00:28),
01:17,01:17,RE 3141,Cottbus Hbf (ab 23:10),6
01:40 (+127),03:47,ICE 1707,Hamburg-Altona (ab 22:34),2
01:42,01:42,FEX,Menzingen(Baden) (ab 15:20),
01:53,01:53,RB 21969,Eisenach Hbf (ab 12:13),3
05:02 (+1),05:03,RE 3707,Lübbenau(Spreewald) (ab 03:53),7
05:10 (+1),05:11,RE 94758,Frankfurt(Oder) (ab 04:15),
05:23 (+1),05:24,RE 3103,Cottbus Hbf (ab 04:00),7
05:36,05:36,RE 3102,Hennigsdorf(b Berlin) (ab 04:33),1
05:44 (+1),05:45,RE 94718,Frankfurt(Oder) (ab 04:39),
05:55,05:55,RE 3704,Dessau Hbf (ab 04:05),1
06:05 (+7),06:12,EC 430,Przemysl Glowny (ab 18:49),7
06:09,06:09,RE 94713,Berlin-Wannsee (ab 05:39),
06:10,06:10,RE 94760,Frankfurt(Oder) (ab 05:08),
06:23 (+1),06:24,RE 3105,Cottbus Hbf (ab 04:57),7
06:36,06:36,RE 3104,Hennigsdorf(b Berlin) (ab 05:35),1
06:46,06:46,RE 94755,Potsdam Hbf (ab 06:10),
06:47 (+1),06:48,RE 94720,Frankfurt(Oder) (ab 05:42),
06:56,06:56,RE 3706,Dessau Hbf (ab 05:05),2
07:02,07:02,ICE 1272,Frankfurt(Main)Hbf (ab 23:04),3
07:02 (+1),07:03,RE 3711,Senftenberg (ab 05:11),7
07:09,07:09,RE 94715,Berlin-Wannsee (ab 06:39),
07:09 (+1),07:10,RE 94762,Frankfurt(Oder) (ab 06:11),
07:23,07:23,RE 3107,Cottbus Hbf (ab 06:07),7
07:36,07:36,RE 3106,Hennigsdorf(b Berlin) (ab 06:35),1
07:46,07:46,RE 94757,Potsdam Hbf (ab 07:10),
07:47,07:47,RE 94722,Frankfurt(Oder) (ab 06:42),
07:56 (+140),10:16,IC 60409,Zürich HB (ab 19:59),6
07:56 (+140),10:16,NJ 409,Zürich HB (ab 19:59),6
07:56,07:56,RE 3708,Dessau Hbf (ab 06:05),2
08:09,08:09,RB 94764,Frankfurt(Oder) (ab 07:11),
08:09,08:09,RE 94717,Berlin-Wannsee (ab 07:39),
08:09 (+1),08:10,RE 94764,Frankfurt(Oder) (ab 07:11),
08:23 (+1),08:24,RE 3109,Cottbus Hbf (ab 07:03),7
08:36,08:36,RE 3108,Hennigsdorf(b Berlin) (ab 07:35),1
08:46 (+2),08:48,RE 94759,Potsdam Hbf (ab 08:10),
08:47 (+1),08:48,RE 94724,Frankfurt(Oder) (ab 07:41),
08:56,08:56,RE 3710,Dessau Hbf (ab 07:05),2
09:02,09:02,RE 3715,Senftenberg (ab 07:14),7
09:03,09:03,ICE 841,Hannover Hbf (ab 06:32),2
09:09,09:09,RE 93720,Berlin-Wannsee (ab 08:39),
09:09,09:09,RE 94719,Berlin-Wannsee (ab 08:39),
09:10,09:10,RE 94766,Frankfurt(Oder) (ab 08:11),
09:23,09:23,RE 3111,Cottbus Hbf (ab 08:04),7
09:36 Ausfall,--:--,RE 3110,Hennigsdorf(b Berlin) (ab 08:35),1
09:46,09:46,RB 94761,Potsdam Hbf (ab 09:10),
09:46,09:46,RE 94761,Potsdam Hbf (ab 09:10),
09:47,09:47,RE 94726,Frankfurt(Oder) (ab 08:38),
09:56,09:56,RE 3712,Dessau Hbf (ab 08:05),2
10:02,10:02,RE 3717,Senftenberg (ab 08:14),7
10:09,10:09,RE 93722,Berlin-Wannsee (ab 09:39),
10:09,10:09,RE 94721,Berlin-Wannsee (ab 09:39),
10:09,10:09,RE 94768,Frankfurt(Oder) (ab 09:08),
10:23 (+1),10:24,RE 3113,Cottbus Hbf (ab 09:03),7
10:34,10:34,ICE 843,Köln Hbf (ab 05:26),2
10:36,10:36,RE 3112,Hennigsdorf(b Berlin) (ab 09:35),1
10:46 (+3),10:49,RE 94763,Potsdam Hbf (ab 10:10),
10:47 (+1),10:48,RE 94728,Frankfurt(Oder) (ab 09:38),
10:49,10:49,ICE 996,Kassel-Wilhelmshöhe (ab 07:49),3
10:56,10:56,RE 3714,Dessau Hbf (ab 09:05),2
11:01 (+2),11:03,EC 54,Krakow Glowny (ab 04:07),6
11:02,11:02,RE 3719,Senftenberg (ab 09:14),7
11:09,11:09,RE 93724,Berlin-Wannsee (ab 10:39),
11:09,11:09,RE 94723,Berlin-Wannsee (ab 10:39),
11:09,11:09,RE 94770,Frankfurt(Oder) (ab 10:07),
