Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:04,00:04,RE 2,München Hbf (an 22:19),
00:05,00:05,FEX,Bruchsal (an 18:05),
00:05,00:05,RB 21962,Berlin Hbf (an 00:16),
00:11,00:11,RE 73826,Berlin Hbf (an 00:21),6
00:11,00:11,RE 90086,Frankfurt(Oder) (an 01:18),
00:11,00:11,RE 93249,Frankfurt(Oder) (an 01:18),
00:17,00:17,RE 3745,Bad Belzig (an 01:31),7
00:39,00:39,RE 3141,Berlin-Charlottenburg (an 01:00),6
00:43,00:43,RE 91367,Berlin-Wannsee (an 01:14),
00:53,00:53,RB 21968,Berlin-Charlottenburg (an 01:13),7
01:38,01:38,RE 73752,Berlin Hbf (an 01:48),
01:40,01:40,RE 94752,Berlin Hbf (an 01:48),
01:44,01:44,RB 21800,Berlin Hbf (an 01:54),
02:44,02:44,RB 21802,Berlin Hbf (an 02:54),
03:40,03:40,RB 21805,Flughafen BER (an 04:03),6
04:04,04:04,RE 3705,Lübbenau(Spreewald) (an 04:57),
04:09 (+1),04:10,ICE 646,Köln Hbf (an 09:33),3
04:15,04:15,ICE 277,Chur (an 14:22),6
04:17,04:17,RB 21809,Flughafen BER (an 04:45),3
04:23,04:23,RE 3101,Hennigsdorf(b Berlin) (an 05:23),7
04:23,04:23,RE 73751,Frankfurt(Oder) (an 05:29),
04:28,04:28,RE 1,Homburg(Saar)Hbf (an 23:55),
04:28,04:28,RE 73756,Brandenburg Hbf (an 05:33),
04:41,04:41,RE 73801,Frankfurt(Oder) (an 05:36),
04:51,04:51,RE 73716,Magdeburg Hbf (an 06:50),7
04:52,04:52,RB 21813,Flughafen BER (an 05:14),1
04:58,04:58,RE 3702,Senftenberg (an 06:41),2
04:58,04:58,RE 91399,Lübbenau(Spreewald) (an 06:03),
05:04,05:04,RE 3707,Dessau Hbf (an 06:53),7
05:12,05:12,RE 73758,Brandenburg Hbf (an 06:19),7
05:15 (+1),05:16,ICE 946,Köln Hbf (an 10:35),6
05:22,05:22,RB 21817,Flughafen BER (an 05:45),2
05:25,05:25,RE 3103,Hennigsdorf(b Berlin) (an 06:23),7
05:25,05:25,RE 95005,Berlin-Spandau (an 05:54),
05:28,05:28,RE 73753,Frankfurt(Oder) (an 06:35),
05:28,05:28,RE 93753,Frankfurt(Oder) (an 06:35),
05:28,05:28,RE 93754,Frankfurt(Oder) (an 06:35),
05:38,05:38,RE 3102,Cottbus Hbf (an 06:56),1
