Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:02,00:02,RE 94749,Frankfurt(Oder) (an 01:18),
00:25,00:25,RE 7,Augsburg Hbf (an 23:25),
00:51,00:51,RE 91367,Berlin-Wannsee (an 01:14),
00:55,00:55,RE 3140,Cottbus Hbf (an 02:40),
01:07,01:07,RE 3742,Berlin Ostbahnhof (an 01:14),
01:26,01:26,RE 94791,Frankfurt(Oder) (an 02:38),
01:46,01:46,RB 21969,Naumburg(Saale)Hbf (an 13:50),
03:01,03:01,RB 21803,Berlin Ostbahnhof (an 03:08),
03:31,03:31,RB 21805,Berlin Ostbahnhof (an 03:38),
04:12,04:12,RE 3705,Lübbenau(Spreewald) (an 04:57),
04:14,04:14,RE 73751,Frankfurt(Oder) (an 05:29),
04:31,04:31,RE 2,Singen(Hohentwiel) (an 07:23),
04:31,04:31,RE 3101,Berlin-Spandau (an 04:53),
04:33,04:33,RE 1,Kaiserslautern Hbf (an 20:29),
04:33,04:33,RE 73801,Frankfurt(Oder) (an 05:36),
04:59,04:59,RE 94716,Berlin-Wannsee (an 05:21),
05:12,05:12,RE 92707,Berlin-Wannsee (an 05:34),
05:19,05:19,RB 94753,Frankfurt(Oder) (an 06:35),
05:19,05:19,RE 93754,Frankfurt(Oder) (an 06:35),
05:20,05:20,RE 93759,Potsdam Hbf (an 05:51),
05:33,05:33,RE 3103,Berlin-Spandau (an 05:54),
05:33,05:33,RE 92303,Berlin-Spandau (an 05:54),
05:57,05:57,RE 93719,Berlin-Wannsee (an 06:20),
05:57,05:57,RE 94718,Berlin-Wannsee (an 06:20),3
06:02,06:02,RE 94713,Frankfurt(Oder) (an 07:18),1
06:20,06:20,RE 94760,Potsdam Hbf (an 06:51),
06:33,06:33,RE 3105,Berlin-Spandau (an 06:54),
06:57,06:57,RE 94720,Berlin-Wannsee (an 07:20),3
07:02,07:02,RE 94715,Frankfurt(Oder) (an 08:18),1
07:12,07:12,RE 3711,Dessau Hbf (an 08:53),3
07:20,07:20,RE 94762,Potsdam Hbf (an 07:51),
07:29,07:29,RE 3106,Cottbus Hbf (an 08:56),
07:33,07:33,RE 3107,Berlin-Spandau (an 07:54),
07:40,07:40,RE 94757,Frankfurt(Oder) (an 08:43),
07:48,07:48,RB 18146,Potsdam Griebnitzsee (an 08:15),3
07:49,07:49,RE 3708,Senftenberg (an 09:41),1
07:57,07:57,RE 94722,Berlin-Wannsee (an 08:20),
08:02,08:02,RE 93718,Berlin Ostbahnhof (an 08:09),
08:02,08:02,RE 94717,Frankfurt(Oder) (an 09:18),1
08:12,08:12,RE 3713,Dessau Hbf (an 09:53),4
08:13,08:13,RB 18145,Berlin Ostbahnhof (an 08:21),
08:20,08:20,RB 94764,Potsdam Hbf (an 08:51),
08:20,08:20,RE 94764,Potsdam Hbf (an 08:51),
08:29,08:29,RE 3108,Cottbus Hbf (an 09:55),
08:33,08:33,RE 3109,Berlin-Spandau (an 08:54),
08:40,08:40,RE 94759,Frankfurt(Oder) (an 09:43),1
08:48,08:48,RB 18148,Berlin-Wannsee (an 09:10),
08:49,08:49,RE 3710,Senftenberg (an 10:41),1
08:57,08:57,RE 94724,Berlin-Wannsee (an 09:20),
