Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:15,00:15,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:52),3
04:47,04:47,RE 62040,Nauen (ab 04:03),1
04:55,04:55,RB 21813,Eberswalde Hbf (ab 04:03),1
05:04 (+1),05:05,RE 21810,Flughafen BER (ab 04:46),
05:09 (+1),05:10,RE 62003,Baruth(Mark) (ab 04:19),4
05:14 (+45),05:59,RE 18750,Berlin Südkreuz (ab 05:10),3
05:14 Ausfall,--:--,RE 3302,Falkenberg(Elster) (ab 03:40),3
05:19,05:19,RE 21812,Flughafen BER (ab 05:01),
05:25,05:25,RB 21817,Neustrelitz Hbf (ab 03:49),1
05:34,05:34,RE 3341,Schwedt(Oder) (ab 04:04),1
05:35,05:35,RB 21814,Flughafen BER (ab 05:16),
05:45 (+1),05:46,RE 62000,Wittenberge (ab 04:02),1
05:47,05:47,RE 3167,Jüterbog (ab 05:02),
05:49,05:49,RB 18501,Cottbus Hbf (ab 04:24),4
06:11,06:11,RE 62005,Elsterwerda (ab 04:29),4
06:15 (+1),06:16,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),3
06:42,06:42,RE 3301,Pasewalk (ab 04:44),2
06:47,06:47,RE 62002,Wittenberge (ab 05:05),1
07:09 (+1),07:10,RE 62007,Elsterwerda (ab 05:29),4
07:14 (+1),07:15,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),3
07:34,07:34,RE 3343,Schwedt(Oder) (ab 06:04),1
07:35,07:35,RE 3506,Flughafen BER (ab 07:16),4
07:45 (+2),07:47,RE 62004,Wismar (ab 04:26),1
08:09,08:09,RE 3166,Stendal Hbf (ab 06:47),2
08:12 (+3),08:15,RE 62009,Elsterwerda (ab 06:40),4
08:15 (+2),08:17,RE 3344,Halle(Saale)Hbf (ab 05:46),3
08:19,08:19,RE 21836,Flughafen BER (ab 08:01),
08:25,08:25,RB 21841,Stralsund Hbf (ab 05:02),
08:35,08:35,RB 21838,Flughafen BER (ab 08:16),
08:35,08:35,RE 4354,Flughafen BER (ab 08:16),4
08:42 (+3),08:45,RE 3303,Stralsund Hbf (ab 05:10),2
08:46 (+3),08:49,RE 3149,Falkenberg(Elster) (ab 07:18),3
08:47 (+2),08:49,RE 62006,Wittenberge (ab 07:05),1
08:49,08:49,RB 18507,Lübbenau(Spreewald) (ab 07:44),4
09:04,09:04,RB 21842,Flughafen BER (ab 08:46),4
09:09 (+1),09:10,RE 62011,Elsterwerda (ab 07:29),4
09:10,09:10,RB 18506,Berlin Hbf (ab 09:04),1
09:11,09:11,RE 3148,Rathenow (ab 08:05),2
09:14 (+3),09:17,RE 3306,Luckenwalde (ab 08:35),3
09:25 (+9),09:34,RE 4355,Rostock Hbf (ab 06:34),1
09:34 (+2),09:36,RE 3345,Schwedt(Oder) (ab 08:04),1
09:35,09:35,RB 21846,Flughafen BER (ab 09:16),
09:35,09:35,RE 3508,Flughafen BER (ab 09:16),4
09:45 (+1),09:46,RE 62008,Wismar (ab 06:21),1
09:47 (+1),09:48,RE 3171,Jüterbog (ab 09:02),3
09:49 (+6),09:55,RB 18509,Lübbenau(Spreewald) (ab 08:44),4
10:04,10:04,RB 21850,Flughafen BER (ab 09:46),4
10:09 (+2),10:11,RE 3168,Stendal Hbf (ab 08:47),2
10:11,10:11,RE 62013,Elsterwerda (ab 08:40),4
10:15 (+2),10:17,RE 3346,Lutherstadt Wittenberg Hbf (ab 08:52),3
10:20,10:20,RB 21852,Flughafen BER (ab 10:01),
10:25 (+1),10:26,RB 21857,Stralsund Hbf (ab 07:02),1
10:35 (+4),10:39,RB 21854,Flughafen BER (ab 10:16),4
10:35 (+4),10:39,RE 4356,Flughafen BER (ab 10:16),4
10:40,10:40,RB 21859,Berlin Hbf (ab 10:37),1
10:42 (+1),10:43,RE 3305,Stralsund Hbf (ab 07:10),2
10:46,10:46,RE 3151,Falkenberg(Elster) (ab 09:18),3
10:47,10:47,RE 62010,Wittenberge (ab 09:05),1
10:49,10:49,RB 18511,Lübbenau(Spreewald) (ab 09:44),4
10:55,10:55,RB 21861,Berlin Hbf (ab 10:52),1
11:04,11:04,RB 21858,Flughafen BER (ab 10:46),4
11:09 (+1),11:10,RE 62015,Elsterwerda (ab 09:29),4
11:11 (+4),11:15,RE 3150,Rathenow (ab 10:02),2
11:14,11:14,RE 3308,Luckenwalde (ab 10:35),3
11:19,11:19,RB 21860,Flughafen BER (ab 11:01),
11:25,11:25,RB 21865,Rostock Hbf (ab 08:34),1
11:34,11:34,RE 3347,Schwedt(Oder) (ab 10:04),1
11:35 (+2),11:37,RB 21862,Schönefeld(bei Berlin) (ab 11:16),4
11:35 (+2),11:37,RE 3510,Schönefeld(bei Berlin) (ab 11:16),4
11:44 (+1),11:45,RE 62012,Wismar (ab 08:21),1
11:49,11:49,RE 3173,Jüterbog (ab 11:02),3
12:10,12:10,RB 18512,Berlin Hbf (ab 12:07),1
12:11,12:11,RE 62017,Baruth(Mark) (ab 11:21),4
12:15 (+1),12:16,RE 3348,Lutherstadt Wittenberg Hbf (ab 10:45),3
12:35,12:35,RE 4358,Flughafen BER (ab 12:16),4
12:42 (+4),12:46,RE 3307,Stralsund Hbf (ab 09:10),2
12:47 (+3),12:50,RE 62014,Wittenberge (ab 11:05),1
12:49,12:49,RB 18515,Lübbenau(Spreewald) (ab 11:44),4
13:10,13:10,RB 18514,Berlin Hbf (ab 13:04),1
13:14 (+16),13:30,RE 3310,Luckenwalde (ab 12:35),3
13:34,13:34,RE 3349,Schwedt(Oder) (ab 12:04),1
13:45 (+10),13:55,RE 62016,Wismar (ab 10:21),1
13:47,13:47,RE 3175,Jüterbog (ab 13:02),3
13:49,13:49,RB 18517,Lübbenau(Spreewald) (ab 12:44),4
14:10,14:10,RB 18516,Berlin Hbf (ab 14:07),1
14:13 (+1),14:14,RE 62021,Baruth(Mark) (ab 13:20),4
14:15 (+5),14:20,RE 3350,Lutherstadt Wittenberg Hbf (ab 12:52),3
14:35,14:35,RE 4360,Flughafen BER (ab 14:16),4
14:42 (+7),14:49,RE 3309,Stralsund Hbf (ab 11:10),2
14:49,14:49,RB 18519,Lübbenau(Spreewald) (ab 13:44),4
15:09,15:09,RE 62023,Elsterwerda (ab 13:29),4
15:10,15:10,RB 18518,Berlin Hbf (ab 15:04),1
15:14 (+3),15:17,RE 3312,Luckenwalde (ab 14:35),3
15:34 (+2),15:36,RE 3351,Schwedt(Oder) (ab 14:04),1
15:45,15:45,RE 62020,Wismar (ab 12:21),1
15:47,15:47,RE 3177,Jüterbog (ab 15:02),3
15:49 (+62),16:51,RB 18521,Lübbenau(Spreewald) (ab 14:45),4
16:10,16:10,RB 18520,Berlin Hbf (ab 16:07),1
16:14 (+6),16:20,RE 62025,Elsterwerda (ab 14:41),4
16:35,16:35,RE 4362,Flughafen BER (ab 16:16),4
16:42 (+12),16:54,RE 3311,Stralsund Hbf (ab 13:10),2
16:49,16:49,RB 18523,Lübbenau(Spreewald) (ab 15:45),4
16:55 (+1009),09:44,RE 21909,Berlin Hbf (ab 16:52),1
17:10,17:10,RB 18522,Berlin Hbf (ab 17:04),1
17:14 (+1),17:15,RE 3314,Lutherstadt Wittenberg Hbf (ab 15:51),3
17:34 (+3),17:37,RE 3353,Schwedt(Oder) (ab 16:04),1
17:45,17:45,RE 62024,Wismar (ab 14:21),1
17:49,17:49,RB 18525,Lübbenau(Spreewald) (ab 16:44),4
17:55,17:55,RE 21917,Berlin Hbf (ab 17:52),1
18:04,18:04,RB 21914,Flughafen BER (ab 17:46),4
18:09,18:09,RE 3176,Stendal Hbf (ab 16:47),2
18:10,18:10,RB 18524,Berlin Hbf (ab 18:07),1
18:13 (+1),18:14,RE 62029,Elsterwerda (ab 16:41),4
18:15 (+2),18:17,RE 3354,Lutherstadt Wittenberg Hbf (ab 16:52),3
18:19,18:19,RB 21916,Flughafen BER (ab 18:01),4
18:35,18:35,RE 4364,Flughafen BER (ab 18:16),4
18:40,18:40,RE 21923,Berlin Hbf (ab 18:37),1
18:42 (+2),18:44,RE 3313,Stralsund Hbf (ab 15:10),2
18:46,18:46,RE 3159,Falkenberg(Elster) (ab 17:18),3
18:47 (+7),18:54,RE 62026,Wittenberge (ab 17:05),1
18:49,18:49,RB 18527,Lübbenau(Spreewald) (ab 17:44),4
19:04,19:04,RE 21922,Flughafen BER (ab 18:46),4
19:09 (+2),19:11,RE 62031,Elsterwerda (ab 17:29),4
19:10,19:10,RB 18526,Berlin Hbf (ab 19:04),1
19:11,19:11,RE 3158,Rathenow (ab 18:02),2
19:14 (+9),19:23,RE 3316,Lutherstadt Wittenberg Hbf (ab 17:51),3
19:19,19:19,RE 21924,Flughafen BER (ab 19:01),4
19:34,19:34,RE 3355,Schwedt(Oder) (ab 18:04),1
19:35,19:35,RB 21926,Flughafen BER (ab 19:16),4
19:45 (+3),19:48,RE 62028,Wismar (ab 16:21),1
19:47 (+1),19:48,RE 3181,Jüterbog (ab 19:02),3
19:49,19:49,RB 18529,Lübbenau(Spreewald) (ab 18:44),4
20:04,20:04,RB 21930,Flughafen BER (ab 19:46),4
20:09,20:09,RE 3178,Stendal Hbf (ab 18:47),2
20:10,20:10,RB 18528,Berlin Hbf (ab 20:07),1
20:13 (+1),20:14,RE 62033,Elsterwerda (ab 18:41),4
20:15 (+7),20:22,RE 3356,Lutherstadt Wittenberg Hbf (ab 18:52),3
20:19,20:19,RB 21932,Flughafen BER (ab 20:01),4
20:35,20:35,RB 21934,Flughafen BER (ab 20:16),4
20:35,20:35,RE 4366,Flughafen BER (ab 20:16),4
