Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:05,00:05,RE 3366,Berlin Hbf (an 00:19),
00:56,00:56,RE 3,Dresden-Neustadt (an 21:17),
00:56,00:56,RE 3363,Halle(Saale)Hbf (an 02:59),3
01:48,01:48,RE 3362,Eberswalde Hbf (an 02:49),
05:03 (+1),05:04,RE 3302,Stralsund Hbf (an 08:45),4
05:22,05:22,RE 3144,Thyrow (an 05:35),
05:37,05:37,RE 3167,Stendal Hbf (an 07:13),
05:51 (+1),05:52,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),3
06:05,06:05,RE 3342,Angermünde (an 07:23),
06:20,06:20,RE 3164,Thyrow (an 06:33),
06:37,06:37,RE 3147,Berlin-Spandau (an 07:04),
06:54,06:54,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),
07:03 (+1),07:04,RE 3304,Stralsund Hbf (an 10:44),4
07:22,07:22,RE 3146,Thyrow (an 07:35),
07:37 (+1),07:38,RE 3169,Stendal Hbf (an 09:13),4
07:51,07:51,RE 3343,Großbeeren (an 07:59),
08:05 (+1),08:06,RE 3344,Schwedt(Oder) (an 09:55),4
08:20,08:20,RE 3166,Thyrow (an 08:33),
08:37,08:37,RE 3149,Rathenow (an 09:54),4
08:54 (+3),08:57,RE 3303,Lutherstadt Wittenberg Hbf (an 10:07),3
09:03 (+4),09:07,RE 3306,Stralsund Hbf (an 12:44),4
09:22,09:22,RE 3148,Falkenberg(Elster) (an 10:44),3
09:37,09:37,RE 3171,Stendal Hbf (an 11:13),4
09:51,09:51,RE 3345,Luckenwalde (an 10:27),3
10:05 (+2),10:07,RE 3346,Schwedt(Oder) (an 11:55),4
10:20 (+1),10:21,RE 3168,Jüterbog (an 10:54),3
10:37,10:37,RE 3151,Rathenow (an 11:54),4
10:54 (+6),11:00,RE 3305,Lutherstadt Wittenberg Hbf (an 12:07),3
11:03,11:03,RE 3308,Stralsund Hbf (an 14:44),
11:22,11:22,RE 3150,Thyrow (an 11:35),
11:51,11:51,RE 3347,Luckenwalde (an 12:27),3
12:06,12:06,RE 3348,Schwedt(Oder) (an 13:55),4
12:20,12:20,RE 3170,Thyrow (an 12:33),
12:37,12:37,RE 3153,Rathenow (an 13:54),
12:54 (+5),12:59,RE 3307,Lutherstadt Wittenberg Hbf (an 14:07),3
13:03 (+6),13:09,RE 3310,Stralsund Hbf (an 16:44),4
13:22,13:22,RE 3152,Thyrow (an 13:35),
13:37,13:37,RE 3175,Stendal Hbf (an 15:13),
13:51,13:51,RE 3349,Luckenwalde (an 14:27),3
14:05,14:05,RE 3350,Angermünde (an 15:23),
14:20,14:20,RE 3172,Thyrow (an 14:33),
14:37,14:37,RE 3155,Berlin-Spandau (an 15:04),
14:54 (+13),15:07,RE 3309,Lutherstadt Wittenberg Hbf (an 16:07),3
15:03 Ausfall,--:--,RE 3312,Stralsund Hbf (an 18:44),4
15:22,15:22,RE 3154,Thyrow (an 15:35),
15:37,15:37,RE 3177,Stendal Hbf (an 17:13),4
15:51,15:51,RE 3351,Lutherstadt Wittenberg Hbf (an 17:06),
16:05,16:05,RE 3352,Angermünde (an 17:23),
16:19,16:19,RE 3174,Thyrow (an 16:35),
16:37,16:37,RE 3157,Berlin-Spandau (an 17:04),
16:54 (+4),16:58,RE 3311,Lutherstadt Wittenberg Hbf (an 18:07),3
17:03 (+4),17:07,RE 3314,Stralsund Hbf (an 20:44),4
17:22 (+3),17:25,RE 3156,Falkenberg(Elster) (an 18:49),3
17:37,17:37,RE 26117,Stendal Hbf (an 19:13),
17:37 (+34),18:11,RE 3179,Stendal Hbf (an 19:13),4
17:51 (+5),17:56,RE 3353,Lutherstadt Wittenberg Hbf (an 19:06),3
18:05 (+2),18:07,RE 3354,Schwedt(Oder) (an 19:55),4
18:20,18:20,RE 3176,Jüterbog (an 18:54),3
18:37,18:37,RE 3159,Berlin-Spandau (an 19:04),
18:54 (+2),18:56,RE 3313,Lutherstadt Wittenberg Hbf (an 20:07),3
19:03,19:03,RE 3316,Stralsund Hbf (an 22:49),4
19:22,19:22,RE 3158,Thyrow (an 19:35),
19:37,19:37,RE 3181,Stendal Hbf (an 21:06),
19:51,19:51,RE 3355,Luckenwalde (an 20:27),3
20:05 (+2),20:07,RE 3356,Schwedt(Oder) (an 21:55),4
20:20,20:20,RE 3178,Thyrow (an 20:33),
20:37,20:37,RE 3161,Berlin-Spandau (an 21:04),
20:53,20:53,RE 3315,Lutherstadt Wittenberg Hbf (an 22:07),3
21:03,21:03,RE 3318,Pasewalk (an 23:19),4
21:22,21:22,RE 3160,Thyrow (an 21:35),
21:37,21:37,RE 3183,Stendal Hbf (an 23:13),4
21:48,21:48,RE 3357,Großbeeren (an 21:56),
22:05,22:05,RE 3358,Angermünde (an 23:27),
22:20,22:20,RE 3180,Thyrow (an 22:33),
22:48,22:48,RE 3185,Stendal Hbf (an 00:18),4
