Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:16 (+35),00:51,ICE 901,Berlin Ostbahnhof (an 00:23),12
00:17,00:17,RB 21962,Berlin-Charlottenburg (an 00:26),14
00:22,00:22,RE 3366,Eberswalde Hbf (an 01:04),
00:23,00:23,RE 73826,Berlin Zoologischer Garten (an 00:28),14
00:29,00:29,RE 3745,Bad Belzig (an 01:31),14
00:38,00:38,RB 90186,Berlin-Spandau (an 00:56),
00:38,00:38,RE 4,Berlin Gesundbrunnen (an 22:10),
00:40,00:40,RE 3363,Berlin Südkreuz (an 00:47),
00:43 (+20),01:03,ICE 276,Berlin Gesundbrunnen (an 00:47),
00:45,00:45,ICE 947,Berlin Ostbahnhof (an 00:51),11
00:47,00:47,RB 56816,Berlin Südkreuz (an 00:53),
00:47,00:47,RE 56816,Berlin Südkreuz (an 00:53),
00:50,00:50,RE 3141,Berlin-Charlottenburg (an 01:00),13
00:52,00:52,RB 21967,Naumburg(Saale)Hbf (an 12:50),
00:53,00:53,RE 3140,Lübbenau(Spreewald) (an 02:17),
00:53,00:53,RE 3165,Berlin-Spandau (an 01:03),
00:53,00:53,RE 93240,Cottbus Hbf (an 02:51),
00:55,00:55,RB 94796,Potsdam Hbf (an 01:22),
00:55,00:55,RE 91367,Potsdam Hbf (an 01:22),
01:04,01:04,RE 3742,Berlin Ostkreuz (an 01:20),11
01:22,01:22,RE 93994,Frankfurt(Oder) (an 02:38),
01:26,01:26,ICE 1500,Berlin Gesundbrunnen (an 01:30),5
01:32 (+30),02:02,ICE 1707,Berlin Ostbahnhof (an 01:40),12
02:50,02:50,ICE 647,Berlin Ostbahnhof (an 02:57),12
02:58,02:58,RB 21803,Berlin Ostbahnhof (an 03:08),
03:03,03:03,RB 10,Frankfurt(Main)Hbf (an 19:34),
03:03,03:03,RE 62090,Berlin-Spandau (an 03:14),
03:28,03:28,RB 21805,Berlin Ostbahnhof (an 03:38),
03:52,03:52,FEX,Bruchsal (an 18:05),
04:11,04:11,RE 73751,Frankfurt(Oder) (an 05:29),
04:15,04:15,RE 3705,Dessau Hbf (an 05:53),14
04:18,04:18,RE 3,Biberach(Riß) (an 23:47),
04:18,04:18,RE 3340,Angermünde (an 05:21),
04:23 (+1),04:24,ICE 646,Köln Hbf (an 09:33),14
04:23,04:23,RE 21811,Berlin Ostbahnhof (an 04:33),
04:25,04:25,RE 8,Nienburg(Weser) (an 23:03),
04:30,04:30,RE 73801,Frankfurt(Oder) (an 05:36),11
04:35,04:35,RE 2,Duisburg Hbf (an 23:33),
04:39,04:39,ICE 1706,Hamburg Hbf (an 07:11),
04:39,04:39,RE 21813,Berlin Ostbahnhof (an 04:50),12
04:46,04:46,RE 3702,Senftenberg (an 06:41),11
04:46,04:46,RE 4350,Rostock Hbf (an 07:21),6
04:46,04:46,RE 5,Andernach (an 07:29),
04:46,04:46,RE 92402,Lübbenau(Spreewald) (an 06:03),
04:47,04:47,RE 3369,Berlin Südkreuz (an 04:53),4
04:47,04:47,RE 62040,Elsterwerda (an 06:29),1
04:48,04:48,RB 62094,Berlin-Spandau (an 04:59),8
04:54,04:54,RE 3145,Stendal Hbf (an 06:13),
05:03,05:03,RE 94716,Berlin-Wannsee (an 05:21),
05:07,05:07,FEX,Berlin Gesundbrunnen (an 22:19),
05:09 (+2),05:11,RE 3144,Falkenberg(Elster) (an 06:44),2
05:10 (+1),05:11,RB 56801,Schwerin Hbf (an 07:48),6
05:10,05:10,RE 21817,Berlin Ostbahnhof (an 05:20),12
05:10,05:10,RE 56801,Schwerin Hbf (an 07:48),6
05:14,05:14,RE 4351,Berlin Südkreuz (an 05:23),4
05:15,05:15,RE 3707,Dessau Hbf (an 06:53),13
05:16,05:16,RB 94753,Frankfurt(Oder) (an 06:35),
05:16,05:16,RE 93754,Frankfurt(Oder) (an 06:35),
