Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:15,00:15,RE 3360,Lutherstadt Wittenberg Hbf (ab 22:52),3
00:15,00:15,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:52),3
00:42,00:42,RE 3363,Berlin Hbf (ab 00:40),2
00:55,00:55,RB 21967,Eisenach Hbf (ab 11:13),1
01:57,01:57,RE 3362,Lutherstadt Wittenberg Hbf (ab 00:34),3
04:54,04:54,RE 62040,Nauen (ab 04:03),1
05:11,05:11,RE 3144,Berlin Hbf (ab 05:09),2
05:14 (+6),05:20,RE 3302,Falkenberg(Elster) (ab 03:40),3
05:16,05:16,RE 4351,Berlin Hbf (ab 05:14),2
05:39,05:39,RE 3504,Berlin Südkreuz (ab 05:34),3
05:47,05:47,RE 3167,Jüterbog (ab 05:02),3
05:49,05:49,RB 18501,Cottbus Hbf (ab 04:24),4
06:10,06:10,RB 18500,Berlin Hbf (ab 06:07),1
06:11 (+3),06:14,RE 62005,Baruth(Mark) (ab 05:20),4
06:15 (+2),06:17,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),3
06:17,06:17,RE 3503,Neubrandenburg (ab 04:27),2
06:39,06:39,RE 4352,Berlin Südkreuz (ab 06:34),3
06:42,06:42,RE 3301,Angermünde (ab 05:32),2
06:46,06:46,RE 3147,Falkenberg(Elster) (ab 05:14),3
06:49,06:49,RB 18503,Cottbus Hbf (ab 05:23),4
07:02,07:02,RE 62002,Wittenberge (ab 05:05),1
07:09 (+1),07:10,RE 62007,Elsterwerda (ab 05:29),4
07:10,07:10,RB 18502,Berlin Hbf (ab 07:07),1
07:11,07:11,RE 3146,Rathenow (ab 06:09),2
07:14 (+1),07:15,RE 3304,Luckenwalde (ab 06:35),3
07:34,07:34,RE 3343,Schwedt(Oder) (ab 06:04),1
07:39,07:39,RE 3506,Berlin Südkreuz (ab 07:34),3
07:45 (+13),07:58,RE 62004,Schwerin Hbf (ab 04:56),1
07:47,07:47,RE 3169,Jüterbog (ab 07:02),3
07:49,07:49,RB 18505,Cottbus Hbf (ab 06:12),4
08:09,08:09,RE 3166,Stendal Hbf (ab 06:47),2
08:10,08:10,RB 18504,Berlin Hbf (ab 08:07),1
08:12,08:12,RE 62009,Baruth(Mark) (ab 07:20),4
08:15 (+2),08:17,RE 3344,Halle(Saale)Hbf (ab 05:46),3
08:18,08:18,RE 3505,Grimmen (ab 05:24),2
08:35 (+3),08:38,RB 21838,Flughafen BER (ab 08:16),
08:39 (+5),08:44,RE 4354,Berlin Südkreuz (ab 08:34),3
08:42 (+3),08:45,RE 3303,Stralsund Hbf (ab 05:10),2
08:43 (+4),08:47,RE 62006,Wittenberge (ab 07:16),1
08:46 (+1),08:47,RE 3149,Falkenberg(Elster) (ab 07:18),3
08:49,08:49,RB 18507,Lübbenau(Spreewald) (ab 07:44),4
09:04,09:04,RB 21842,Flughafen BER (ab 08:46),
09:09 (+4),09:13,RE 62011,Elsterwerda (ab 07:29),4
09:10,09:10,RB 18506,Berlin Hbf (ab 09:04),1
09:11,09:11,RE 3148,Rathenow (ab 08:05),2
09:14,09:14,RE 3306,Luckenwalde (ab 08:35),3
09:17 (+16),09:33,RE 4355,Rostock Hbf (ab 06:34),2
09:19,09:19,RE 21844,Flughafen BER (ab 09:01),
09:34,09:34,RE 3345,Schwedt(Oder) (ab 08:04),1
09:35,09:35,RB 21846,Flughafen BER (ab 09:16),
09:39 (+9),09:48,RE 3508,Berlin Südkreuz (ab 09:34),3
09:45 (+1),09:46,RE 62008,Wismar (ab 06:21),1
09:47,09:47,RE 3171,Jüterbog (ab 09:02),3
09:49,09:49,RB 18509,Lübbenau(Spreewald) (ab 08:44),4
10:04,10:04,RB 21850,Flughafen BER (ab 09:46),4
10:09,10:09,RE 3168,Stendal Hbf (ab 08:47),2
10:10,10:10,RB 18508,Berlin Hbf (ab 10:07),1
10:11,10:11,RE 62013,Baruth(Mark) (ab 09:20),4
10:15 (+5),10:20,RE 3346,Lutherstadt Wittenberg Hbf (ab 08:52),3
10:16 (+3),10:19,RE 3507,Grimmen (ab 07:24),2
10:20,10:20,RB 21852,Flughafen BER (ab 10:01),4
10:35,10:35,RB 21854,Flughafen BER (ab 10:16),4
10:39 (+3),10:42,RE 4356,Berlin Südkreuz (ab 10:34),3
10:40,10:40,RB 21859,Berlin Hbf (ab 10:37),1
10:42 (+2),10:44,RE 3305,Stralsund Hbf (ab 07:10),2
10:46,10:46,RE 3151,Falkenberg(Elster) (ab 09:18),3
10:47 (+15),11:02,RE 62010,Wittenberge (ab 09:05),1
10:49,10:49,RB 18511,Lübbenau(Spreewald) (ab 09:44),4
10:55,10:55,RB 21861,Berlin Hbf (ab 10:52),1
11:04,11:04,RB 21858,Flughafen BER (ab 10:46),
11:07,11:07,RB 18510,Berlin Hbf (ab 11:04),1
11:09 (+1),11:10,RE 62015,Elsterwerda (ab 09:29),4
11:11,11:11,RE 3150,Rathenow (ab 10:02),2
11:14,11:14,RE 3308,Luckenwalde (ab 10:35),3
11:16 (+4),11:20,RE 4357,Rostock Hbf (ab 08:34),2
11:19,11:19,RB 21860,Flughafen BER (ab 11:01),4
11:25,11:25,RB 21865,Berlin Hbf (ab 11:22),1
11:34,11:34,RE 3347,Schwedt(Oder) (ab 10:04),1
11:35,11:35,RB 21862,Flughafen BER (ab 11:16),4
11:39 (+1),11:40,RE 3510,Berlin Südkreuz (ab 11:34),3
11:40,11:40,RB 21867,Berlin Hbf (ab 11:37),1
11:44 (+4),11:48,RE 62012,Wismar (ab 08:21),1
11:49,11:49,RB 18513,Lübbenau(Spreewald) (ab 10:44),4
11:49,11:49,RE 3173,Jüterbog (ab 11:02),3
11:55,11:55,RB 21869,Berlin Hbf (ab 11:52),1
12:04,12:04,RB 21866,Flughafen BER (ab 11:46),4
12:09,12:09,RE 3170,Stendal Hbf (ab 10:47),2
12:10,12:10,RB 18512,Berlin Hbf (ab 12:07),1
12:11,12:11,RE 62017,Baruth(Mark) (ab 11:21),4
12:15 (+5),12:20,RE 3348,Lutherstadt Wittenberg Hbf (ab 10:45),3
12:16 (+13),12:29,RE 3509,Grimmen (ab 09:24),2
12:39 (+7),12:46,RE 4358,Berlin Südkreuz (ab 12:34),3
12:42,12:42,RE 3307,Stralsund Hbf (ab 09:10),2
12:46,12:46,RE 3153,Falkenberg(Elster) (ab 11:18),3
12:47,12:47,RE 62014,Wittenberge (ab 11:05),1
12:49,12:49,RB 18515,Lübbenau(Spreewald) (ab 11:44),4
13:09 (+2),13:11,RE 62019,Elsterwerda (ab 11:29),4
13:14,13:14,RE 3310,Luckenwalde (ab 12:35),3
13:16 (+10),13:26,RE 4359,Rostock Hbf (ab 10:34),2
13:34,13:34,RE 3349,Schwedt(Oder) (ab 12:04),1
13:39 (+7),13:46,RE 3512,Berlin Südkreuz (ab 13:34),3
13:45 (+14),13:59,RE 62016,Wismar (ab 10:21),1
13:47,13:47,RE 3175,Jüterbog (ab 13:02),3
13:49,13:49,RB 18517,Lübbenau(Spreewald) (ab 12:44),4
14:13,14:13,RE 62021,Baruth(Mark) (ab 13:20),4
14:15,14:15,RE 3350,Lutherstadt Wittenberg Hbf (ab 12:52),3
14:16 (+2),14:18,RE 3511,Grimmen (ab 11:24),2
14:39,14:39,RE 4360,Berlin Südkreuz (ab 14:34),3
14:42,14:42,RE 3309,Stralsund Hbf (ab 11:10),2
15:09 (+3),15:12,RE 62023,Elsterwerda (ab 13:29),4
15:14 (+3),15:17,RE 3312,Luckenwalde (ab 14:35),3
15:16 (+3),15:19,RE 4361,Rostock Hbf (ab 12:34),2
15:34,15:34,RE 3351,Schwedt(Oder) (ab 14:04),1
15:39,15:39,RE 3514,Berlin Südkreuz (ab 15:34),3
15:45 (+1),15:46,RE 62020,Wismar (ab 12:21),1
15:47,15:47,RE 3177,Jüterbog (ab 15:02),3
16:10,16:10,RB 18520,Berlin Hbf (ab 16:07),1
16:14,16:14,RE 62025,Baruth(Mark) (ab 15:21),4
16:15 (+1),16:16,RE 3352,Lutherstadt Wittenberg Hbf (ab 14:52),3
16:18 (+1),16:19,RE 3513,Grimmen (ab 13:24),2
16:39 (+3),16:42,RE 4362,Berlin Südkreuz (ab 16:34),3
16:42,16:42,RE 3311,Stralsund Hbf (ab 13:10),2
17:09 (+2),17:11,RE 62027,Elsterwerda (ab 15:29),4
