Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:29,00:29,RE 3366,Angermünde (an 01:26),
02:15,02:15,RE 3362,Eberswalde Hbf (an 02:48),
04:25,04:25,RE 3340,Stralsund Hbf (an 08:45),9
04:41,04:41,RE 3369,Berlin Südkreuz (an 04:53),6
04:54,04:54,RE 5,Freilassing (an 23:36),
05:14,05:14,RB 18243,Berlin-Spandau (an 05:28),
05:14,05:14,RB 93243,Werder(Havel) (an 06:17),
05:16,05:16,RB 56801,Schwerin Hbf (an 07:48),
05:16,05:16,RE 56801,Schwerin Hbf (an 07:48),
05:24,05:24,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),
05:26 (+1),05:27,ICE 1501,München Hbf (an 09:41),7
05:32,05:32,RE 3302,Stralsund Hbf (an 08:45),9
05:41,05:41,ICE 279,Interlaken Ost (an 15:59),7
05:54,05:54,RE 3504,Stralsund Hbf (an 08:51),10
06:06,06:06,RE 3503,Sargans (an 22:24),6
06:14,06:14,RB 18245,Berlin-Spandau (an 06:28),
06:18,06:18,ICE 2523,Leipzig Hbf (an 07:45),
06:24,06:24,RE 3,Dresden-Neustadt (an 22:17),
06:24,06:24,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),6
06:32,06:32,RE 3342,Angermünde (an 07:23),10
06:54,06:54,RE 4352,Rostock Hbf (an 09:21),10
07:04,07:04,ICE 938,Ostseebad Binz (an 10:33),
07:06 (+5),07:11,RE 4353,Berlin Südkreuz (an 07:23),
07:11 (+4),07:15,IC 2432,Norddeich Mole (an 14:20),7
07:14,07:14,RB 18247,Berlin-Spandau (an 07:28),
07:14,07:14,RB 93247,Werder(Havel) (an 08:17),
07:16,07:16,RB 56803,Schwerin Hbf (an 09:48),10
07:16,07:16,RE 56803,Schwerin Hbf (an 09:48),
07:24,07:24,RE 3343,Berlin Südkreuz (an 07:39),
07:26 (+2),07:28,ICE 1503,München Hbf (an 11:43),7
07:33,07:33,RE 3304,Stralsund Hbf (an 10:44),
07:41,07:41,ICE 371,Basel SBB (an 15:48),7
07:44,07:44,IC 2274,Rostock Hbf (an 09:37),
07:54,07:54,RE 3506,St. Gallen(CH) (an 23:34),
08:06,08:06,RE 3505,Sargans (an 23:24),6
08:23,08:23,IC 2474,Ostseebad Binz (an 11:59),
08:24,08:24,RE 3303,Lutherstadt Wittenberg Hbf (an 10:07),5
08:26 (+6),08:32,ICE 1005,München Hbf (an 12:46),7
08:26,08:26,ICE 2861,München Hbf (an 12:46),
08:32,08:32,RE 3344,Angermünde (an 09:23),9
08:54 (+3),08:57,RE 4354,Rostock Hbf (an 11:21),10
09:03,09:03,ICE 936,Ostseebad Binz (an 12:29),7
09:06,09:06,RE 4355,Berlin Südkreuz (an 09:23),6
09:14,09:14,RB 18251,Berlin-Spandau (an 09:27),
09:16,09:16,RB 56805,Schwerin Hbf (an 11:48),9
09:16,09:16,RE 56805,Schwerin Hbf (an 11:48),
09:24,09:24,RE 3345,Berlin Südkreuz (an 09:39),6
09:26 (+3),09:29,ICE 1505,München Hbf (an 13:43),7
09:31 (+15),09:46,IC 2592,Rostock Hbf (an 11:23),9
09:32,09:32,RE 3306,Stralsund Hbf (an 12:44),9
09:41,09:41,ICE 373,Chur (an 20:22),
09:44,09:44,IC 2272,Neustrelitz Hbf (an 10:39),
09:54,09:54,RE 3508,Stralsund Hbf (an 12:51),9
10:06,10:06,RE 3507,Berlin Südkreuz (an 10:24),6
10:16,10:16,RE 18492,Neustrelitz Hbf (an 11:24),
10:24 (+1),10:25,RE 3305,Lutherstadt Wittenberg Hbf (an 12:07),5
10:28 (+34),11:02,ICE 1007,München Hbf (an 14:45),7
10:28,10:28,ICE 2841,Nürnberg Hbf (an 13:22),
10:32,10:32,RE 3346,Angermünde (an 11:23),9
10:54,10:54,RE 4356,Rostock Hbf (an 13:21),10
10:59 (+2),11:01,ICE 839,Berlin Südkreuz (an 11:12),6
11:03,11:03,ICE 934,Ostseebad Binz (an 14:29),8
11:06 (+9),11:15,RE 4357,Berlin Südkreuz (an 11:23),6
11:14,11:14,RB 18255,Wustermark (an 11:45),5
11:16,11:16,RB 56807,Schwerin Hbf (an 13:48),
11:16,11:16,RE 56807,Schwerin Hbf (an 13:48),
11:24,11:24,RE 3347,Luckenwalde (an 12:27),6
11:26 (+1),11:27,ICE 1507,München Hbf (an 15:43),7
11:32,11:32,RE 3308,Stralsund Hbf (an 14:44),9
