Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:02,00:02,RE 94749,Frankfurt(Oder) (an 01:18),
00:14,00:14,RB 21962,Berlin-Charlottenburg (an 00:26),4
00:19,00:19,RE 73826,Berlin Zoologischer Garten (an 00:28),4
00:25,00:25,RE 3745,Bad Belzig (an 01:31),4
00:25,00:25,RE 7,Karlsruhe Hbf (an 15:26),
00:47,00:47,RE 3141,Berlin-Charlottenburg (an 01:00),3
00:51,00:51,RE 91367,Berlin-Wannsee (an 01:14),
00:55,00:55,RE 3140,Cottbus Hbf (an 02:40),
01:07,01:07,RE 3742,Berlin Ostbahnhof (an 01:14),
01:26,01:26,RE 93994,Frankfurt(Oder) (an 02:38),
01:26,01:26,RE 94791,Frankfurt(Oder) (an 02:38),
01:46,01:46,RB 21969,Naumburg(Saale)Hbf (an 13:50),1
01:46,01:46,RB 94752,Berlin-Wannsee (an 02:10),
01:46,01:46,RE 73752,Brandenburg Hbf (an 02:54),
02:27,02:27,RE 3703,Berlin-Wannsee (an 02:48),
02:41,02:41,RE 94793,Frankfurt(Oder) (an 03:55),
04:12,04:12,RE 3705,Beelitz-Heilstätten (an 04:58),
04:14,04:14,RE 73751,Frankfurt(Oder) (an 05:29),
04:14,04:14,RE 94751,Frankfurt(Oder) (an 05:29),
04:31,04:31,RE 2,Dresden Hbf (an 18:33),
04:31,04:31,RE 3101,Berlin-Spandau (an 04:53),
04:33,04:33,RE 73801,Frankfurt(Oder) (an 05:36),
04:35,04:35,RE 1,Nienburg(Weser) (an 08:03),
04:59,04:59,RE 94716,Berlin-Wannsee (an 05:21),
05:12,05:12,RE 3707,Berlin-Wannsee (an 05:34),
05:13,05:13,FEX,Berlin Südkreuz (an 05:14),
05:13,05:13,RB 21817,Berlin Ostbahnhof (an 05:20),
05:19,05:19,RB 94753,Frankfurt(Oder) (an 06:35),
05:19,05:19,RE 93754,Frankfurt(Oder) (an 06:35),
05:20,05:20,RE 93759,Potsdam Hbf (an 05:51),
05:29,05:29,RE 3102,Cottbus Hbf (an 06:56),1
05:33,05:33,RE 3103,Berlin-Spandau (an 05:54),
05:48,05:48,RE 3704,Senftenberg (an 07:41),1
05:57,05:57,RE 93719,Berlin-Wannsee (an 06:20),
05:57,05:57,RE 94718,Berlin-Wannsee (an 06:20),
06:02,06:02,RE 94713,Frankfurt(Oder) (an 07:18),1
06:20,06:20,RE 94760,Potsdam Hbf (an 06:51),
06:29,06:29,RE 3104,Cottbus Hbf (an 07:57),1
06:33,06:33,RE 3105,Hennigsdorf(b Berlin) (an 07:23),4
06:40,06:40,RE 94755,Frankfurt(Oder) (an 07:47),
06:49,06:49,RE 3706,Lübbenau(Spreewald) (an 08:03),1
06:57,06:57,RE 94720,Berlin-Wannsee (an 07:20),
07:12,07:12,RE 3711,Dessau Hbf (an 08:53),3
07:20 (+20),07:40,RE 94762,Potsdam Hbf (an 07:51),
07:29,07:29,RE 3106,Cottbus Hbf (an 08:56),1
07:33,07:33,RE 3107,Hennigsdorf(b Berlin) (an 08:23),3
07:40,07:40,RE 94757,Frankfurt(Oder) (an 08:43),
07:49 (+5),07:54,RE 3708,Senftenberg (an 09:41),1
07:57,07:57,RE 94722,Berlin-Wannsee (an 08:20),
08:02,08:02,RE 94717,Frankfurt(Oder) (an 09:18),1
08:12,08:12,RE 3713,Dessau Hbf (an 09:53),4
08:20,08:20,RB 94764,Potsdam Hbf (an 08:51),
08:20,08:20,RE 94764,Potsdam Hbf (an 08:51),
08:29,08:29,RE 3108,Cottbus Hbf (an 09:55),1
08:33,08:33,RE 3109,Hennigsdorf(b Berlin) (an 09:23),4
08:40,08:40,RE 94759,Frankfurt(Oder) (an 09:43),
08:49,08:49,RE 3710,Senftenberg (an 10:41),1
08:57,08:57,RE 94724,Berlin-Wannsee (an 09:20),
09:02,09:02,RE 93720,Frankfurt(Oder) (an 10:18),
09:02,09:02,RE 94719,Frankfurt(Oder) (an 10:18),
09:12,09:12,RE 3715,Dessau Hbf (an 10:53),3
09:20,09:20,RE 94766,Potsdam Hbf (an 09:51),
09:29,09:29,RE 3110,Cottbus Hbf (an 10:55),1
09:33,09:33,RE 3111,Hennigsdorf(b Berlin) (an 10:23),3
09:40,09:40,RB 94761,Frankfurt(Oder) (an 10:43),
09:40,09:40,RE 94761,Frankfurt(Oder) (an 10:43),
09:49,09:49,RE 3712,Senftenberg (an 11:41),1
09:57,09:57,RE 94726,Berlin-Wannsee (an 10:20),
10:02,10:02,RE 93722,Frankfurt(Oder) (an 11:18),
10:02,10:02,RE 94721,Frankfurt(Oder) (an 11:18),1
10:12,10:12,RE 3717,Dessau Hbf (an 11:53),4
10:20,10:20,RE 94768,Potsdam Hbf (an 10:51),
10:29,10:29,RE 3112,Cottbus Hbf (an 11:55),1
10:33,10:33,RE 3113,Hennigsdorf(b Berlin) (an 11:23),4
10:40,10:40,RE 94763,Frankfurt(Oder) (an 11:43),
10:49,10:49,RE 3714,Senftenberg (an 12:41),1
10:57,10:57,RE 94728,Berlin-Wannsee (an 11:20),3
11:02,11:02,RE 93724,Frankfurt(Oder) (an 12:18),
11:02,11:02,RE 94723,Frankfurt(Oder) (an 12:18),
11:12,11:12,RE 3719,Dessau Hbf (an 12:53),3
11:20,11:20,RE 94770,Potsdam Hbf (an 11:51),
11:29,11:29,RE 3114,Cottbus Hbf (an 12:55),1
11:33,11:33,RE 3115,Hennigsdorf(b Berlin) (an 12:23),3
11:40,11:40,RE 94765,Frankfurt(Oder) (an 12:43),
11:49,11:49,RE 3716,Senftenberg (an 13:41),1
11:57,11:57,RE 94730,Berlin-Wannsee (an 12:20),
12:02,12:02,RE 93726,Frankfurt(Oder) (an 13:18),
12:02,12:02,RE 94725,Frankfurt(Oder) (an 13:18),1
12:12,12:12,RE 3721,Dessau Hbf (an 13:53),3
12:20,12:20,RB 94772,Berlin-Wannsee (an 12:41),
12:20,12:20,RE 94772,Potsdam Hbf (an 12:51),
12:29,12:29,RE 3116,Cottbus Hbf (an 13:55),1
12:33,12:33,RE 3117,Hennigsdorf(b Berlin) (an 13:23),4
12:40,12:40,RE 62112,Frankfurt(Oder) (an 13:43),
12:40,12:40,RE 94767,Frankfurt(Oder) (an 13:43),1
12:49,12:49,RE 3718,Senftenberg (an 14:41),1
12:57,12:57,RE 94732,Berlin-Wannsee (an 13:20),3
13:02,13:02,RE 93728,Frankfurt(Oder) (an 14:18),
13:02,13:02,RE 94727,Frankfurt(Oder) (an 14:18),
13:12,13:12,RE 3723,Dessau Hbf (an 14:53),3
