Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:03 (+14),00:17,RE 3521,Stralsund Hbf (ab 21:06),6
00:22,00:22,RE 3319,Stralsund Hbf (ab 21:10),6
00:26,00:26,RE 3360,Lutherstadt Wittenberg Hbf (ab 22:52),
00:26,00:26,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:52),10
00:33 (+28),01:01,ICE 1500,München Hbf (ab 20:21),8
00:44,00:44,RE 3141,Cottbus Hbf (ab 23:03),
00:44,00:44,RE 91941,Berlin-Schöneweide (ab 00:27),
01:03,01:03,RB 93442,Michendorf (ab 00:29),
01:03 (+3),01:06,RE 3742,Dessau Hbf (ab 23:23),
01:03,01:03,RE 7,Denzlingen (ab 00:20),
01:26,01:26,RE 3361,Schwedt(Oder) (ab 00:04),7
01:26,01:26,RE 93161,Schwedt(Oder) (ab 00:04),
02:13 (+1),02:14,RE 3362,Lutherstadt Wittenberg Hbf (ab 00:34),9
04:22,04:22,RE 3340,Berlin Hbf (ab 04:18),9
04:37,04:37,RE 3369,Eberswalde Hbf (ab 04:03),
05:22,05:22,RE 3341,Schwedt(Oder) (ab 04:04),6
05:27,05:27,RE 3302,Falkenberg(Elster) (ab 03:40),9
05:36,05:36,RE 3103,Cottbus Hbf (ab 04:00),8
05:51,05:51,RE 3504,Flughafen BER (ab 05:16),10
06:01,06:01,ES 453,Bruxelles Midi (ab 19:22),8
06:03,06:03,RE 3503,Neubrandenburg (ab 04:27),6
06:22,06:22,RE 3301,Angermünde (ab 05:32),6
06:28,06:28,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),10
06:36 (+28),07:04,RE 3105,Cottbus Hbf (ab 04:57),7
06:37,06:37,EC 430,Przemysl Glowny (ab 18:54),8
06:37 (+3),06:40,ICE 904,München Hbf (ab 23:18),10
06:51,06:51,RE 4352,Flughafen BER (ab 06:16),10
06:58,06:58,ICE 1272,Frankfurt(Main)Hbf (ab 23:28),10
07:03,07:03,RE 4353,Neustrelitz Hbf (ab 06:00),
07:03,07:03,RE 5,München Ost (ab 00:02),
07:21,07:21,RE 3343,Schwedt(Oder) (ab 06:04),6
07:28,07:28,RE 3304,Luckenwalde (ab 06:35),9
07:38 (+21),07:59,RE 3107,Cottbus Hbf (ab 06:03),7
07:51,07:51,RE 3506,Flughafen BER (ab 07:16),10
08:03,08:03,RE 3505,Stralsund Hbf (ab 05:02),6
08:19,08:19,IC 2474,Magdeburg Hbf (ab 04:42),9
08:22,08:22,RE 3303,Stralsund Hbf (ab 05:10),6
08:27,08:27,RE 3344,Halle(Saale)Hbf (ab 05:46),8
