Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
04:14,04:14,RB 18343,Eberswalde Hbf (ab 03:34),21
06:15,06:15,RB 18305,Eberswalde Hbf (ab 05:35),21
06:19,06:19,EC 430,Przemyśl Główny (ab 18:55),20
06:45,06:45,RB 18304,Blankenfelde(Teltow-Fläming) (ab 06:09),15
07:15,07:15,RB 18307,Eberswalde Hbf (ab 06:35),21
07:45,07:45,RB 18306,Blankenfelde(Teltow-Fläming) (ab 07:09),16
07:51,07:51,RB 61107,Berlin Ostkreuz (ab 07:48),15
08:15,08:15,RB 18309,Eberswalde Hbf (ab 07:35),21
08:22,08:22,RB 18206,Ludwigsfelde (ab 07:38),21
08:39,08:39,RB 18209,Oranienburg (ab 08:09),21
08:56,08:56,RB 61108,Templin Stadt (ab 07:33),20
09:15,09:15,RB 18311,Eberswalde Hbf (ab 08:35),21
09:39,09:39,RB 18211,Oranienburg (ab 09:09),21
09:45,09:45,RB 18310,Blankenfelde(Teltow-Fläming) (ab 09:09),16
10:03,10:03,EC 248,Warszawa Wschodnia (ab 04:49),21
10:22,10:22,RB 18210,Ludwigsfelde (ab 09:38),21
10:39,10:39,RB 18213,Oranienburg (ab 10:09),21
10:45,10:45,RB 18312,Blankenfelde(Teltow-Fläming) (ab 10:09),16
11:02 (+7),11:09,EC 54,Kraków Główny (ab 04:11),21
11:06,11:06,RB 61228,Werneuchen (ab 10:34),17
11:15,11:15,RB 18315,Eberswalde Hbf (ab 10:35),21
11:22,11:22,RB 18212,Ludwigsfelde (ab 10:38),21
11:35,11:35,RB 61194,Werneuchen (ab 11:04),17
11:39,11:39,RB 18215,Oranienburg (ab 11:09),21
11:45,11:45,RB 18314,Blankenfelde(Teltow-Fläming) (ab 11:09),16
11:51,11:51,RB 61115,Berlin Ostkreuz (ab 11:48),15
11:56,11:56,RB 61114,Templin Stadt (ab 10:33),20
12:15,12:15,RB 18317,Eberswalde Hbf (ab 11:35),21
12:22,12:22,RB 18214,Ludwigsfelde (ab 11:38),21
12:39,12:39,RB 18217,Oranienburg (ab 12:09),21
12:45,12:45,RB 18316,Blankenfelde(Teltow-Fläming) (ab 12:09),15
12:56,12:56,RB 61116,Templin Stadt (ab 11:33),20
13:03 (+6),13:09,EC 230,Gdynia Główna (ab 07:07),21
13:15,13:15,RB 18319,Eberswalde Hbf (ab 12:35),21
13:22,13:22,RB 18216,Ludwigsfelde (ab 12:38),21
13:39,13:39,RB 18219,Oranienburg (ab 13:09),21
14:03 (+5),14:08,EC 48,Warszawa Wschodnia (ab 08:49),22
14:22,14:22,RB 18218,Ludwigsfelde (ab 13:38),21
14:39,14:39,RB 18221,Oranienburg (ab 14:09),21
14:51,14:51,RB 61121,Berlin Ostkreuz (ab 14:48),15
15:08 (+18),15:26,EC 56,Przemyśl Główny (ab 05:16),21
15:39,15:39,RB 18223,Oranienburg (ab 15:09),21
15:56,15:56,RB 61122,Templin Stadt (ab 14:33),20
16:03 (+5),16:08,EC 46,Warszawa Wschodnia (ab 10:49),22
16:39,16:39,RB 18225,Oranienburg (ab 16:09),21
16:45,16:45,RB 18324,Blankenfelde(Teltow-Fläming) (ab 16:09),16
17:15,17:15,RB 18327,Eberswalde Hbf (ab 16:35),21
18:11 (+12),18:23,EC 44,Warszawa Wschodnia (ab 12:49),22
19:08 (+7),19:15,EC 58,Przemyśl Główny (ab 09:10),22
19:45,19:45,RB 18330,Blankenfelde(Teltow-Fläming) (ab 19:09),15
20:13,20:13,EC 42,Warszawa Wschodnia (ab 14:49),22
20:15,20:15,RB 18333,Eberswalde Hbf (ab 19:35),21
20:39,20:39,RB 18233,Oranienburg (ab 20:09),21
20:45,20:45,RB 18332,Blankenfelde(Teltow-Fläming) (ab 20:09),16
21:15,21:15,RB 18335,Eberswalde Hbf (ab 20:35),21
21:59,21:59,EC 431,Petrovice u Karvine (ab 18:33),15
