Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:30,00:30,ICE 947,Berlin Ostbahnhof (an 01:07),6
01:14 (+3),01:17,ICE 1707,Berlin Ostbahnhof (an 01:40),6
02:36,02:36,RB 62089,Berlin Gesundbrunnen (an 02:49),
04:24,04:24,ICE 646,Köln Hbf (an 09:33),4
04:35,04:35,RE 62040,Elsterwerda (an 06:32),5
04:48 (+6),04:54,ICE 1706,Hamburg Hbf (an 07:11),4
04:54,04:54,RE 3144,Berlin Südkreuz (an 05:15),6
04:55,04:55,RE 3101,Hennigsdorf(b Berlin) (an 05:23),3
05:06,05:06,RE 3145,Stendal Hbf (an 06:13),4
05:07 (+2),05:09,RE 3102,Cottbus Hbf (an 06:56),5
05:22,05:22,RE 62000,Elsterwerda (an 07:15),5
05:28,05:28,RB 18240,Berlin Gesundbrunnen (an 05:40),5
05:28,05:28,RB 21,Berlin Gesundbrunnen (an 05:40),
05:40,05:40,RE 62003,Elstal (an 05:53),3
05:45 (+1),05:46,ICE 946,Köln Hbf (an 10:35),3
05:54,05:54,RE 3164,Berlin Hbf (an 06:05),6
05:56,05:56,RE 3103,Rheine (an 20:18),3
05:57,05:57,ICE 608,Hamburg Hbf (an 08:15),4
06:01 (+1),06:02,RB 62051,Rangsdorf (an 06:38),6
06:06 (+1),06:07,RE 3167,Stendal Hbf (an 07:13),4
06:07,06:07,RE 3104,Cottbus Hbf (an 07:57),6
06:11,06:11,ICE 240,Amsterdam Centraal (an 11:59),3
06:22,06:22,RE 62002,Elsterwerda (an 08:31),5
06:28,06:28,RB 18242,Berlin Gesundbrunnen (an 06:40),5
06:30 (+20),06:50,ICE 1272,Berlin Ostbahnhof (an 07:02),6
06:37,06:37,RE 62005,Elstal (an 06:49),3
06:48 (+1),06:49,ICE 1604,Berlin Gesundbrunnen (an 10:31),
06:48 (+1),06:49,ICE 1704,Hamburg Hbf (an 09:18),
06:48,06:48,ICE 2818,Hamburg Hbf (an 09:18),3
06:54,06:54,RE 3146,Berlin Südkreuz (an 07:15),6
06:56,06:56,RE 3105,Hennigsdorf(b Berlin) (an 07:23),3
07:01,07:01,RB 62053,Rangsdorf (an 07:38),6
07:07,07:07,RE 3106,Cottbus Hbf (an 08:56),6
07:17,07:17,ICE 1605,München Hbf (an 23:51),
07:17,07:17,ICE 2465,Berlin Hbf (an 07:34),6
07:22,07:22,RE 62004,Elsterwerda (an 09:14),5
07:30,07:30,RB 18244,Berlin Gesundbrunnen (an 07:48),5
07:33 (+1),07:34,ICE 649,Berlin Hbf (an 07:52),6
07:41,07:41,RE 62007,Elstal (an 07:53),3
07:46,07:46,ICE 944,Köln Hbf (an 12:33),4
07:49,07:49,ICE 606,Hamburg-Altona (an 10:24),4
07:54,07:54,RE 3166,Berlin Südkreuz (an 08:13),6
07:56,07:56,RE 3107,Hamburg Hbf (an 08:42),3
07:59,07:59,ICE 851,Berlin Ostbahnhof (an 08:28),5
08:01,08:01,RB 62055,Berlin Südkreuz (an 08:21),6
08:06,08:06,RE 3169,Stendal Hbf (an 09:30),4
08:07,08:07,RE 3108,Cottbus Hbf (an 09:55),6
08:08 (+2),08:10,ICE 2295,Leipzig Hbf (an 09:46),
08:08 (+2),08:10,ICE 2525,Leipzig Hbf (an 09:46),5
08:10 (+6),08:16,ICE 148,Amsterdam Centraal (an 14:01),3
08:18,08:18,DRF 1322,Köln Hbf (an 13:41),3
08:18 (+3),08:21,FLX 1322,Köln Hbf (an 13:41),3
08:22,08:22,RE 62006,Elsterwerda (an 10:31),5
08:27,08:27,RB 18246,Berlin Gesundbrunnen (an 08:40),6
08:37 (+16),08:53,RE 62009,Elstal (an 08:49),3
08:42 (+3),08:45,ICE 1702,Hamburg Hbf (an 11:12),3
08:42 (+3),08:45,ICE 2462,Hamburg Hbf (an 11:12),3
08:54 (+2),08:56,RE 3148,Berlin Südkreuz (an 09:15),6
09:01,09:01,RB 62057,Berlin Südkreuz (an 09:21),6
09:06 (+16),09:22,ICE 541,Berlin Ostbahnhof (an 09:41),5
09:07,09:07,RE 3110,Cottbus Hbf (an 10:55),6
09:17 (+1),09:18,ICE 1901,Berlin Hbf (an 09:34),6
09:22 (+4),09:26,RE 62008,Baruth(Mark) (an 10:36),5
09:25 (+20),09:45,ICE 676,Berlin Ostbahnhof (an 09:51),6
09:28 (+1),09:29,RB 18248,Berlin Gesundbrunnen (an 09:55),5
09:43,09:43,RE 62011,Elstal (an 09:55),3
09:46 (+1),09:47,ICE 942,Köln Hbf (an 14:32),4
09:47 (+1),09:48,ICE 741,Berlin Hbf (an 10:01),6
09:49,09:49,ICE 2534,Hamburg-Altona (an 12:26),
09:54,09:54,RE 3168,Berlin Südkreuz (an 10:13),6
10:00,10:00,RB 62059,Berlin Südkreuz (an 10:22),6
10:05,10:05,RE 3112,Cottbus Hbf (an 11:55),6
10:06,10:06,RE 3171,Stendal Hbf (an 11:30),4
10:08,10:08,ICE 2527,Leipzig Hbf (an 11:45),5
