Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:06,00:06,RE 73794,Potsdam Hbf (an 00:24),
04:49,04:49,RE 73756,Brandenburg Hbf (an 05:33),
05:06,05:06,RE 3604,Wittenberge (an 07:53),4
05:10,05:10,RB 18600,Nauen (an 05:48),3
05:13,05:13,RE 73716,Brandenburg Hbf (an 05:57),
05:33,05:33,RE 73758,Potsdam Hbf (an 05:51),
06:02 (+1),06:03,RE 3606,Wittenberge (an 08:54),2
06:10,06:10,RB 18602,Nauen (an 06:49),3
06:12,06:12,RE 73718,Potsdam Hbf (an 06:29),
06:34,06:34,RE 73760,Potsdam Hbf (an 06:51),
06:50,06:50,RE 73804,Potsdam Hbf (an 07:05),
07:03,07:03,RE 3608,Wittenberge (an 09:54),
07:10,07:10,RB 18604,Nauen (an 07:49),3
07:26 (+1),07:27,ICE 795,Karlsruhe Hbf (an 13:17),4
07:34,07:34,RE 73762,Brandenburg Hbf (an 08:23),
07:50,07:50,RE 73806,Brandenburg Hbf (an 08:33),
08:02,08:02,RE 3610,Wittenberge (an 10:54),2
08:10,08:10,RB 18606,Nauen (an 08:49),3
08:12,08:12,RE 73722,Brandenburg Hbf (an 08:57),
08:22,08:22,RB 18249,Potsdam Hbf (an 09:23),3
08:34,08:34,RE 73764,Brandenburg Hbf (an 09:19),
08:50,08:50,RE 73808,Brandenburg Hbf (an 09:33),
09:03 (+1),09:04,RE 3612,Wittenberge (an 11:54),2
09:09,09:09,RB 18608,Nauen (an 09:49),3
09:12,09:12,RE 73724,Brandenburg Hbf (an 09:57),
09:34,09:34,RE 73766,Brandenburg Hbf (an 10:19),
09:50,09:50,RE 73810,Brandenburg Hbf (an 10:33),
10:02 (+5),10:07,RE 3614,Wittenberge (an 12:54),2
10:09,10:09,RB 18610,Nauen (an 10:49),3
10:12,10:12,RE 73726,Burg(Magdeburg) (an 11:32),4
10:22,10:22,RB 18253,Potsdam Hbf (an 11:23),3
10:24,10:24,RE 3717,Bad Belzig (an 11:18),2
10:34,10:34,RE 73768,Brandenburg Hbf (an 11:19),3
11:03 (+2),11:05,RE 3616,Wittenberge (an 13:54),3
11:10,11:10,RB 18612,Nauen (an 11:49),1
11:12,11:12,RE 73728,Brandenburg Hbf (an 11:57),
11:14 (+1),11:15,ICE 1546,Essen Hbf (an 15:13),2
11:28 (+2),11:30,ICE 799,Karlsruhe Hbf (an 17:19),4
11:34,11:34,RE 73770,Brandenburg Hbf (an 12:19),
12:02,12:02,RE 3618,Wittenberge (an 14:54),
12:10,12:10,RB 18614,Nauen (an 12:49),3
12:12,12:12,RE 73730,Brandenburg Hbf (an 12:57),
12:22,12:22,RB 18257,Potsdam Hbf (an 13:23),3
12:34,12:34,RE 73772,Brandenburg Hbf (an 13:19),
13:03 (+1),13:04,RE 3620,Wittenberge (an 15:54),3
13:10,13:10,RB 18616,Nauen (an 13:49),1
13:12,13:12,RE 73732,Brandenburg Hbf (an 13:57),
13:14 (+3),13:17,ICE 1050,Münster(Westf)Hbf (an 16:31),2
13:22,13:22,RB 18259,Potsdam Hbf (an 14:23),1
13:28 (+1),13:29,ICE 993,Frankfurt(M) Flughafen Fernbahnhof (an 17:52),4
13:34,13:34,RE 73774,Brandenburg Hbf (an 14:19),
14:02,14:02,RE 3622,Wittenberge (an 16:54),
14:12,14:12,RE 73734,Brandenburg Hbf (an 14:57),
14:22,14:22,RB 18261,Potsdam Hbf (an 15:23),
14:30,14:30,IC 2034,Norddeich (an 22:14),3
14:34,14:34,RE 73776,Brandenburg Hbf (an 15:19),
14:48,14:48,RE 73812,Brandenburg Hbf (an 15:33),
15:03,15:03,RE 3624,Wittenberge (an 17:54),
15:11,15:11,RE 73736,Brandenburg Hbf (an 15:57),
15:16 (+12),15:28,ICE 1544,Köln Hbf (an 21:19),
15:27 (+18),15:45,ICE 995,Stuttgart Hbf (an 21:29),
15:34,15:34,RE 73778,Brandenburg Hbf (an 16:23),
15:51,15:51,RE 73814,Brandenburg Hbf (an 16:33),
16:02,16:02,RE 3626,Wittenberge (an 18:54),
16:10,16:10,RE 73738,Brandenburg Hbf (an 16:57),
16:22,16:22,RB 18265,Potsdam Hbf (an 17:23),
16:34,16:34,RE 73780,Brandenburg Hbf (an 17:19),
16:48,16:48,RE 73816,Brandenburg Hbf (an 17:33),
17:03 (+1),17:04,RE 3628,Wittenberge (an 19:54),3
17:08,17:08,RB 18624,Nauen (an 17:49),1
17:10,17:10,RE 73740,Potsdam Hbf (an 17:29),
17:16 (+2),17:18,ICE 1542,Essen Hbf (an 21:13),2
17:22,17:22,RB 18267,Potsdam Hbf (an 18:23),4
17:28 (+1),17:29,ICE 997,Frankfurt(Main)Hbf (an 21:40),3
17:34,17:34,RE 73782,Potsdam Hbf (an 17:51),
17:50,17:50,RE 73818,Potsdam Hbf (an 18:05),
18:02,18:02,RE 3630,Wittenberge (an 20:54),
18:12,18:12,RE 73742,Potsdam Hbf (an 18:29),
18:34,18:34,RE 73784,Brandenburg Hbf (an 19:19),
18:51,18:51,RE 73820,Brandenburg Hbf (an 19:33),
19:03 (+1),19:04,RB 3632,Wittenberge (an 21:54),2
19:03,19:03,RE 3632,Wittenberge (an 21:54),
19:12,19:12,RE 73744,Brandenburg Hbf (an 19:57),
19:22,19:22,RB 18271,Potsdam Hbf (an 20:23),3
19:28 (+5),19:33,ICE 999,Kassel-Wilhelmshöhe (an 22:13),
19:34,19:34,RE 26768,Brandenburg Hbf (an 20:19),
19:34,19:34,RE 73786,Brandenburg Hbf (an 20:19),1
20:02,20:02,RE 3634,Wittenberge (an 22:54),
20:12,20:12,RE 73746,Burg(Magdeburg) (an 21:32),4
20:24,20:24,RE 3737,Bad Belzig (an 21:18),2
20:34,20:34,RE 73788,Brandenburg Hbf (an 21:21),1
21:03,21:03,RB 3636,Neuruppin West (an 22:28),2
21:10,21:10,RB 18632,Nauen (an 21:49),3
21:12,21:12,RE 73748,Burg(Magdeburg) (an 22:32),4
21:22,21:22,RB 18275,Golm (an 22:08),3
21:24,21:24,RE 3739,Bad Belzig (an 22:18),2
22:03,22:03,RB 3638,Falkensee (an 22:21),3
22:06,22:06,RE 73790,Brandenburg Hbf (an 22:55),
23:03,23:03,RB 3640,Falkensee (an 23:21),3
23:06,23:06,RE 73792,Brandenburg Hbf (an 23:54),
