Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:01,00:01,RB 61138,Templin Stadt (ab 22:33),
00:04,00:04,RE 73826,Frankfurt(Oder) (ab 23:07),2
00:07,00:07,RE 3138,Hennigsdorf(b Berlin) (ab 23:00),1
00:10,00:10,RE 3745,Senftenberg (ab 22:26),2
00:14,00:14,RE 94749,Potsdam Hbf (ab 23:32),1
00:31,00:31,RE 3141,Cottbus Hbf (ab 23:03),2
01:07,01:07,RE 3140,Berlin-Charlottenburg (ab 00:42),1
01:20,01:20,RE 3742,Dessau Hbf (ab 23:23),1
04:20,04:20,RB 18301,Eberswalde Hbf (ab 03:35),13
04:44,04:44,RB 18201,Berlin-Lichtenberg (ab 04:41),13
04:44,04:44,RE 94716,Frankfurt(Oder) (ab 03:38),2
04:56,04:56,RE 3707,Lübbenau(Spreewald) (ab 03:53),2
05:00,05:00,RE 3702,Bad Belzig (ab 03:41),1
05:16,05:16,RB 18200,Ludwigsfelde (ab 04:38),14
05:18,05:18,RE 3103,Cottbus Hbf (ab 04:00),2
05:20,05:20,RB 18303,Eberswalde Hbf (ab 04:35),13
05:39,05:39,RE 94718,Eisenhüttenstadt (ab 04:21),2
05:40,05:40,RE 3102,Hennigsdorf(b Berlin) (ab 04:33),1
05:56,05:56,RE 3709,Senftenberg (ab 04:11),2
05:59,05:59,RE 3704,Dessau Hbf (ab 04:05),1
06:01,06:01,RB 61102,Templin Stadt (ab 04:33),7
06:05,06:05,RE 94760,Frankfurt(Oder) (ab 05:08),2
06:14,06:14,RE 94713,Berlin-Wannsee (ab 05:39),1
06:18,06:18,RE 3105,Cottbus Hbf (ab 04:57),2
06:40,06:40,RE 3104,Hennigsdorf(b Berlin) (ab 05:35),1
06:42,06:42,RE 94720,Frankfurt(Oder) (ab 05:42),2
06:57,06:57,RE 3711,Senftenberg (ab 05:11),2
07:00,07:00,RE 3706,Dessau Hbf (ab 05:05),1
07:01,07:01,RB 61104,Templin Stadt (ab 05:33),7
07:16,07:16,RB 18204,Ludwigsfelde (ab 06:38),14
07:17,07:17,RB 61222,Werneuchen (ab 06:34),8
07:18,07:18,RE 3107,Cottbus Hbf (ab 06:07),2
07:20,07:20,RB 18307,Eberswalde Hbf (ab 06:35),13
07:35,07:35,RE 83711,Berlin Ostbahnhof (ab 07:33),1
07:39,07:39,RB 18306,Blankenfelde(Teltow-Fläming) (ab 07:09),14
07:40,07:40,RE 3106,Hennigsdorf(b Berlin) (ab 06:35),1
07:42,07:42,RE 94722,Frankfurt(Oder) (ab 06:42),
07:44,07:44,RB 18207,Berlin-Lichtenberg (ab 07:41),13
07:48,07:48,RB 61186,Werneuchen (ab 07:04),
07:51,07:51,RE 94757,Potsdam Hbf (ab 07:10),
07:56,07:56,RE 3713,Senftenberg (ab 06:14),2
08:00,08:00,RE 3708,Dessau Hbf (ab 06:05),1
08:01,08:01,RB 61106,Templin Stadt (ab 06:33),8
08:02,08:02,RB 94764,Frankfurt(Oder) (ab 07:11),
08:14,08:14,RE 94717,Berlin-Wannsee (ab 07:39),1
08:16,08:16,RB 18206,Ludwigsfelde (ab 07:38),14
08:17,08:17,RB 61224,Werneuchen (ab 07:34),8
08:18,08:18,RE 3109,Cottbus Hbf (ab 07:03),2
08:20,08:20,RB 18309,Eberswalde Hbf (ab 07:35),13
08:51,08:51,RE 94759,Potsdam Hbf (ab 08:10),1
08:56,08:56,RE 3715,Senftenberg (ab 07:14),2
09:00,09:00,RE 3710,Dessau Hbf (ab 07:05),1
09:01,09:01,RB 61108,Templin Stadt (ab 07:33),7
09:14,09:14,RE 94719,Berlin-Wannsee (ab 08:39),1
09:18,09:18,RE 3111,Cottbus Hbf (ab 08:04),2
09:39,09:39,RB 18310,Blankenfelde(Teltow-Fläming) (ab 09:09),14
09:40,09:40,RE 3110,Hennigsdorf(b Berlin) (ab 08:35),1
