Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:05 (+2),00:07,RE 3182,Stendal Hbf (ab 22:50),3
00:15,00:15,RB 62086,Baruth(Mark) (ab 23:19),7
00:19,00:19,RE 3360,Teltow (ab 00:00),
00:19 (+38),00:57,RE 3366,Berlin-Lichterfelde Ost (ab 00:05),6
00:21 (+47),01:08,ICE 947,Köln Hbf (ab 19:27),2
00:23 (+64),01:27,ICE 1500,München Hbf (ab 20:21),5
00:36,00:36,RE 62038,Wismar (ab 21:21),
00:43,00:43,RB 21962,Flughafen BER (ab 23:57),
00:53 (+25),01:18,RJ 479,Hamburg-Altona (ab 22:35),4
01:50,01:50,ICE 2592,Frankfurt(Main)Hbf (ab 20:11),8
01:50 (+3),01:53,RB 21800,Flughafen BER (ab 01:09),
01:54 (+12),02:06,ICE 274,Basel SBB (ab 18:16),3
02:47,02:47,RB 62089,Nauen (ab 02:11),7
02:48 (+2),02:50,RB 21968,Flughafen BER (ab 02:08),4
04:25,04:25,ICE 646,Berlin Südkreuz (ab 04:18),4
04:31,04:31,ICE 277,Berlin Südkreuz (ab 04:25),7
04:40,04:40,RE 62040,Nauen (ab 04:03),
04:45,04:45,RE 3369,Eberswalde Hbf (ab 04:03),
04:51 (+2),04:53,RE 21810,Flughafen BER (ab 04:07),
05:04,05:04,RJ 478,Praha hl.n. (ab 00:33),5
05:06,05:06,RE 3144,Rathenow (ab 04:09),
05:11,05:11,RE 4351,Neustrelitz Hbf (ab 03:49),
05:13,05:13,RE 62003,Baruth(Mark) (ab 04:19),
05:18,05:18,RE 3302,Falkenberg(Elster) (ab 03:40),5
05:21,05:21,ICE 2293,Berlin Gesundbrunnen (ab 05:17),
05:21 (+4),05:25,ICE 2593,Berlin Gesundbrunnen (ab 05:17),4
05:25 (+13),05:38,ICE 2288,Berlin Südkreuz (ab 05:20),
05:25 (+13),05:38,ICE 608,Berlin Südkreuz (ab 05:20),6
05:29,05:29,RE 3341,Schwedt(Oder) (ab 04:04),
05:31 (+1),05:32,ICE 946,Berlin Südkreuz (ab 05:26),7
05:32 (+34),06:06,ICE 1501,Berlin Gesundbrunnen (ab 05:26),4
05:33 (+62),06:35,ICE 1541,Köln Hbf (ab 23:27),5
05:34,05:34,RE 62000,Wittenberge (ab 04:02),2
05:52,05:52,RE 3167,Jüterbog (ab 05:02),7
05:53,05:53,RE 18501,Cottbus Hbf (ab 04:24),
06:05 (+27),06:32,ICE 808,Berlin Südkreuz (ab 05:58),7
06:05,06:05,RE 3164,Stendal Hbf (ab 04:48),2
06:10,06:10,ICE 240,Berlin Südkreuz (ab 06:05),6
06:11,06:11,RE 3503,Neubrandenburg (ab 04:27),
06:15,06:15,RE 62005,Elsterwerda (ab 04:29),7
06:18,06:18,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),6
06:22 (+4),06:26,ICE 503,Berlin Gesundbrunnen (ab 06:16),3
06:25,06:25,ICE 279,Berlin Südkreuz (ab 06:20),7
06:29,06:29,ICE 872,Berlin Südkreuz (ab 06:24),6
06:29 (+5),06:34,RE 3301,Pasewalk (ab 04:44),2 A - D
06:30 (+24),06:54,ICE 904,München Hbf (ab 23:09),5
06:32 (+15),06:47,ICE 1003,Berlin Gesundbrunnen (ab 06:26),4
06:35 (+8),06:43,RE 62002,Wittenberge (ab 05:05),2 D - G
06:39,06:39,RB 21822,Flughafen BER (ab 06:16),5
06:39,06:39,RE 4352,Flughafen BER (ab 06:16),5
06:41,06:41,ICE 1272,Frankfurt(Main)Hbf (ab 23:35),3
06:50 (+2),06:52,RE 3147,Falkenberg(Elster) (ab 05:14),7
06:53,06:53,RB 18503,Cottbus Hbf (ab 05:23),8
06:53,06:53,RE 18503,Cottbus Hbf (ab 05:23),
07:06,07:06,RE 3146,Stendal Hbf (ab 05:48),2
07:08,07:08,RE 21826,Flughafen BER (ab 06:46),8
07:11 (+18),07:29,RE 4353,Rostock Hbf (ab 04:40),2
07:13 (+1),07:14,RE 62007,Elsterwerda (ab 05:29),5
07:17 (+6),07:23,ICE 595,Berlin Südkreuz (ab 07:09),7
07:18,07:18,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),6
07:22 (+62),08:24,IC 60409,Zürich HB (ab 19:59),5
07:22 (+62),08:24,NJ 409,Zürich HB (ab 19:59),5
07:23,07:23,RB 21828,Flughafen BER (ab 07:01),
07:23,07:23,RE 3319,Pasewalk (ab 22:44),8
07:23 (+117),09:20,RJ 387,København H (ab 23:14),3
07:29 (+2),07:31,ICE 606,Erfurt Hbf (ab 05:25),6
07:29 (+9),07:38,RE 3343,Schwedt(Oder) (ab 06:04),2
07:32 (+1),07:33,ICE 1503,Berlin Gesundbrunnen (ab 07:26),4
07:37,07:37,RE 62004,Wismar (ab 04:26),2
07:39,07:39,RB 21830,Flughafen BER (ab 07:16),
07:39,07:39,RE 3506,Flughafen BER (ab 07:16),6
07:42,07:42,ICE 649,Hannover Hbf (ab 05:50),
07:46 (+10),07:56,EN 40476,Budapest-Nyugati (ab 19:30),5
07:46 (+10),07:56,NJ 456,Graz Hbf (ab 19:21),5
07:50 (+8),07:58,RE 3169,Jüterbog (ab 07:02),6
07:51 (+20),08:11,ICE 703,Hamburg-Altona (ab 05:24),3
07:52,07:52,RB 18505,Cottbus Hbf (ab 06:12),
07:52,07:52,RE 18505,Cottbus Hbf (ab 06:12),8
08:02,08:02,DRF 1332,Berlin Südkreuz (ab 07:57),5
08:02 (+30),08:32,FLX 1332,Berlin Südkreuz (ab 07:57),5
08:05 (+2),08:07,RE 3166,Stendal Hbf (ab 06:47),2
08:09,08:09,IC 2474,Magdeburg Hbf (ab 06:40),
08:09,08:09,RB 21834,Flughafen BER (ab 07:46),
08:12,08:12,ICE 148,Berlin Südkreuz (ab 08:06),7
08:13 (+48),09:01,ICE 2863,Hamburg-Altona (ab 14:06),1
08:13 (+6),08:19,ICE 851,Hannover Hbf (ab 06:09),1
08:13 (+8),08:21,RE 3505,Stralsund Hbf (ab 05:02),2
08:15 (+4),08:19,RE 62009,Elsterwerda (ab 06:40),8
08:19,08:19,RE 3344,Halle(Saale)Hbf (ab 05:46),6
08:22 (+11),08:33,ICE 2823,Kiel Hbf (ab 17:30),3
08:22 (+5),08:27,ICE 505,Hamburg-Altona (ab 06:06),3
08:22 (+1),08:23,RE 21836,Flughafen BER (ab 08:01),7
08:28 (+1),08:29,ICE 2800,Dresden Hbf (ab 06:42),6
08:28 (+1),08:29,RJ 870,Dresden Hbf (ab 06:42),6
08:29 (+5),08:34,RE 3303,Stralsund Hbf (ab 05:10),2 A - D
08:30 (+5),08:35,ICE 806,Erfurt Hbf (ab 06:30),5
08:32 (+5),08:37,ICE 1005,Berlin Gesundbrunnen (ab 08:26),4
08:34,08:34,DRF 1320,Dresden Hbf (ab 06:53),7
08:34 Ausfall,--:--,FLX 1320,Dresden Hbf (ab 06:53),7
