Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:10 (+1),00:11,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:39),
00:30 (+14),00:44,ICE 276,Brig (ab 13:45),6
00:44,00:44,RE 3363,Berlin Hbf (ab 00:37),
00:53,00:53,RB 56816,Schwerin Hbf (ab 22:14),
00:53,00:53,RE 56816,Oranienburg (ab 00:15),5
01:15 (+31),01:46,ICE 1500,München Hbf (ab 20:21),7
01:51,01:51,RE 3362,Lutherstadt Wittenberg Hbf (ab 00:34),
04:53,04:53,RE 3369,Eberswalde Hbf (ab 04:03),
04:53,04:53,RE 62040,Wustermark (ab 04:16),
05:08 (+1),05:09,RE 3302,Falkenberg(Elster) (ab 03:40),6
05:14,05:14,FEX,Berlin Ostkreuz (ab 00:00),
05:15,05:15,RE 3144,Rathenow (ab 04:09),
05:15,05:15,RE 4,Hagen Hbf (ab 03:34),
05:23,05:23,RE 4351,Neustrelitz Hbf (ab 03:49),4
05:23,05:23,RE 5,München Ost (ab 00:02),
05:24,05:24,RB 10,Wünsdorf-Waldstadt (ab 04:50),
05:32,05:32,ICE 593,Berlin Gesundbrunnen (ab 05:16),
05:39,05:39,RE 3,Wüstenfelde (ab 00:19),
05:39,05:39,RE 3341,Schwedt(Oder) (ab 04:04),
05:40 (+11),05:51,ICE 1501,Berlin Gesundbrunnen (ab 05:26),5
05:40 (+9),05:49,ICE 2821,Berlin Gesundbrunnen (ab 05:26),5
05:42,05:42,RE 3167,Jüterbog (ab 05:02),7
05:49,05:49,RE 62000,Elstal (ab 05:07),3
05:56 (+3),05:59,ICE 279,Berlin Gesundbrunnen (ab 05:41),5
06:00 (+12),06:12,ICE 1541,Köln Hbf (ab 23:27),4
06:09,06:09,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),6
06:13,06:13,RE 3164,Stendal Hbf (ab 04:48),5
06:21 (+1),06:22,RB 62051,Wustermark (ab 05:39),5
06:23,06:23,RE 3503,Neubrandenburg (ab 04:27),4
06:24 (+10),06:34,ICE 904,München Hbf (ab 23:12),6
06:33,06:33,ICE 2523,Berlin Gesundbrunnen (ab 06:18),5
06:40 (+1),06:41,ICE 1003,Berlin Hbf (ab 06:36),5
06:41 (+1),06:42,RE 3147,Falkenberg(Elster) (ab 05:14),6
06:47,06:47,RE 3301,Pasewalk (ab 04:44),4
06:51,06:51,RE 62002,Elstal (ab 06:07),6
07:08,07:08,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),6
07:10,07:10,ICE 2865,Berlin Hbf (ab 07:06),5
07:10 (+1),07:11,ICE 595,Berlin Hbf (ab 07:27),5
07:13 (+52),08:05,IC 60409,Zürich HB (ab 19:59),8
07:13 (+52),08:05,NJ 409,Zürich HB (ab 19:59),8
