Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:00 (+72),01:12,ICE 2909,Hamburg Hbf (ab 21:51),5
00:00 (+159),02:39,ICE 809,Hamburg-Altona (ab 21:36),4
00:05,00:05,RB 62086,Baruth(Mark) (ab 23:19),8
00:10,00:10,RE 3360,Teltow (ab 00:00),
00:10,00:10,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:52),
00:11,00:11,ICE 594,München Hbf (ab 14:45),6
00:13,00:13,FEX,Stralsund Hbf (ab 17:02),
00:13,00:13,RB 21964,Ludwigsfelde (ab 23:32),
00:15 (+26),00:41,ICE 1500,München Hbf (ab 20:21),7
00:22,00:22,ICE 276,Brig (ab 13:45),
00:29 (+25),00:54,ICE 947,Düsseldorf Hbf (ab 19:50),5
00:29 (+25),00:54,ICE 957,Köln Hbf (ab 19:46),5
00:47,00:47,RE 3,Salem (ab 00:11),
00:47,00:47,RE 3363,Berlin Hbf (ab 00:40),
00:59,00:59,FEX,Flughafen BER (ab 00:31),
00:59,00:59,RB 21967,Berlin Hbf (ab 00:52),
01:05,01:05,RJ 2579,Berlin Hbf (ab 01:00),
01:05 (+51),01:56,RJ 479,Hamburg-Harburg (ab 22:21),3
01:26 (+44),02:10,ICE 657,Köln Hbf (ab 19:49),
01:51,01:51,RE 3362,Lutherstadt Wittenberg Hbf (ab 00:34),6
01:59,01:59,RB 21969,Berlin Hbf (ab 01:52),
03:14,03:14,RB 21803,Berlin Hbf (ab 03:07),
04:29,04:29,RB 21809,Berlin Hbf (ab 04:22),3
04:44,04:44,RB 21811,Berlin Hbf (ab 04:37),
04:52,04:52,RE 62040,Nauen (ab 04:03),
04:52,04:52,RE 8,Karstädt (ab 10:17),
04:55 (+3),04:58,RJ 2578,Usti nad Labem hl.n. (ab 01:43),
04:55 (+3),04:58,RJ 478,Praha hl.n. (ab 00:05),7
04:59,04:59,RB 21813,Berlin Hbf (ab 04:52),3
05:08,05:08,RE 3302,Falkenberg(Elster) (ab 03:40),6
05:15,05:15,RE 3144,Berlin Hbf (ab 05:09),4
05:29,05:29,RB 21817,Berlin Hbf (ab 05:22),
05:29,05:29,RE 3504,Flughafen BER (ab 05:16),8
05:32,05:32,ICE 279,Berlin Gesundbrunnen (ab 05:17),5
05:39,05:39,RE 3341,Schwedt(Oder) (ab 04:04),4
05:40 (+3),05:43,ICE 1501,Berlin Gesundbrunnen (ab 05:26),5
05:42,05:42,RE 3167,Jüterbog (ab 05:02),7
