Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:21,00:21,ICE 1540,Berlin Südkreuz (ab 00:09),7
00:33 (+17),00:50,ICE 1500,München Hbf (ab 20:21),8
00:44,00:44,RE 2,Bestensee (ab 00:07),
00:44,00:44,RE 3141,Bestensee (ab 00:07),
01:03,01:03,RE 3742,Dessau Hbf (ab 23:23),
04:22,04:22,RE 3340,Berlin Hbf (ab 04:18),9
04:37,04:37,RE 3369,Eberswalde Hbf (ab 04:03),
05:03,05:03,RE 4351,Neustrelitz Hbf (ab 03:49),
05:19,05:19,RE 3102,Nauen (ab 04:39),
05:22,05:22,RE 3341,Schwedt(Oder) (ab 04:04),
05:27,05:27,RE 3302,Falkenberg(Elster) (ab 03:40),
05:33,05:33,RE 92303,Cottbus Hbf (ab 04:00),
05:46,05:46,RE 3377,Angermünde (ab 04:55),
05:51,05:51,RE 3504,Berlin Südkreuz (ab 05:34),10
05:51,05:51,RE 5,München Ost (ab 00:02),
06:03,06:03,RE 3503,Neubrandenburg (ab 04:27),6
06:18,06:18,RE 3104,Nauen (ab 05:39),
06:22,06:22,RE 3,Freising (ab 15:49),
06:22,06:22,RE 3301,Pasewalk (ab 04:44),
06:28,06:28,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),10
06:35,06:35,NEB 61080,Klosterfelde (ab 06:02),
06:36,06:36,RE 3105,Cottbus Hbf (ab 04:57),
06:37,06:37,EC 430,Przemyśl Główny (ab 18:55),8
06:37 (+33),07:10,ICE 904,München Hbf (ab 23:12),8
06:51,06:51,RE 4352,Berlin Südkreuz (ab 06:34),10
06:57,06:57,RE 3331,Angermünde (ab 06:01),
06:58,06:58,ICE 2972,Hannover Hbf (ab 04:17),10
07:03,07:03,RE 4353,Rostock Hbf (ab 04:34),
07:18,07:18,RE 3106,Nauen (ab 06:39),
07:21,07:21,RE 3343,Schwedt(Oder) (ab 06:04),6
07:28,07:28,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),
07:38,07:38,RE 3107,Cottbus Hbf (ab 06:03),7
07:44,07:44,NEB 61082,Wandlitzsee (ab 07:18),
07:51 (+1),07:52,RE 3506,Berlin Südkreuz (ab 07:34),10
07:58,07:58,RE 3335,Angermünde (ab 07:10),
08:03,08:03,RE 3505,Stralsund Hbf (ab 05:02),6
08:14,08:14,ICE 2808,Montpellier Saint-Roch (ab 14:54),
08:14 (+1),08:15,ICE 2850,Frankfurt(M) Flughafen Fernbf (ab 03:09),
08:14,08:14,ICE 698,München Hbf (ab 22:46),8
08:22,08:22,RE 3,Falkenberg(Elster) (ab 03:40),
08:22,08:22,RE 3303,Stralsund Hbf (ab 05:10),6
08:23,08:23,RE 3108,Nauen (ab 07:39),
08:27,08:27,RE 3344,Halle(Saale)Hbf (ab 05:46),
08:36,08:36,RE 3109,Cottbus Hbf (ab 07:04),7
08:44 (+5),08:49,ICE 806,Erfurt Hbf (ab 06:30),8
08:51 (+1),08:52,RE 4354,Berlin Südkreuz (ab 08:34),10
09:02 (+2),09:04,ICE 936,Eisenach Hbf (ab 06:37),8
