Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:00 (+12),00:12,ICE 809,Hamburg-Altona (ab 21:36),4
00:05,00:05,RB 62086,Baruth(Mark) (ab 23:19),8
00:13,00:13,FEX,Berlin Potsdamer Platz (ab 21:41),
00:13,00:13,RB 21964,Ludwigsfelde (ab 23:32),
00:15 (+14),00:29,ICE 1500,München Hbf (ab 20:21),7
00:22 (+7),00:29,ICE 2812,München Hbf (ab 16:45),
00:22 (+7),00:29,ICE 592,München Hbf (ab 16:45),6
00:29 (+23),00:52,ICE 2843,Hanau Hbf (ab 06:10),5
00:29 (+23),00:52,ICE 947,Düsseldorf Hbf (ab 19:50),5
00:29 (+23),00:52,ICE 957,Köln Hbf (ab 19:36),5
00:29,00:29,RB 21966,Flughafen BER (ab 00:16),8
00:43,00:43,RB 21968,Flughafen BER (ab 00:31),8
01:34,01:34,RB 21800,Flughafen BER (ab 01:22),8
01:51 (+6),01:57,RE 3362,Lutherstadt Wittenberg Hbf (ab 00:34),
01:59,01:59,RB 21969,Berlin Hbf (ab 01:52),
02:34,02:34,RB 21802,Flughafen BER (ab 02:22),8
03:14,03:14,RB 21803,Berlin Hbf (ab 03:07),
03:44,03:44,RB 21805,Berlin Hbf (ab 03:37),
04:29,04:29,RB 21809,Berlin Hbf (ab 04:22),
04:44,04:44,RB 21811,Berlin Hbf (ab 04:37),
04:52,04:52,RE 62040,Nauen (ab 04:03),3
04:59,04:59,RB 21813,Eberswalde Hbf (ab 04:03),
05:08,05:08,RE 3302,Falkenberg(Elster) (ab 03:40),
05:15,05:15,RE 3144,Rathenow (ab 04:09),
05:23,05:23,RE 4351,Neustrelitz Hbf (ab 03:49),
05:29,05:29,RB 21817,Berlin Hbf (ab 05:22),
05:32,05:32,ICE 593,Berlin Gesundbrunnen (ab 05:16),5
05:39,05:39,RE 3341,Schwedt(Oder) (ab 04:04),
05:40 (+1),05:41,ICE 1501,Berlin Gesundbrunnen (ab 05:26),5
05:42,05:42,RE 3167,Jüterbog (ab 05:02),
05:43,05:43,RB 18501,Cottbus Hbf (ab 04:24),
05:49,05:49,RE 62000,Bad Wilsnack (ab 04:13),
06:05,06:05,RE 62005,Elsterwerda (ab 04:29),
06:09,06:09,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),6
06:13,06:13,RE 3164,Stendal Hbf (ab 04:48),
06:14,06:14,RB 18500,Berlin Hbf (ab 06:07),
06:16 (+11),06:27,ICE 1541,Köln Hbf (ab 23:27),5
06:16 (+11),06:27,ICE 2891,Köln Hbf (ab 23:27),
06:23,06:23,RE 3503,Neubrandenburg (ab 04:27),4
06:24 (+31),06:55,ICE 904,München Hbf (ab 23:12),6
06:29,06:29,RB 21825,Berlin Hbf (ab 06:22),
06:33,06:33,ICE 2793,Berlin Gesundbrunnen (ab 06:16),
06:33 (+4),06:37,ICE 503,Berlin Gesundbrunnen (ab 06:16),5
06:40 (+3),06:43,ICE 1003,Berlin Gesundbrunnen (ab 06:26),5
06:41,06:41,RE 3147,Falkenberg(Elster) (ab 05:14),
06:43,06:43,RB 18503,Cottbus Hbf (ab 05:23),
06:47,06:47,RE 3301,Pasewalk (ab 04:44),
06:51,06:51,RE 62002,Wittenberge (ab 05:05),3
07:04,07:04,RE 62007,Elsterwerda (ab 05:29),8
07:13,07:13,IC 60409,Zürich HB (ab 19:59),7
07:13,07:13,NJ 409,Zürich HB (ab 19:59),7
07:22,07:22,ICE 2502,Halle(Saale)Hbf (ab 06:14),6
07:22,07:22,ICE 606,Erfurt Hbf (ab 05:25),6
07:23,07:23,RE 5,Koblenz Stadtmitte (ab 21:18),
07:32,07:32,ICE 595,Berlin Hbf (ab 07:27),5
07:33 (+2),07:35,EN 40476,Budapest-Nyugati (ab 19:30),7
07:33 (+2),07:35,NJ 456,Graz Hbf (ab 19:21),7
07:35 (+14),07:49,EC 171,Hamburg-Altona (ab 05:17),3
07:35 (+14),07:49,RJ 171,Hamburg-Altona (ab 05:17),3
07:39,07:39,RE 3343,Schwedt(Oder) (ab 06:04),4
07:40,07:40,ICE 1503,Berlin Gesundbrunnen (ab 07:26),5
07:58,07:58,ICE 2850,Frankfurt(M) Flughafen Fernbf (ab 03:09),
07:58,07:58,ICE 698,München Hbf (ab 22:46),6
08:02 (+26),08:28,FLX 1235,Berlin Hbf (ab 07:57),4
08:05 (+2),08:07,RE 62009,Elsterwerda (ab 06:40),8
08:20,08:20,RJ 870,Dresden Hbf (ab 06:53),8
08:24,08:24,RE 3505,Stralsund Hbf (ab 05:02),4
